,0,1
26,삼국,Three Kingdoms
27,상류,Upstream
28,성립되다,To be concluded
29,쇠퇴하다,"To decline, decay"
30,수량,Amount of water
31,수상 교통,Waterborne traffic
32,신라,Silla
33,실화,A true story
34,약소국,Weak nation
35,억누르다,To suppress
36,얽히다,To be involved in
37,연표,Chronology
38,영토,Territory
39,온화하다,To be mild
40,위협,Threat
41,유역,River valley
42,융합,To fuse
43,이점,Advantage
44,자본,Capital
45,전래되다,To be imported from foreign countries
46,전파,Spread
47,조선,Joseon
48,주도권을 잃다,To lose leadership
49,지능,Intelligence
50,지류,Branch stream
51,지리적,Regional
52,지배하다,To govern
53,지적하다,To indicate
54,천도,Transferring the government
55,철기,Ironware
56,체제,Structure
57,추진하다,To push forward
58,층돌,Collision
59,침입,Invasion
60,통일,Unification
61,하류,Downstream
62,한민족,The Korean people
63,한반도,The Korean peninsula
64,한복판,The very middle
65,한양,Former name for Seoul
66,해로,Sea route
67,흥망,Rise and fall
0,명소,Attraction (exhibit)
1,골동품,Antique
2,민속박물관,Folk Museum
3,인파로 봄비다,To be crowded with people
4,즐비하다,To stand in a row
5,한눈에 볼 수 있다,Can be seen at a glance
6,사람들의 발길이 끊이지 않다,To have a constant stream of visitors
7,시절,Days
8,단체,Group
9,특성을 살리다,To improve one's character
10,확장하다,To expand
11,야외 공연장,Open air theatre
12,공연하다,To perform
13,소극장,Small theatre
14,30여 개,30+
15,이르다,To arrive at
16,취향,Taste
17,각종,Of every kind
18,자리를 잡다,To settle down
19,발표하다,To give a presentation
20,휴식 공간,Rest area
21,정겨움을 느끼다,To feel true to oneself
22,마주치다,To encounter
23,젖다,To get wet
24,나들이,Trip
25,먹자골목,Food stall alley
26,의류시장,Clothing market
27,전자상가,Yongsan Electronic market
28,문리대,The College School of Arts
29,관악산,Gwanak Mountain
30,조형물,Plastic sculpture
31,초대 대통령,First president
32,내각,Internal angle
33,성곽,Castle
34,관광안내센터,Tourist information centre
35,배낭여행,Backpack travel
36,추천하다,To recommend
37,도보 관광,Walking tour
38,몇 군데,Several places
39,근대,Modern times
40,강좌,Course
41,건축물,"Building, structure"
42,궁궐,Palace
43,공사관,Legation
44,벽에 부딪히다,Beat your head against the wall
45,깨가 쏟아지다,To be in marital bliss
46,찬물을 끼얹다,To throw cold water on something
47,사서 고생이다,To ask for trouble
48,뚜껑을 열어 보다,You never know (until you see the result)
49,바가지를 긁다,To henpeck
50,미역국을 먹다,To fail a test
51,가뭄에 콩 나듯한다,Once in a blue moon
52,강 건너 불 보듯한다,Look on with indifference
53,다람쥐 쳇바퀴 돌 듯한다,Go round in circles
0,감상문,Report on piece of art or written word
1,감탄하다,To admire
2,감회가 새롭다,To renew old sentiments
3,거스르다,To go against
4,걸작,Masterpiece
5,견문,"Knowledge, observation"
6,고분,Ancient tomb
7,교훈,Lesson
8,권유,Suggestion
9,귀족,Aristocrat
10,기행문,Traveler's journey
11,다보탑,Pagoda in Bulguksa
12,대릉원,Imperial grave from Silla in Gyeongju
13,마무리하다,To wrap up
14,마음을 사로잡다,To be enthralled
15,무작정,Without a plan
16,물들다,To stain
17,민박,Lodging at a private residence
18,민속,"Customs, folklore"
19,보살상,Statue of Bodhisattva
20,볼거리,Things to see
21,부담스럽다,To be burdensome
22,부처,Buddha
23,불국사,A Buddhist temple in Gyeongju
24,블로그,Blog
25,빼어나다,To be outstanding
26,석사여래불상,Statue of Buddha
27,석가탑,A pagoda in Bulguksa 2
28,석굴,A stone cave
29,석굴암,A stone cave temple in Gyeongju
30,세계 문화유산,World heritage site
31,솟다,"To rise, gush out"
32,수호신,Guardian Angel
33,숙박,"Lodging, staying"
34,안동,"A town in Gyeongsangbuk, famous way of living"
35,야영,Camping
36,여정,Travel itinerary
37,역사상,Statue of the Mighty One
38,우물,A well
39,웅장,To be grand
40,위엄,Dignity
41,유교,Confucianism
42,유적지,Historic site
43,일치하다,To coincide
44,장관이다,To be a grand sight
45,장식,Decoration
46,저력,Potential power
47,절경이다,To be breath taking
48,정취를 느끼다,To feel a cultural atmosphere
49,제자상,Statue of Apprentice
50,조각하다,To engrave
51,중턱,Mid slope of a mountain
52,천왕상,Statue of the Heavenly King
53,첨성대,Astronomical observer from Silla era
54,추억,Memory
55,토함산,Mountain in Gyeongju
56,하회 마을,A folk village in the city of Andong
57,환상적이다,To be fantastic
58,휴양지,Vacation sport
59,흥미롭다,To be interesting
0,연중,All year-round
1,삼키다,To swallow
2,최저치,Minimum value
3,뜨다,"To float, rise"
4,개회,"Opening, beginning of session"
5,여야,Opposing parties
6,국회,National Assembly
7,무덤,Grave
8,강팀,Powerful Team
9,수출,Export
10,승객,Passenger
11,냉방용 가전제품,Housing appliances for cooling purposes
12,감소하다,To decline
13,전문가,"Expert, specialist"
14,대립,"Opposition, conflict"
15,눈길,"Snowy road, Attention"
16,졸음운전,Falling asleep at the wheel
17,성장률,Growth rate
18,들어서다,To enter into
19,생필품,Daily necessities
20,서민들,Ordinary People
21,운영하다,To manage
22,기름,Oil
23,무더워,Sweltering heat
24,증가하다,To increase
25,주요,"Primary, major"
26,불황임,Depression (economic)
27,불구하다,"Regardless, in spite of"
28,상반기,First half of the year
29,부문,"Field, sector"
30,중시하다,To place emphasis on
31,눈길을 끌다,To attract attention
32,검은콩,Black beans
33,소비량,Consumption amount
34,엄청나다,"To be enormous, huge"
35,사상,"Thought, idea"
36,최대,"Biggest, maximum"
37,빗길,Rainy road
38,통제되다,To be controlled
39,차량,Vehicle
40,대전,"State ceremony, great function, code"
41,운전사,Driver
0,따라잡다,To catch up with
1,일간지,Daily
2,주간지,Weekly
3,월간지,Monthly
4,계간지 ,Quarterly
5,경제지,Business newspaper
6,스포츠 신문,Sports Newspaper
7,사설,Editorial Article
8,정치면,Political section
9,사회면,Social section
10,국제면,International section
11,문화면,Cultural section
12,경제면,Business section
13,스포츠 면,Sports section
14,인터넷 신문,Internet Newspaper
15,생활 정보지,Lifestyle Magazine
16,영자 신문,English Language Newspaper
17,호황,Economic Boom
18,흑자가 나다,"To be in the black, have a gain"
19,경기가 회복되다 ,Economic recovery/improvement
20,물가가 인상되다 ,Increase cost of living
21,적자가 나다,To produce deficit
22,불황,Recession
23,부제,Subtitle
24,요약하다 ,To summarize
25,가전제품,Home appliances
26,고려하다,To consider
27,고유가,High oil price
28,과식하다,To overeat
29,꾸준히,Steadily
30,단팥,Sweet red bean
31,대구,City in Gyeongsangbuk-do
32,대비,"Comparison, contrast"
33,대중 매체,Mass media
34,들이받다,"To run into, collide with"
35,매출액,Sales figures
36,반문하다,To counter-question
37,방면,Direction
38,본문,"Body, main text"
39,부제,"Subtitle, sub-heading"
40,분기,3 months of the year/quarterly
41,비만,Obesity
42,빙판,Icy road
43,선보이다,"To showcase, introduce for first time"
44,성장세,Growth
45,수습기자,Junior reporter
46,신제품,New product
47,씀씀이,"Expense, expenditure"
48,실업률,Unemployment rate
49,화물차,Truck/train for goods
50,환율,Exchange rate
51,차별화되다,To be differentiated
52,충돌하다,To collide/conflict with
53,취재하다,To collect/gather news
54,침체,Stagnation
55,표제,Title
56,폭우,Heavy rain
57,품목,Item
58,호두,Walnut
59,혼잡이 빚어지다,To be in confusion
60,저렴하다,To be cheap
61,적자가 나다,"To be in the red, show a loss"
62,전면,"Whole, overall"
63,전문,Previous/above passage
64,제빵,Baking
65,증가세,"Growth, improvement"
66,지속적,Continuous
67,차로,"Roadway, driveway"
68,연예,Entertainment
69,연예면,Entertainment section
70,육하원칙,5 W's and 1 H
71,의욕,"Will, desire"
72,자취하다,"Cook one's food, live apart from one's family"
73,작성,"Drawing up, preperation"
74,유기농,Organic farming
75,서울제과,Seoul Confectionary
76,제빵 부문,Baking sector
0,광고,Advert
1,구석구석,Every nook and craney
2,때,Dirt
3,전용,Exclusive use
4,전단지,Leaflet
5,뒤덮이다,To be covered with
6,불평하다,To complain
7,주식,Stock
8,짓다,"To make, build"
9,투자하다,To invest
10,판매하다,To sell
11,생산하다,To produce
12,창출하다,To create
13,일자리,Job
14,기가 막히다,To be at a loss for words
15,막대한 비용,Huge expense
16,따지다,To nitpick
17,1960년대 후반,Late 1960s
18,대량,"Mass, large amount"
19,낮추다,To lower
20,혜택을 받다,To receive benefits
21,화려하다,To be magnificent
22,다시 말해서,Saying it again
23,즉,Saying it again 2
24,낭비,Waste
25,낫다,To get better
26,늘리다,To expland
27,정가,Fixed price
28,판단을 흐리게 하다,To confuse someone's judgement
29,번지르르하다,To be slick
30,허위 과장 광고,False advertising
31,요구 사항,Requirements
32,글을 올리다,"Post a comment, sentence"
33,매장,Shop
34,전시하다,To exhibit
35,서명 운동을 벌이다,To conduct a signature campaign
36,중단하다,"To suspend, stop"
37,상담하다,To consult
38,개선하다,To make improvements
39,(문제를 해결하지 않고 그냥) 넘어가다,To pass over without solving a problem
40,시정하다,"To correct, govern"
41,귀를 기울이다,To direct one's ears
42,시들시들하다,"To wither, be unsatisfactory"
43,조목조목,Item by item
44,한국 소비자원,Korea Consumer Agency
45,눈에 안 차다,To not see something you like
46,눈을 붙이다,To fall asleep
47,한눈을 팔다,To be distracted
48,손에 익다,To be accustomed to
49,손을 놓다,To quit one's work
50,귀에 못이 박히다,To be tired of hearing something
51,코가 납작해지다,Lose face after arrogance
52,등을 돌리다,To turn one's back on someone
53,배꼽이 빠지다,To be in stitches from laughing
54,간이 콩알만 해지다,To be scared stiff
0,가족애 ,Love between family interests
1,건조하다,To be dry
2,굴뚝,Chimney
3,그제야,"Only then, not until"
4,깔다,To spread out
5,다스리다,"To rule over, govern"
6,단독 주택,Detached house
7,대문,Main gate
8,대청마루,Main floor between rooms
9,대충,"Roughly, loosely"
10,돌아키다,"To reflect, look back upon the past"
11,뒤틀리다,"To be wrenched, twisted"
12,다끈하다,To be nice and warm
13,마당,Yard
14,묵다,To stay
15,미지근하다,To be luke warm
16,바르다,"To paste, stick"
17,바탕,"Foundation, basis"
18,방바닥,The floor of a room
19,배탈(이) 나다,To have a stomach ache
20,보료,Fancy mattress used as a cushion
21,사랑방,Man's room for receiving guests
22,서재,"Study, library"
23,순환,Circulation
24,슬슬,Slowly
25,습도,Humidity
26,습하다,"To be damp, humid"
27,썰렁하다,To be a bit chilly
28,쑤시다,"To ache, feel sharp pains"
29,아궁이,Fireplace
30,아늑하다,To be cozy
31,아랫목,Warmest part of ondol floor
32,안방,Main bedroom
33,엎드리다,To lie on one's face
34,영,"Not at all, never"
35,오손도손,"Friendly, happily"
36,요,A sleeping mat
37,윗목,Place on ondol away from the fireplace
38,으슬으슬,"Shivering, chilly"
39,장독대,Jar stand
40,조절되다,"To get regulated, controlled"
41,탁 트이다,"To be wide open, seen clearly"
42,한기,Chilly sensation
43,한식,Korean style
44,한옥,Traditional Korean housing
45,한지,Traditional Korean paper
46,화단,Flower bed
47,황토,Brown soil
48,양옥,Western housing
49,오피스텔,Officetel
50,아파트,Apartment
51,빌라,Villa
52,원룸,One room
53,욕실,Bathroom
54,서재,Study
55,도입,Introduction
56,떠오르다,"To rise, occur"
57,바람을 쐬다,To get some fresh air
58,분가하다,To branch out
59,고가구,Antique Furniture
60,보료,Fancy mattress
61,으슬으슬 한기가 들다,To feel chilly
62,항아리,Jar
63,배를 깔고 엎드리다,To lie on one's stomach
64,불기,Heat
65,설계하다,"To design, plan"
66,맡다,To take care of
67,구체적으로,"Detailed, definite, specific"
68,땅,Land
69,들여놓다,To bring in
70,장점,Advantage
71,단점,Disadvantage
72,장단점,Pros and cons
73,조화되다,To be harmonious
74,심다,"To plant, implant"
75,자연 소재,Natural material
76,조절하다,"To control, adjust, regulate"
77,묻다,To bury
78,공기 순환,Air circulation
79,자연적으로,Naturally
80,일반적으로,"Generally, ordinarily"
81,맞벌이 부부,Double-income family
82,정이 가다,To be attached to
83,온돌방,Room with under-floor heating
84,땀이 나다,To sweat
85,돌이켜 보다,To look back on
86,얼른,Quickly
87,눕다,To lie down
88,눕히다,"To lay, put something down"
89,마르다,To become dry
90,장마철,Rainy season
91,식다,To cool down
92,품에 안기다,To hug (against one's bosom)
93,난방을 하다,To heat the house
94,몸살이 나다,To ache all over
95,공존하다,To coexist
96,어느새,Before we realized/ suddenly
97,집을 지다,To build a house
98,적당하다,"To be right, appropriate"
99,닿다,"To reach, touch"
100,터지다,To burst
0,질색이다,To hate
1,영화가 개봉되다,A film to open
2,코미디 전문 배우,Comedy specialist actor
3,주연,Lead role
4,조연,Supporting role
5,감독,Director
6,관객,Audience
7,조조,Early showing
8,멜로(드라마),Melodrama
9,공상 과학,Science fiction
10,줄거리,Plot
11,상영 시간,Screening time
12,관람 등급,Age rating
13,담기다,"To be filled, contained"
14,시나리오,Scenario
15,등장인물,Character
16,배경,Background
17,대사,Dialogue
18,지문,Fingerprint
19,근사하다,"To be wonderful, fantastic"
20,문구,Phrase
21,억세다,"To be tough, strong"
22,넋을 잃고 보다,To take a rapt view
23,비를 맞다,To get rained on
24,서서히,Gradually
25,사로잡히다,To become obsessed with
26,훤히,Wide open
27,가슴이 벅차오르다,One's heart swells up
28,(눈에) 눈물이 고이다,To have tears gather in one's eyes
29,마구,"Severely, harshly"
30,기대다,"To lean, rest"
31,접다,"To fold, collapse"
32,향하다,"To face, head"
33,알아차리다,"To realize, notice"
34,장르,Genre
35,호들갑을 떨다,To make a fuss
36,고개를 가로젓다,To shake one's head
37,별안간,Suddenly
38,벤치,Bench
39,추스르다,To pick and trim
40,털다,"To dust, brush"
41,한동안,For a while
42,바라보다,To gaze at
43,외면하다,To turn one's face away
44,가슴이 두근거리다,Heart palpitations
45,숨이 차다,To gasp for breath
46,젖다,"To get damp, moist, wet"
47,어차피,Anyway
48,혼잣말하다,To talk to oneself
49,멈칫 서다,To stop at a snail's pace
50,처마,Eaves
51,원두막,Lookout hut
52,헐떡거리다,To gasp for breath
53,빗줄기,Rain showers
54,상영 시간,Running time
55,개봉,Release date
0,세계 최초,The world's first
1,시험관 아기,Test-tube baby
2,불임,Infertility
3,통째로,"Altogether, entirely"
4,손상되다,To be damaged
5,손상시키다,To harm
6,이식하다,"To transplant, implant"
7,이식되다,"To be implanted, transplanted"
8,소재,Material
9,반복되다,To be repeated
10,지치다,To become tired
11,대신하다,To replace
12,복제 인간,Clone
13,N용,N-Module
14,맡기다,To take care of
15,주인공,Main character
16,게을러지다,To become lazy
17,살펴보다,To examine
18,희망에 들뜨다,To be full of hope
19,생명 윤리,Life ethics
20,인권 존중,Respect for human life
21,생명의 존엄성,Dignity of life
22,생명 경시,Neglect of life
23,인권 침해,Violation of human rights
24,폭력적이다,To be violent
25,하찮다,To be trivial
26,범인,Suspect
27,의심되다,To be suspected of
28,잠을 재우다,To be put to sleep
29,밤을 새우다,To stay up all night
30,비인도적이다,To be inhumane 2
31,수사하다,To investigate
32,유전자,Gene
33,진행되다,To be in process
34,가리다,To cover
35,죄를 짓다,To commit a sin
36,사람답게 살다,To live like a human being
37,권리,"Right, privilege"
38,혜택,Benefit
39,부작용,Side effects
40,위험성,Danger
41,우려,Concern
42,가능성,Likelihood
43,해결책,Solution
44,단체,Group
45,음주 운전,Driving under the Influence
46,사진전,Photo exhibition
47,불경기,Bad times
48,실업자,Unemployed person
49,신용 카드,Credit card
50,놀이공원,Amusement Park
51,입장료,Admission fees
52,머리카락이 빠지다,To lose one's hair
53,지구 온난화,Global warming
54,심각하다,"To be serious, severe"
55,동의하다,To agree
56,만족하다,To be satisfied
57,마련하다,To arrange
58,흔적,"Trace, evidence"
59,생명체,Organism
60,존재하다,To exist
61,논란이 되다,To become a controversy
62,치료,Remedial treatment
63,난치병,Incurable disease
64,획기적이다,To be groundbreaking
65,제시하다,To propose
66,문제를 일으키다,To cause a problem
67,예를 들어,For example
68,인공 수정,Artificial insemination
69,맞춤 아기,Designer baby
70,탄생,Artificial insemination
71,대리모,Surrogate
72,출산,Child bath
73,그밖에,Besides
74,에 대해 우려하는 목소리가 크다,A great concern about N
75,정상적으로,Normally
76,축복이다,To be a blessing
77,동의를 얻다,To obtain consent
78,인정하다,To admit
79,불치병,Incurable disease 2
80,실제 사례,A practical case
81,의도적으로,Intentionally
82,혈액,Blood
83,세포,Cells
84,제공하다,To provide
85,질병 유전자,Diseased gene
86,에 대한 논란이 뜨겁다,To be hotly debated
87,버리다,To throw away
88,버려지다,To become deserted
89,더 나아가,Furthermore
90,논란을 불러일으키다,To provoke controversy
91,취급하다,"To handle, deal with, treat"
92,훼손하다,To disfigure
93,우려를 낳다,To cause concern
94,첨단 과학 기술,Advanced medical technology
95,제약,Restriction
96,맞이하다,To greet
97,성,Sex
98,심장이 뛰다,Heart beat
99,외부,External
100,혈관,Blood vessels
101,벌레,"Insect, bug"
102,법원,Court
103,무이자 할부,Interest Free Installment
104,화성,Mars
105,정자,Sperm
106,난자,Ovum
107,수정란,Fertilized egg
108,수정체,Lens
109,유산 상속,Inheritance
110,골수,Bone marrow
111,탯줄,Umbilical cord
112,배아,Human embryo
113,척추,Spine
114,진통,Contraction
115,논란이 일다,To be a controversy
116,논란을 벌이다,To begin a controversy
117,신체,Body
118,일부,Part
119,비윤리적이다,To be unethical
120,윤리적이다,To be ethical
121,이기적이다,To be selfish
122,시도하다,To attempt
123,비인간적이다,To be inhuman
124,인간적이다,To be human
125,비난하다,To criticize
126,빼내다,To extract
127,고소하다,To sue
128,허용하다,To allow
129,무분별하다,"To be thoughtless, unable to distinguish right from wrong"
130,막다,To keep out
131,유산,Miscarriage
132,기형아,Deformed child
0,현대시,Contemporary poetry
1,구절,"Passage, paragraph"
2,신간,A new issue
3,충고하다,To advise
4,비슷하다,To be similar
5,소용이 있다,To have use
6,강조하다,To emphasize
7,명시,Great poetry
8,해설,Explanation
9,연탄,(Coal) briquette
10,출간하다,To publish
11,그늘,Shade
12,눈이 부시다,To be dazzling
13,나뭇잎,Leaf
14,반짝이다,To twinkle
15,햇살,Sunbeam
16,닦다,To clean
17,고요하다,To be tranquil
18,기꺼이,"Readily, willingly"
19,이듬해,The following year
20,언덕길,An incline
21,하염없이,Endlessly
22,따스하다,To be warm
23,쓸쓸하게,Lonesomely
24,여태껏,So far
25,으깨다,To mash
26,이르다,To be early
27,시련,"Ordeal, hardship"
28,동정심,Sympathy
29,오해,Misunderstanding
30,인간미,Humanity
31,이기심,Selfishness
32,나무 한 그루,A tree
33,눈물 한 방울,One tear drop
34,방구들,A hypocaust
35,선득선득해지다,To be suddenly cold
36,조선 팔도,Korea
37,부릉부릉,Noise of a car
38,퍼먹다,To spread
39,재,Ashes
40,감명 깊다,To be impressed
41,가슴이 찡하다,To be choked up
42,자기 자신을 돌아보다,To reflect on oneself
43,청소부 아주머니,Housekeeper
44,창피하다,To be embarrassed
45,고개를 숙이다,To bow one's head
46,권하다,To recommend
47,사업에 실패하다,To fail in business
48,구걸을 하다,To beg
49,빚을 지다,To owe a debt
50,빚을 갚다,To pay off one's debt
51,반찬통,Side dish
52,율무차,Job’s tears tea
53,서럽다,To be sad
54,설레다,Heart fluttering
55,지겹다,To get bored
56,괘씸하다,To be disgusted
57,애틋하다,To be tender
58,억울하다,To be unfair
59,통쾌하다,To be pleasant
60,허무하다,To feel empty
61,흐뭇하다,To be pleased
62,혼란스럽다,To be confusing
0,지폐,Paper money
1,인물,Character
2,그려지다,To be drawn
3,유일하다,To be unique
4,존경하다,To respect
5,예금 통장,Bank book
6,군인,Military person
7,출신이다,To come from
8,모자,Mother and son
9,장군,General
10,진기록,New record
11,열중하다,To be absorbed in
12,힘쓰다,To make an effort
13,소중하게 여기다,To treasure something
14,모범을 보이다,To set an example
15,잔소리하다,To nitpick
16,일상생활,Daily life
17,효과적이다,To be effective
18,장애인,Disabled person
19,복지제도,Welfare system
20,마련하다,To prepare
21,사원을 채용하다,To hire a temple
22,책임감,Sense of responsibility
23,지도자,Leader
24,소수,Minority
25,엄격하다,To be strict
26,강직하다,To be upright
27,고지식하다,To be knowledgeable
28,검소하다,To be frugal
29,융통성이 있다,To be flexible
30,지혜롭다,To be wise
31,유능하다,"To be competent, capable"
32,자상하다,"To be considerate, attentive"
33,관대하다,To be generous
34,마음이 넓다,To have a big heart
35,너그럽다,To be generous 2
36,용서하다,To forgive
37,노인,Aged person
38,규칙,Rule
39,강조하다,To emphasize
40,직원,Staff
41,잘못,Fault
42,부정한 일을 하다,To do something dishonest
43,세심하다,To be meticulous
44,챙기다,To pack up
45,학자,Scholar
46,학문 연구,Academic studies
47,궁금하다,To be curious
48,독서,Reading
49,꾸벅꾸벅 졸다,To doze off
50,덮다,To cover
51,은혜,Grace
52,감동하다,To impress
53,한참,For a long time
54,달려오다,"To come running, dash"
55,상대방,The other party
56,일러바치다,To snitch
57,고개를 끄덕이다,To nod one's head
58,옳다,To be right
59,맞다,To be right 2
60,어이가 없다,To be absured
61,그르다,To be false
62,자식,Descendant
63,근무,Work
64,금지되다,To be banned
65,어기다,To violate
66,심부름꾼,Messenger
67,뜻대로,According to one's will
68,틀리다,To be wrong
69,인품,Personality
70,진주 목걸이,Pearl necklace
71,즉위하다,To ascend to the throne
72,집현전,Jiphyeonjeon
73,고단하다,"To be tired, weary, exhausted"
74,하녀,Maid
75,숙부,Uncle
76,면회,Visit
77,지휘관,Commander
78,직속상관,Immediate superior
79,거문고,Korean zither
80,진영,Camp
81,뜰,"Yard, garden"
82,오동나무,Foxglove tree
83,베다,"To cut down, fell"
84,전함,Battleship
85,사사로이,Personally
86,일화,Anecdote
87,주제,Topic
88,흥미롭다,To be interesting
89,철학자,Philosopher
90,정확하게,Accurately
91,시계를 맞추다,To set clocks
92,해석하다,Interpretation
93,의견의 엇갈리다,To disagree with each other
94,도망시키다,To run away
95,공정하다,To be fair
96,법질서,Legal form
97,붕괴되다,To collapse
98,무너지다,To crumble
99,요약하다,To summarize
100,얽히다,To get entangled
101,에디슨,Thomas A. Edison
102,닭장,Chicken coup
103,계란을 품다,To incubate eggs
104,칸트,Kant
105,간혹,Once in a while
106,고대 그리스,Ancient Greece
107,소크라테스,Socrates
108,감옥에 갇히다,To be imprisoned
109,악법,Unjust law
110,독배,Poisoned chalice
111,명확하다,To be obvious
112,미흡하다,To be inadequate
113,바람직하다,To be desirable
114,애매모호하다,To be ambiguous
115,완벽하다,To be perfect
116,적절하다,To be appropriate
117,정당하다,To be right
118,정밀하다,To be precise
119,객관적이다,To be objective
120,주관적이다,To be subjective
0,운명,Fate
1,알아보다,To find out
2,별자리,Constellation
3,관상을 보다,Fortune telling by face
4,손금을 보다,Fortune telling by palm
5,사주를 보다,Fortune telling by birthdate
6,점을 치다,To tell a fortune
7,생년월일,Birthdate
8,운명적이다,To be fated
9,궁합을 보다,To check marriage compatibility
10,눈빚,Look in one's eye
11,맑다,To be clear
12,견디다,"To bear, tolerate"
13,맞히다,To guess correctly
14,점집,Fortune teller
15,경멸하다,To disintegrate
16,한심하다,To be pathetic
17,호기심,Curiosity
18,이끌다,To lead
19,거절하다,To refuse
20,간판,Signboard
21,달다,"To attach, hoist"
22,지적하다,To point out
23,우연의 일치,Casual coincidence
24,유혹,Temptation
25,통계,Numerical statement
26,얻다,To gain
27,타고나다,To be born with
28,들어맞다,To be proved right
29,점쟁이,Fortune teller
30,알아맞히다,To guess right
31,초점을 두다,To focus
32,감탄하다,To admire
33,미신,Superstition
34,승패,Victory and defeat
35,여부,Whether
36,약자,The weak
37,강자,The strong
38,불안감을 덜다,To relieve anxiety
39,불안감을 안고 살아가다,To live with anxiety
40,새삼스레,Overbearingly
41,위안이 되다,To be comforting
42,심판,Referee
43,뼈 아프게 깨닫다,To painfully realize
44,전개,The development of the situation
45,얽매이다,To be bound up
46,헤어나오다,"To be trapped, addicted"
47,사로잡히다,To be obsessed with
48,삶의 방편으로 삼다,To adopt a means or livelihood
49,입장,Position
50,조건을 따지다,To calculate terms
51,환상,Fantasy
52,고집을 부리다,To stick to one's guns
53,선을 보다,To meet a potential marriage partner
54,운명의 짝,Fated mate
55,철이 없다,"To be childish, immature"
56,철이 있다,To have maturity
57,평생,One's whole lifetime
58,결정짓다,To make a decisive conclusion
59,받아들이다,"To accept, adopt, embrace"
60,굉장히,Awfully
61,후회하다,To regret
0,정보통신,Information communication
1,분야,Field (of work)
2,발명품,Invention
3,인류,Human race
4,문자,Text message
5,오타,Typing error
6,해고되다,To get fired
7,감추다,To conceal
8,제품화하다,To be manafactured
9,목판 인쇄물,Woodblock printed material
10,전신기,Telegraphic instrument
11,통신위성,Communication satelite
12,수정액,"Liquid whiteout, fixed amount"
13,여비서,Female secretary
14,제품,Product
15,가격,Price
16,기능,Function
17,기술력,Technical skills
18,소재,Material
19,실용성,Practically
20,용도,Use
21,용량,Capacity
22,제조사,Manafacturer
23,문서를 작성하다,To draw up a document
24,편집하다,To edit
25,저장하다,To save
26,튼튼하다,"To be strong, sturdy"
27,방수,Waterproof
28,화질,Image/ video quality
29,뛰어나다,To be outstanding
30,두께,Thickness
31,얇아지다,To become thin
