,0,1
14,태어나다,to be born
15,아직,still; yet
16,까지,including
17,째/번 째,ordinal numbers
18,~겠,intention; will (conjecture)
19,~어서/아서,clausal connective (sequential)
20,눈,eyes; snow
21,색,color
22,안경,eyeglasses
23,얼굴,face
24,한복,traditional Korean dress
25,형님 (honorific),male's older brother
26,끼다,"to wear (glasses, gloves, rings)"
27,나오다,to come out
28,다니다,to attend
29,닮다,to resemble; take after; look like
30,쓰다,to wear headgear
31,입다,to wear; put on (clothes)
32,(이)랑,with (colloquial)
33,까맣다,to be black
34,노랗다,to be yellow
35,빨갛다,To be red
36,키가 크다,to be tall
37,키가 작다,to be short
38,파랗다,to be blue
39,하얗다,to be white
40,또,and; also; too
41,오래,long time
42,어머,oh my!
43,~네요,surprised reaction
44,~(으)ㄴ,noun-modifying form (past)
45,노랑/노란색,yellow
46,하양/하얀색,white
47,까망/까만색,black
48,빨강/빨간색,red
49,파랑/파란색,blue
50,초록색,green
51,주황색,orange (color)
52,분홍색,pink
53,보라색,purple
54,밤색,brown
55,회색,gray
0,과자,"chips, cookies, crackers"
1,냉면,naengmyon (cold buckwheat noodles)
2,라면,instant noodles (ramen)
3,밥,cooked rice; meal
4,볼링,bowling
5,비빔밥,pibimbap (rice with vegetables and beef)
6,순두부찌개,spicy soft tofu stew
7,육개장,spicy beef and leek soup
8,음식점,restaurant (=식당)
9,자리,seat
10,종업원,employee
11,케이크,cake
12,물어보다,to inquire
13,싫어하다,to dislike
14,주문하다,to order
15,뜨겁다,to be hot
16,시원하다,"to be cool, refreshing"
17,싫다,to be undesirable
18,차다,to be cold
19,~기,nominalizer
20,~기 때문에,because
21,~어/아 보다,to try to
22,값,price
23,계산서,check
24,김치,kimchi
25,녹차,green tea
26,된장찌개,soybean-paste stew
27,메뉴,menu
28,반찬,side dishes
29,샌드위치,Sandwich
30,식사,meal
31,음료수,beverage
32,피자,pizza
33,~어/아 드리다,do something for another's benefit (honorific)
34,놓아 주다/드리다 (honorific),to put something down (for someone)
35,돌려 주다/드리다 (honorific),to return (something to/for someone)
36,시키다,to order (food)
37,식사하다,to have a meal
38,잘라 주다/드리다 (honorific),to cut (something for someone)
39,달다,to be sweet
40,맵다,to be spicy
41,않다,"to not be, to not do"
42,짜다,to be salty
0,그림,"picture, painting"
1,기분,feeling
2,답,Answer
3,록,Rock music
4,바이올린,Violin
5,서비스,Service
6,연주(하다),musical performance
7,잠,sleep
8,재즈,jazz
9,취미,Hobby
10,클래식,classical music
11,헤드폰,headphones
12,보다,than
13,(이)나,or (with nouns)
14,그리다,to draw
15,틀다,"to turn on, switch on, play (music)"
16,더럽다,to be dirty
17,편리하다,"to be convenient, handy, easy"
18,가장,the most
19,덜,less
20,새로,newly
21,중에서,"between, among"
22,~(으)면,if
23,~는 것,(an act of) ~ing
24,기타,Guitar
25,대답,Answer
26,때,time
27,악기,Musical instrument
28,요리,Cooking
29,음악회,concert
30,중학교,middle school
31,축구,soccer
32,태권도,Korean martial art (Taekwondo)
33,피아노,piano
34,한글,Korean alphabet
35,심심하다,To be bored
36,어리다 (어렸을),to be young
37,스키 타다,to ski
38,조심하다,to be careful
39,치다,"to play (piano, guitar)"
40,특히,particularly
41,~(으)ㄹ 줄,how to
0,까만색,black (=까망)
1,사이즈,size
2,세일,sale
3,양말,"socks, stockings"
4,운동화,"sports shoes, sneakers"
5,점원,"clerk, salesperson"
6,금방,soon (not 곧...)
7,어서,quick(ly)
8,번,"number of times (e.g., 한 번, 두 번)"
9,켤레,pair
10,~(으)ㄹ 수 있다/없다,can/cannot (sentence pattern)
11,갈아 입다,to change (clothes)
12,갈아 타다,to change (vehicles)
13,갖고 가다,to take
14,갖고 오다,to bring
15,갖고 다니다,to carry around
16,갖다 놓다,to bring/put down somewhere
17,갖다 주다/드리다(humble),to bring/take something to someone
18,걸어가다,to go on foot
19,걸어오다,to come on foot
20,걸어다니다,to walk around
21,돌아오다,"to return, come back"
22,타고 가다,to go riding
23,타고 오다,to come riding
24,타고 다니다,to come/go riding
25,에,"for, per"
26,거리,distance; street
27,계획(하다),plan
28,등산(하다),hiking
29,목욕(하다),bath
30,문,door
31,샤워(하다),shower
32,잡지,magazine
33,졸업(하다),graduation
34,화장실,"bathroom, restroom"
35,별로,not really
36,제일,"first, most"
37,구경하다,to look around; to sightsee
38,고르다,"to choose, select"
39,세수하다,to wash one's face
40,손(을) 씻다,to wash one's hands
41,열다,to open
42,이(를) 닦다,to brush one's teeth
43,~고 나서,after (clausal connection)
44,~(으)면서,while ~ing
45,~(으)ㄹ,noun modifying form (prospective)
0,공항,airport
1,기사,driver
2,길,"street, road"
3,모레,the day after tomorrow
4,손님,"guest, customer"
5,아저씨,mister; a man of one's parents' age
6,연락,contact
7,인천,Incheon
8,전,before
9,후,after
10,휴일,"holiday, day off"
11,적어도,at least
12,빨리,"fast, quickly"
13,건너다,to cross
14,(돈을) 내다,to pay
15,수고하다,"to put forth effort, take trouble"
16,운전하다,to drive
17,~(이)라서,because N am/are/is
18,~지 못하다,cannot (long form of negation)
19,게임,Game
20,계단,Stairs
21,곳,Place
22,노래방,karaoke (bar)
23,목소리,voice
24,엘리베이터,elevator
25,웬일,what matter
26,정류장,(bus) stop
27,출구,exit
28,큰아버지,uncle (father's older brother)
29,택시비,taxi fare
30,휴게실,lounge
31,더,more
32,배(가) 부르다,to have a full stomach
33,적다,"to be few, scarce"
34,(노래) 부르다,to sing
35,도착하다,to arrive
36,마중 나오다 / 마중 나가다,to come/go out to greet someone
37,목(이) 마르다,to be thirsty
38,졸다,to doze off
39,~게,adverbial suffix
40,~지 말다 (마세요),"to stop, cease"
0,건물,building
1,돈,money
2,돌,the first birthday
3,며칠,what date; a few days
4,번호,number
5,올해,this year
6,이메일,e-mail
7,잔치,feast; party
8,카드,card
9,편지,letter
10,~(으)ㄴ,noun modifying form (adjective)
11,보내다,to send
12,축하하다,to congratulate
13,길다,to be long
14,짧다,to be short
15,께,to (a person) (honorific)
16,와/과,and (joins nouns)
17,한테,to (a person or an animal; colloquial form)
18,한테서,from (a person or an animal; colloquial form)
19,모자,cap; hat
20,가족,family
21,나이,age
22,딸,daughter
23,댁,home; house (honorific)
24,사진,photo; picture
25,생신,birthday (honorific)
26,성함,name (honorific)
27,스웨터,sweater
28,아들,son
29,연세,age (honorific)
30,작년,last year
31,장갑,gloves
32,할머니,grandmother
33,할아버지,grandfather
34,살,years old
35,분,people (honorific)
36,돌아가시다,to pass away
37,드리다,to give (honorific)
38,드시다,to eat (honorific)
39,주무시다,to sleep (honorific)
40,죽다,to die
41,찍다,to take a photo
42,건강하다,to be healthy
43,즐겁다,to be joyful
44,모두,all
45,께서,subject particle (honorific)
46,~(으)시,subject honorifics
