갈비	kalbi (barbecued spareribs)
물	water
바닷가	beach
밴쿠버	Vancouver
불고기	bulgogi (roast meat)
생활	daily life; living
어젯밤	last night
차	tea
청바지	blue jeans
캐나다	Canada
잔	glass; cup
어떤	which; what kind of
되다	to become; get; turn into
눈(이) 오다	to snow
만들다	to make
사귀다	to make friends
쓰다	to use; to write; bitter
착하다	to be good-natured; kind-hearted
친절하다	to be kind; considerate
~(으)ㄹ 래요	intention; will
~고 있다	continuing action
골프	golf
기차	train
연극	play
인터넷	Internet
입구	entrance
끝나다	to be over; finished
쉬다	to rest
알아보다	to find out; check out
찾다	to find; look for
춤(을) 추다	to dance
힘(이) 들다	to be hard
다	all
벌써	already
까지	to; until; through (time)
밖에	nothing but; only
부터	from (time)
(이)나	as much; many as
~(으)ㄹ 까요?	shall we; I wonder
글쎄요	well; it's hard to say
