개설하다	to establish; to set up
거스름돈	one's change
계좌번호	an account number
금액	an amount of money
도장	a seal; a stamp
떨리다	to tremble
마지막	the last; the end
무통장 입금	e deposit without a bankbook
번호표	a number ticket
불안하다	be uneasy; be nervous
비밀번호	password; pin number
뽑다	to pick out; to pull out; to take out; to withdraw money
서명	a signature
송금	remittance; money transfer
수표	a check
신용카드	a credit card
알아듣다	to catch the meaning; to understand
외화	foreign currency
이미	already
입금	payment on account; to deposit
입금표	paying-in slip; receipt
잔돈	a small change; small money
졸다	to nod off; to drowse; to doze off; to fall asleep
지폐	a bill
찍다	to stamp
차례	order; turn
체크카드	a check card
초	beginning of; start of
출금	withdrawal
출금표	a paying-out slip; withdrawal receipt
출장	a business trip
타행송금	a remittance
하나하나	one by one
현금카드	a debit card
회의	a meeting; a conference
휴가	holidays; vacation
-원 짜리	worth; value
고개를 끄덕이다	to nod one's head; nod the head
긴장이 되다	to be strained; to be nervous
혼자서	alone
창구	counter window
