가격표	a price tag
가능하다	to be possible
걸리다	to hang; to get caught
곳곳	here and there
교환권	an exchange ticket; a coupon
교환하다	to exchange
구입하다	to purchase
그냥	as it is
금일휴업	closed today
기간	a period; span of time
기회	a chance; an opportunity
깎다	to discount; to lower
놓이다	be put; be placed
단골	regular; patron
단추	a button
닫히다	to be closed; to be shut
마트	a market; a store
묻다	to ask
바겐세일	bargain sale
바닥	the floor
반값세일	half price sale
반액	a half price
벼룩시장	a flea market
벽	a wall
상가	shopping arcade; shopping district; shopping mal
상표	a brand; a trade mark; tag
생활필수품	the necessities of life; essential items; basic need; basic things needed to live
쓰이다	be used; to utilize
어울리다	to match; to suit
영수증	a receipt
옷감	fabric; textile
옷걸이	a hanger
음식물	food
장식	a decoration
칼라	a collar
판매대	sales rack; a sales stand; a sales booth
판매하다	to sell
퍼센트	percent
품질	quality
환불하다	to get a refund; to return
한눈에 보다	have a glance; see a whole
폭탄세일	discount something very much
열리다	to be open(ed)
