강추위	severe cold
기상정보	weather information
기상캐스터	a weatherman
꽃샘추위	spring colds
꽃소식	flower news
대체로	generally; mostly
뚝	with a thud
무더워	steamy heat; blazing hot
미루다	to delay; to postpone
산간지역	mountainous territory
산불	a forest fire
아침저녁으로	from night to day; in mornings and evenings
영상	above zero
영하	below zero
장마	rainy season
장마전선	a seasonal rain front
지방	area; region; district; zone
최고기온	the highest temperature
최저기온	the lowest temperature
평균기온	the average temperature
폭설	heavy snow
폭우	heavy rain
흥수	a flood
피해가 생기다	to be damaged
