원래	originally/ primarily
동화	nursery story/ fairy tale
대청소	a general (house) cleaning
연령	age
고개	back of neck/ head
감동하다	to be impressed
건조기	a dryer (laundry)
교환하다	to exchange
회원	membership/a member
후회하다	to regret
미리	in advance/ beforehand
약속을 지키다	keep/ honor a promise
약속을 어기다	to flake on an appointment
약속을 미루다	to postpone an appointment
그게 좋겠군요	that's a good idea
세수하다	to wash face
예정	previous arrangement
당일	that day/ appointed day
서두르다	to hurry/ rush
물가	price
멋지다	fabulous/ splendid/ stylish
알려 줘서 고마워요	Thanks for informing me
해설하다	an explanation/ interpretation
인상하다	to increase/raise (prices)
첫인상	first impression
주인공	protagonist
최근	the latest/ most recent
장면	scene/ situation (movie)
심하다	to be extreme/ severe
강하다	to be strong/ intense
내용	contents
높다	be high/ tall/ exalted
깊다	to be deep
주제	subject matter/ theme
실력	ability/ capability
사물놀이	samulnori (traditional Korean music played with 4 instruments)
분위기	atmosphere
지루하다	be boring
흥겹다	be exciting and fun
확	completely/ all at once
추천하다	to recommend
안내하다	to inform/ guide
제안하다	to suggest/ propose
권하다	to ask/ suggest/ persuade
사과하다	to apologise
점성	sincerity
흔들다	to shake (hands)/ wave
놀이패	a group of people who perform Korean tradition music
전통 악기	traditional instruments
