실례	rude/ impolite
상대방	the person you're talking to
인형	a doll
얼마 전까지	until recently
이런	like this/ this sort of
열심히 하겠습니다	I'll do my best
만큼	as...as/ how much (equal to)
글	a sentence/ writing/ a letter
고치다	to fix
조절	adjustment knob (for volume)
전원이 나갔다	the power goes out
나타나지다	to appear
글자	letter/ written character
당장	immediately
떨어뜨리다	to drop/ slip from ones hands
기계	machine
뒷	the back
부분	part/ section
유리	glass
깨지다	to break/ shatter (passive)
누르다	to press (down like on a button)
미장원	beauty salon
상황	situation/ conditions
잡다	to catch
때리다	to hit/ strike/ whip
쫓다	to chase
쌓다	to build/ pile up
헤매다	to wander about/ rove
바르다	to apply/ smear/ paint
정하다	to decide/ set/ determine
꾸미다	to decorate/ adorn/ make up
야단하다	to scold/ chide/ make a fuss
결국	finally
겨우	barely
먼지	dust
동네	town
가득	full
한참	long time
벌	punishment
줄일 수	reduce the number of
평일	weekday
택배로	by courier
목욕탕	bathroom/ bathhouse
가위	scissors
전망	view/ prospect
밑줄	underline/ underscore
형태	form
