감독	a (movie) director, a supervisor
문제점	problem, drawback, weak point
세제	detergent, dish soap
신체	the body, physical
우수	excellence
각종	all sorts, a variety
겉	the surface; the outside; appearance
길이	length
성별	sex, gender
순간	moment
표정	facial expression
자랑	pride, boast, brag
전망	view, prospect, outlook
상대	opponent/ counterpart
학자	scholar
화재	A fire, a blaze
면접	job interview
세탁	laundry, a wash
전기	electricity, electric
제한	limit;restriction;limitation;
승객	Passenger
실험	experiment, test, laboratory work
향상	improvement
이익	benefit
정책	policy
연주	A musical performance
주택	A house
언어	language
효율	efficiency
출퇴근	go and come from work
