연장하다	to extend (not 늦.., 미.., ..기..)
옮기다	to move, to transfer (people, luggage), to shift
유행하다	to be fashionable, to be popular, a trend
일부	a part, portion, section (not 부...)
전시회	an exhibition, show, display (not 박..)
처리하다	to handle, manage, to treat, dispose of, process
처음	the first time, the start
선배	one's senior, elder (e.g. at school)
고생	a hard time, adversity, difficulties
구매하다	to buy (not 사..., ...입...)
기업	a firm, a business, an undertaking (not 업.., 사..)
남	other people, others, another person (not 타..)
다치다	to be injured or hurt
마침	just (about to), exactly, fortunately, in the nick of time
물질	physical matter, substance, material, stuff
미래	the future (not 장..)
미술	art, the fine arts (not 예..)
별로	especially, particularly (used in negative sentences)
분석하다	to analyze
비교하다	to compare, draw a comparison
사무실	an office (room)
살펴보다	to take a close look at, look into, examine; to look around
어른	an adult
예방하다	to protect, prevent, fend off
음식	food
의미	a meaning (not 뜻)
일시적	temporary
일으키다	to cause, provoke, give rise to, start, raise (less long)
자신감	self-esteem
재산	asset, estate, property
정신	mind, mentality, spirit, soul,
얻다	to get, gain, obtain, acquire (not 접..., 받...)
제도	a policy, system, institution, organization (not 정...)
뜨다	to rise; to knit
드물다	to be rare, uncommon
갑자기	suddenly (not 문...)
문득	all of a sudden (not 갑...)
