개	dog
고등학생	high school student
남동생	younger brother
대학원생	graduate student
동생	younger sibling
보스턴	Boston
부모님	Parents
아버지	father
어머니	mother
여동생	younger sister
오빠	the older brother of a female
형	the older brother of a male
홍콩	Hong Kong
몇	how many, what (with a counter)
개	item (counter)
권	volume, book, copy (counter)
년	year (counter)
달	month (counter)
달러/불	dollar (counter)
명	people (counter)
원	won (counter)
월	month (counter)
일	day  (counter)
두	two (with a counter)
한	one (with a counter)
계시다	to be (existence) (honorific)
하고	and (with nouns)
마리	animal (counter)
거	thing (contraction)
누나	the older sister of a male
뉴욕	New York
룸메이트	roommate
방	room
사이	relationship; between
생물학	biology
아파트	apartment
언니	the older sister of a female
로스앤젤레스	Los Angeles
하와이	Hawaii
만	only (particle)
의	of (particle)
고맙다	to be thankful
나쁘다	to be bad
비싸다	to be expensive
예쁘다	to be pretty
작다	to be small in size
배우다	to learn
오다	to come
자다	to sleep
주다	to give
저희	we, us, our (humble)
이거	this (contraction)
제	my (humble)
일	1 (Sino-Korean)
이	2 (Sino-Korean)
삼	3 (Sino-Korean)
사	4 (Sino-Korean)
오	5 (Sino-Korean)
육	6 (Sino-Korean)
칠	7 (Sino-Korean)
팔	8 (Sino-Korean)
구	9 (Sino-Korean)
십	10 (Sino-Korean)
십일	11 (Sino-Korean)
십이	12 (Sino-Korean)
십삼	13 (Sino-Korean)
십사	14 (Sino-Korean)
십오	15 (Sino-Korean)
십육	16 (Sino-Korean)
십칠	17 (Sino-Korean)
십팔	18 (Sino-Korean)
십구	19 (Sino-Korean)
이십	20 (Sino-Korean)
삼십	30 (Sino-Korean)
사십	40 (Sino-Korean)
오십	50 (Sino-Korean)
육십	60 (Sino-Korean)
칠십	70 (Sino-Korean)
팔십	80 (Sino-Korean)
구십	90 (Sino-Korean)
백	100
천	1,000
만	10,000
하나	1 (Native Korean)
둘	2 (Native Korean)
셋	3 (Native Korean)
넷	4 (Native Korean)
다섯	5 (Native Korean)
여섯	6 (Native Korean)
일곱	7 (Native Korean)
여덟	8 (Native Korean)
아홉	9 (Native Korean)
열	10 (Native Korean)
열하나	11 (Native Korean)
열둘	12 (Native Korean)
열셋	13 (Native Korean)
열넷	14 (Native Korean)
열다섯	15 (Native Korean)
열여섯	16 (Native Korean)
열일곱	17 (Native Korean)
열여덟	18 (Native Korean)
열아홉	19 (Native Korean)
스물	20 (Native Korean)
서른	30 (Native Korean)
마흔	40 (Native Korean)
쉰	50 (Native Korean)
예순	60 (Native Korean)
일흔	70 (Native Korean)
여든	80 (Native Korean)
아흔	90 (Native Korean)
한	1 (Native Korean before counter)
두	2 (Native Korean before counter)
세	3 (Native Korean before counter)
네	4 (Native Korean before counter)
열한	11 (Native Korean before counter)
열두	12 (Native Korean before counter)
열세	13 (Native Korean before counter)
열네	14 (Native Korean before counter)
스무	20 (Native Korean before counter)
