차라리	rather, instead
콘서트장	concert hall
굶다	starve
주식	stock
투자하다	to invest
초보운전	novice driver
소비하다	to consume
투자	investment
손해	damage, loss
중소기업	small business
환율	exchange rate
늘다	to increase
줄다	to decrease
농수산물	marine agriculture
썩다	to rot, decay
공산품	industrial product
수입	to import
수출	to export
판매하다	to sell
유가	oil price
상승	rise, increase, climb
폭설	heavy snow
냉해	cold weather damage
부담	burden
임대로	rental
빚	debt
인상되다	to be increased, lifted
안정세	stable trend
기적	miracle, whistle
영토	territory
무역	trade, commerce
거래량	volume
급격하다	rapid, sharp, drastic
매출	sales
주최하다	to host
무리하다	to overwork
위기	crisis
극복하다	to overcome
자벌적	voluntary
단단하다	solid, strong
선진국	advance/developed country
경쟁력	competitiveness
갖추다	to prepare, get ready
규모	scale, size
대열	line, file, rank
청신호	green light
소비자	consumer
생산자	producer, manufacture
수요	demand
공급	supply
고용하다	to employ
제공하다	to provide, offer
경기	economy
실업률	unemployment rate
증가	increase, growth
감소	decrease, decline
손해	damage, loss
이익	benefit, advantage
세금을 걷다	to collect taxes
물가가 오르다	prices go up
물가가 내리다	prices fall
소비가 늘다	consumption is increasing
소비가 줄다	consumption is decreasing
세금을 내다	to pay a tax/fee
경기가 좋다	the economy is good
경기가 나쁘다	the economy is bad
실업률이 증가하다	the employment rate is increasing
실업률이 감소하다	the employment rate is decreasing
환율이 오르다	the exchange rate is going up
환율이 내리다	the exchange rate is falling
주식에 투자하다	to invest in stocks
돈을 모으다	to save/collect money
