심사	screening, evaluation
부닥치다	to encounter, to run into
초보자	beginner, novice
성능	performance
행동하다	to act/behave
제법	pretty, fairly, quite
서툴다	to be poor/clumsy at
안색	complexion
상담사	counselor
제출하다	to submit, turn in
요청하다	to request/demand
전담	responsibility
변경하다	to change, alter
조언	advice, council
모국어	native tongue
부담스럽다	burdensome
취득하다	to acquire, gain, get
체류	a sojourn, stay
영주	lord
출국하다	to leave a country
재입국	reentry (into country)
참여하다	to participate in, take part in
건전하다	to be sound, healthy
적응	adaption
이수하다	to complete, to finish
지위	status, position, rank
자격	qualification
접수하다	to receive, accept
요건	requirement
갖추다	to prep, get ready
통과하다	to pass through
허가	permission
발급받다	to issue, be issued
대비하다	to be contrasted, compared; prep
걸차	procedure
반납하다	to return
고충	difficulty, predicament, problem
수수료	charge, fee
차별 대우	discrimination
불이익	disadvantage
피해	harm, damage
체류 자격을 변경하다	to change sojourn
영주권을 받다	to receive permanent residency
국적을 취득하다	to receive citizenship
신청서를 제출하다	to submit an application
불이익을 당하다	to suffer a disadvantage
피해를 받다	to get harmed/damaged
주민등록증을 발급받다	to issue an ID
