인의예지신	benevolence, righteousness, propriety, wisdom, and sincerity
투기	Speculation (ie buying land cheaply and renting at higher prices)
썩소	(썩은 미소) fake smile, sneer
일보직전이다	If I take one more step, go any further, or deal with anymore crap I'll explode
단락	paragraph
산세	산의 기운
방위	방향의 위치
정설	정확한 이야기 (반대말: 속설)
회자되다	to be on everyone's lips, be the talk of the town
진위 여부를 떠나	it doesn't matter if it's true or not
서론	introduction (paragraph)
본론	body (paragraph)
결론	conclusion (paragraph)
당위	what must, should be (done)
워낙	1) 매우 (2) 처음부터
차선	2nd best
엊그제	1) near past (2) yesterday
내일모레	1) near future (3) day after tomorrow
반출되다	to be carried off and away, be taken out of something
문물	the products of civilization
예로부터	from old, ancient times
후기	1) latter half (2) postscript, epilogue
사극	historical drama
자가용	one's own car
착취당하다	to be exploited
보급	1) supply (2) dissemination, propagation
정사	official history, confirmed fact
대사	스님
반경	radius
