묵히다	to leave something unused or idle
인심을 쓰다	to do as a favor, do a favor
특가 세일	bargain price sale
마케팅 전략	marketing strategy
천정부지로 치솟다	to shoot through the roof, skyrocket
구매하다	to purchase, buy
상책이다	be the best or most advisable policy
에누리하다	to haggle, bargain, ask for discounts
덤	a throw-in item, extra or bonus gift with a purchase
사족을 못 쓰다	to like something so much you can't even move (negative connotations)
노리다	to aim for, target, be out for, have an eye on
미끼 상품	bait product, door buster
현혹하다	to dazzle, deceive, seduce, lure in
견물생심	opportunity makes the thief, seeing is wanting
손이 가다	to need a lot of care and maintenance
가계부	household ledger
땡처리	자금 압박을 받는 회사가 쌓인 재고품을 헐값에 팔아넘기는 일
