빈곤감	sense of poverty
의식주 문화	culture of food, clothing, and shelter (necessities of life)
인구 보충 출생률	Population replacement level
출산 장려 정책	childbirth grant policy
산아 제한 정책	birth control policy
가임기	childbearing age
갑	the person in a position of power in a contract
을	the weaker person in a contract
경범죄	misdemeanor
소매치기	pickpocketing
사재기	panic buying, hoarding products to sell at a higher price
암표	illegal tickets, scalping
각계	여러 세계
집성촌	a village that all has the same last name
절박하다	to be desperate, urgent
유기하다	to abandon, neglect
독려하다	to encourage, spur on, urge
단절되다	끊게 되다
장서 갈등	장모 - 사위 갈등
유년	유아, 아기
미취학 아동	유치원 다니는 아이
소년	초등학 때
청소년	중고 때
청년	2030 대
장년	4050 대
노년	60 이상
