,0,1
29,대신하다,to take the place of
30,기능,function
31,장점,strong point
32,머지않아,anytime soon
33,추구하다,to seek
34,받아들이다,to accept
35,그리 많다,so many/much
36,여간,"common, ordinary, normal"
37,독서,reading
38,붐비다,to be crowded (ㅂ)
39,공격력,offense
40,수비,defense
41,양념,seasoning
0,거실,living room
1,꽤,quite
2,은은하다,to be delicate
3,벽지,wallpaper
4,어울리다,to go well with
5,어리다,to be little
6,밟다,to step on
7,총각,single man
8,부동산,real estate
9,전세,lease
10,월세,monthly rent
0,화면,screen
1,지시하다,to say~
2,서툴다,to be not good at
3,예금,deposit 1
4,출금,to withdraw
5,누르다,to press
6,나누다,to share
7,강당,assembly hall
8,당기다,pull
9,밀다,push
10,진행,"progress, progression"
11,정성,"sincerity, earnest"
12,외출하다,going out
13,전기 요금,electric fee
14,자기소개,self introduction
15,옷차림,dress/attire
16,간장,soy sauce
17,순서,turn
18,회복하다,to recover
19,안전하다,to be safe
20,벽,wall
21,설치하다,to install
22,보관하다,to store
23,적당하다,"right, proper, suitable, fit"
24,간격,interval
25,전기료,electric bill
26,저온,low temperature
27,상하다,to go bad
28,뽑다,to unplug
29,내부,inside
30,구입일,purchase date
31,무상 서비스,free service
32,통장 정리,update one's bankbook
33,입금,deposit 2
34,명세표,reciept
35,송금,remittance
36,예금 조회,check balance
37,계좌 이체,transfer
38,금액,amount
39,전원,switch
40,동작,action
41,일시정지,pause
42,헹굼,rinse
43,탈수,dehydrate
44,냉수,cold water
45,온수,warm water
46,강력,strong
47,표준,standard
48,켜짐,on
49,꺼짐,off
50,음량,volume
51,녹화,record
52,삭제,delete
53,화면크기,screen size
54,방송안내,introduction
0,동창회,reunion
1,알아보다,to recognize
2,쭉,all the way
3,생활하다,to do something
4,사업하다,to do a business
5,쟤,that (person)
6,몰라보다,not to recognize someone
7,(몸이) 마르다,to be skinny
8,배가 나오다,for a stomach to stand out
9,늙다,to be old
10,반대하다,to oppose
11,경치,landscape
12,물거품,bubble
13,1등,first place
14,장학금,scholarship
15,중고품,used item
16,정원,garden
0,먹이다,to feed
1,죽이다,to kill
2,보이다,to show
3,속이다,to deceive/trick
4,읽히다,to read to somebody
5,앉히다,to sit somebody
6,입히다,to dress somebody
7,알리다,to inform/tell
8,살리다,to save somebody
9,울리다,to make cry
10,돌리다,to hang something
11,웃기다,to make somebody laugh
12,맡기다,to entrust care
13,벗기다,to undress somebody
14,씻기다,to wash/bath somebody
15,재우다,to put someone to sleep
16,태우다,to give somebody a ride
17,새우다,to stop
18,기울어지다,to be tilted
19,살피다,to take a look
20,펑크,getting flat
21,느낌이 들다,to feel like
22,무사히,safely
23,세우다,to stop
24,다행이다,to be a relief
25,장소,place/location
26,스스로,for oneself
27,담당,being in charge
28,보호자,guardian
29,어머니,mother
30,줄다,to doze
31,어머,When you are surprised by something not expected
32,우아 (와~),When you are surprised by smth good happening unexpectedly
33,어휴,When you are very tired of feel stifling
34,아차,When you remembered smth you forgot
35,흥,When you laugh at someone
36,저,When you cannot think of what to say or have to say smth difficult
37,후유,When you are tired or feel relieved
38,음,"When you are worried, hard time deciding, or can't understand smth"
39,흠,When satisfied or happy.
0,선반,shelf
1,놓다,to put
2,열차,train
3,칸,car (of the subway)
4,일단,first
5,분실물 신고 센터,lost and found office
6,배신을 당하다,to be betrayed by
7,정기세일,annual sale
8,쌀쌀하다,chilly
0,지내다,to be doing
1,감기에 걸리다,to catch a cold
2,값이,value
3,품질,quality
4,한가하다,to be free/idle
5,물어보다,to ask
6,안내하다,to guide
7,문의하다,to inquire
8,상담,consultation
9,저장하다,to save
10,이따가,later (not 나중에)
11,월급,salary
12,전통,tradition
13,찻집,tea house/cafe
14,향,scent
15,약하다,to be weak
16,느끼다,to feel
17,주문하다,to order
18,시키하다,to order
19,방송,broadcast
20,빌리다,to borrow
21,나오다,to appear
22,사귀다,to make friends
23,갈아입다,to change clothes
24,자취하다,to live alone
25,동료,colleague
26,찾아가다,to go to visit
27,반찬,side dishes
28,끓이다,to boil
29,신부,bride
30,숙녀,lady
31,신사,gentlemen
32,차녀,single woman
33,총각,single man
34,모습,figure
35,넥타이 매다,to wear a tie
36,스카프 매다/하다,to wear a scarf
37,안경 끼다/쓰다,To wear glasses
38,반지 끼다,to wear a ring
39,모자 쓰다,to wear a hat
40,구두 신다,to wear shoes
41,양말 신다,to wear socks
42,귀고리 하다,to wear earings
43,목걸리 하다,to wear a necklace
44,시계 차다,to wear a watch
45,갈아타다,to transfer
46,출구,exit
47,직접,directly
48,축의금,monetary gift
49,식,ceremony
50,깎다,to get a bargain
51,지각하다,to be late for
52,미용실,hair salon
53,가격,price
54,신제품,new product
55,고향,hometown
56,계절,season
57,유학 가다,to go study abroad
58,장갑,gloves
59,아끼다,to cherish
60,마음에 들다,to like something
61,특별하다,to be special
62,사실은,in fact
63,인사하다,to greet
64,고속도로,highway
65,개월,months
66,막히다,to be jammed
67,평일,weekday
68,벗꽃 축제,cherry blossom festival
69,꽃이 피다,to bloom
70,그리다,to draw
71,사용 방법,usage
72,간단하다,to be simple
73,황사,yellow dust
74,무덥다,to be sweltering hot
75,떠나다,to leave for
76,즐기다,to enjoy
77,가정,house
78,설날,new year's day
79,장미,rainy season
80,아까,a little while ago
81,기운이 없다,to feel low
82,양,quantity
83,계획,plan
84,산책,walk
85,단풍,autumn leaves
86,올라가다,to climb
87,공기,air
88,공휴일,holiday
89,하루 종일,all day
90,눈을 멎다,to get some snow
91,걸어 다니다,to walk around
92,기회,chance/opportunity
93,집안일,housework
94,특히,especially
95,비슷하다,to be similar
96,창피하다,to be embarrassed
97,번역하다,to translate
98,설명하다,to explain
99,소류,documents
100,모자라다,to be insufficient
101,부탁,favor
102,거절하다,to reject
103,통장,bank book
104,신청서,application form
105,신청하다,to apply
106,서명하다,to sign
107,송금,send money
108,교환,exchange
109,할인,discount
110,환불,refund
111,등산,climbing
112,준비 운동,warm up
113,미리,in advance
114,주인공,hero
115,미인,beauty
116,환전,exchange money
117,창구,counter
118,직원,clerk
119,환율,exchange rate
120,세다,to count
121,연말,end of year
122,확인하다,to check
123,보내다,to send
124,보통우편,regular mail
125,부치다,to send
126,특급우편,express mail
127,배,"times (twice, 3x, 4x)"
128,정도,about
129,내용,content
130,올려놓다,to put on
131,마당,garden
132,젊다,to be young
133,자리,seat
134,금방,just now
135,전문가,expert
136,금연,no smoking
137,연휴,holiday (3rd word)
138,3박4일,3 nights 4 days
139,관광 코스,tourist route
140,굉장히,really
141,관광객,tourist
142,짜리,worth
143,어울리다,to suit
144,옷장,closet
145,경치,view
146,인형,doll
147,아가씨,young lady
148,궁궐,palace
149,동전,coin
150,예매,booking
151,역기,weight lifting
152,놀이동산,amusement park
153,자유이용권,free day pass ticket
154,마을,village
155,놀이기구,rides
156,면허증,license
157,소리 지르다,to scream
158,사자,lion
159,물개,seal
160,아마,perhaps
161,밥상,dining table
162,바로,right away
163,잃어버리다,to lose smth
164,그만두다,to quit
165,지음,written by
166,모녀,mother and daughter
167,성공,success
168,습관,habit
169,청소년,a teenager
170,젊은이,young people
171,인생,life (again)
172,방법,method
173,다 됐다,to be done
174,싱겁다,to be bland
175,싱싱하다,to be crispy
176,애인,"lover, bf/gf"
177,다행히,luckily
178,시간 내다,to make time for smth
179,증간에,in the middle
180,키우다,to raise (a dog)
181,면접,interview
182,떨어지다,to fail (an exam)
183,불안하다,to be nervous (2)
184,모임,meeting
185,참석하다,to attend
186,드림,sincerely yours (1)
187,정성,"sincerity, earnest"
188,청첩장,wedding invitation
189,알아보다,to search
190,취직하다,to look for a job
191,원서,application form (2)
192,공사,construction
193,외출,going out
194,조사하다,to investigate
195,큰일 나다,to be in trouble
196,학기말,end of school term
197,내다,to submit
198,쓰레기,garbage
199,벌리다,to throw away
200,익숙하다,to be familiar
201,짐,baggage
202,관리인,manager
203,분리하다,to separate
204,옮기다,to move
205,구하다,to find (2)
206,시합,match/game
207,설명서,explanation
208,사업,business
209,안내서,guidebook
210,귀국하다,to return home
211,예약하다,to book
212,헤어지다,to leave/break up
213,섭섭하다,to be sorry about
214,송별회,farewell party
215,신세지다,to be indebted to
216,전부,all
217,고생,hardship
218,매진되다,to be sold out
219,그치다,to cease/stop/let up
220,보름,a half month
221,살이 빠지다,to lose weight
222,선풍기,electric fan
223,세탁기,washing machine
224,다리미,iron
225,면도기,electric razor
226,전자레인지,microwave
227,담그다,to make (2)
228,이틀,2 days
229,염색하다,to dye
230,밀가루,flour
231,가죽,leather
232,얼음,ice
233,대표적,representative
234,서양,western
235,포장하다,to wrap/pack
0,깜빡하다,to forget
1,무척,greatly
2,기분을 풀다,to let off steam
3,멋지다,to be nice
4,물래,secretly
5,꽃다발,a bunch of flowers
6,연애하다,to date
7,기분이 들다,makes someone feel like
8,개국자,patriots
9,훌륭한,"worthy, superior, noble"
10,끌리다,to be drawn/attracted
11,개다,to clear up
12,동창생,old school classmates
13,선을 보다,to meet each other with view to marriage
14,국민,nation
15,얻다,to obtain/get
16,보험,insurance
17,환경보호,protection of the environment
18,식욕,appetite
19,우울하다,to be gloomy
20,빨대,straw
21,계산대,counter
22,배꼽,navel
23,배꼽을 잡고 웃다,to laugh one's head off
0,한턱내다,to treat someone
1,장학생,scholarship student
2,합격하다,to enter
3,경우 ,in case
4,주위,around
5,대접하다,to treat others
6,아무튼,anyway
7,국내,domestic
8,도장,stamp
9,미만,less than
10,마감되다,to close
11,납기일,deadline
12,연체료,late fee
13,외국인 등록증,foreigner registration certificate 
14,선약,previous engagement
15,빈자리,vacancy
0,정상적으로,to work normally
1,먼지,dust
2,그대로,as it is
3,꽉,"fully, tightly"
4,차다,to be filled with
5,서랍,drawer
6,갈다,to change
7,극장,theater
8,쌓이다,to pile up
9,붙다,to stick
10,잔디,grass
11,뿌리다,to spray
12,유행하다,to be a trend
13,휴가철,holiday season
14,술자리,drinking party
0,남다,to have spare something
1,바람을 쐬다,to get fresh air
2,기분전환,diversion
3,여유,relaxed mood
4,동성,same sex
5,-끼리,with each other
6,팔짱을 끼다,to link arms
7,오해하다,to misunderstand
8,들르다,to drop by
9,호두과자,walnut cake
0,기침이 나다,to have a cough
1,몸살,body aches
2,붓다,to swell
3,푹,well
4,될 수 있으면,if possible
5,처방하다,to prescribe
6,식후,after meals
7,소방차,fire engine
8,홍수가 나다,to have a flood
9,자나 깨나,whenever
10,눈을 감다,to die
11,무덤,tomb
12,떠내려가다,to be swept away
0,제대로,correctly
1,추가 요금,additional fee
2,무료,free
3,공짜,free 2
4,절약하다,to save (money)
5,예금하다,to save (money) 2
6,꺼내다,to take out
7,변경되다,to change
8,주제가,theme song
9,옛날이야기,fairy tale
10,책을 펴다,to open a book
11,책을 덮다,to close a book
12,답답하다,feel heavy; uncomfortable; stuffy 
0,두드러기,rashes
1,점점,More and more
2,가렵다,to be itchy
3,그만,now
4,혹시,maybe
5,지나다,"to pass, go by."
6,고생하다,to suffer
7,검사,check
8,독후감,book report
9,떨어져 살다,to live apart from
10,약속을 지키다,to keep a promise
11,입맛,appetite
12,제시간에,on time
0,곧장,straight
1,돌다,to turn
2,산꼭대기,mountain top
3,매년,every year
4,고궁,ancient palace
5,야경,night view
6,선택하다,to choose
7,운행,service
8,가능하다,to be able to
9,도움을 받다,to get help 
10,유치원,kindergarden (preschool)
11,환자,patient
0,가입하다,to join
1,결제,payment
2,신분증,ID card
3,끌다,to pull (ㄲ)
4,손전등,flashlight
0,안개가 끼다,to be foggy
1,도로,road
2,꽃가루,pollen
3,알레르기,allergy
4,치과,dental clinic
5,외우다,to memorize
6,중복,middle of the
7,말복,last of the
8,쓰이다,to be used
9,땀이 나다,to get sweaty
10,충치,cavity
0,피가 나다,to bleed
1,다치다,to get hurt
2,바위,rock
3,내려놓다,to put down
4,바르다,to put on 2
5,반창고,bandage
6,붙이다,to put on/attach
7,응급실,emergency room
8,진찰을 받다,to receive treatment
9,외투,coat
10,대학 병원,university hospital
11,진찰,examination
12,술잔,glass
13,깨지다,to break
14,환절기,the change of season
15,서두르다,to hurry
16,낫다,to get better
17,치료,treatment
18,(안개가) 걷히다,(for a fog) to clear up
19,월말,the end of the month
0,발야구,kickball
1,야유회,picnic
2,사이가 가깝다,to be close
3,생각이 나다,to think of something
4,(차를) 세우다,to park
5,실내장식,interior decoration
6,전체적으로,entirely
7,대단하다,to be great
8,도구,tools
9,가득하다,to be full
10,외치다,to shout
11,감동하다,to be touched
12,훨씬,much more
13,친척,relatives
0,솔직하다,to be honest
1,지원하다,to apply (ㅈ)
2,경홈,experience
3,자신이 없다,to not be confident about
4,보고서,report
5,대다,to touch
6,폭력적이다,violent
7,일기예보,weather forecast
0,마감일,due date
1,수업료,tuition
2,초급,beginner's course
3,분반시험,level test
4,환율,daily exchange rate
5,금액,total cost
6,문방구,stationary 
7,충전하다,to charge
8,건전지,battery
9,작동하다,to operate/work/use
10,도장을 찍다,to stamp
11,관리비,maintenance cost
12,부탁을 들어주다,to do someone a favor
13,거리,distance
14,지방,local
15,지역,area
16,엄하다,to be strict
17,입학하다,to enter
18,앞두다,to have something ahead
19,다정하다,warm-hearted
20,멋지다,To be great
0,역시,as well
1,실제로,actually
2,잘 되다,to go well
3,어쨌든,anyway
4,마음이 가볍다,to feel better to
5,수석,highest/top
6,면세점,duty-free shop
7,후배,junior
8,작성하다,to fill in
0,과장,section chief
1,거래처 ,customer (not 고객)
2,불일,"business, something to do"
3,연기하다,to delay
4,발표하다,to present
5,자료,material
6,마중을 가다,to go greet someone
7,가요,song (not 노래)
8,목도리,muffler/scarf
9,여주인공,heroine/leading lady
10,처방전,prescription
0,젖다,wet
1,소용없다,to be useless
2,비가 쏟아지다,to pour
3,비를 맞다,to get rained on
4,소나기,rain shower
5,그치다,to stop
6,피하다,to take shelter
7,넘다,to be over
8,성실하다,to be diligent
9,모이다,to collect
10,이상,more than
11,최선을 다하다,to try one's best
12,판매하다,to sell
13,보리,barley
14,콩,beans
15,잡곡,grains
16,어지럽다,"dizzy, disorderly"
0,떨리다,to be chilly
1,영하,below zero
2,게다가,furthermore
3,어저께,yesterday
4,날씨가 풀리다,to soften (to warm up)
5,영상,above zero
6,국회의원,senator/congressman
7,사춘기,adolescence
8,답장,reply
9,습기,moisture
10,절,temple
11,최고 기온,highest temperature
12,최저 기온,lowest temperature
13,해가 뜨다,sunrise
14,해가 지다,sunset
15,폭우,heavy rain
16,폭설,heavy snow
17,홍수가 나다,to have a flood
18,가뭄이 들다,to have a drought
19,무지개가 뜨다,to have a rainbow
0,진심으로,sincerely
1,환영하다,to welcome
2,기대되다,to expect to
3,부서,department
4,대리,deputy/section chief
5,업무,task
6,개발,devolopment
7,의논하다,to advise
8,규칙,rule
9,기사,article
10,기름,gas
11,물가,prices
12,오르다,to rise
13,맡다,to take care of
14,수술,operation
15,나이가 들다,to age
16,궁금하다,to be curious about
17,설문조사,survey
18,이자,Interest
19,일정,schedule
20,신입사원,new employee
21,승진,promotion
22,각자,each
23,입사,entering a company
24,기념,commemoration
25,상사,senior (employee)
26,부학직원,junior (employee)
27,풀다,to relieve
28,연구,research
29,급한,urgent
30,생기다,to be formed/get/happen
31,본사,headquarters
32,상태,condition (of patient)
33,동창,alumni
34,부탁 드리다,give request
0,고민하다,to agonize
1,점,sense
2,안색,complexion
3,신혼부부,newly wed couple
4,따다,to get
5,마치다,to finish
6,갚다,to payback
7,친할아버지,grandfather (dad's side)
8,친할머니,grandmother (dad's side)
9,외할아버지,grandfather (mom's side)
10,외할머니,grandmother (mom's side)
11,큰아버지,older uncle (dad's side)
12,큰어머니,older aunt (dad's side)
13,외삼촌,maternal uncle
14,외숙모,maternal aunt
15,작은 아버지,little uncle (dad's side)
16,작은 어머니,little aunt (dad's side)
17,고모,aunt (dad's side)
18,고모부,uncle (dad's side)
19,이모,aunt (mom's side)
20,이모부,uncle (mom's side)
21,사촌,cousin
22,조카,grandchildren
0,최신폰,the newest phone
1,굉장하다,to be amazing (ㄱ)
2,당장,immediately 2
3,두께,thickness
4,얇다,to be thin
5,기능,function
6,뛰어나다,to excel
7,속도,speed
8,엄청나다,to be amazing 2
9,웬만하다,to be passable
10,놀랍다,to be surprising
11,유통 기한,expiration date
12,발전하다,"development, progress, advancement"
13,국민,national people
14,따다,to get/obtain
15,구두끈,shoelace
16,뒷면에,on the back
17,책꽂이,bookshelf/case
18,끈,string
19,전선,wire
20,늘다,to get better
21,생활비,living expenses
22,저장하다,to store (ㅈ)
23,맞벌이,double income family
0,한숨,sigh
1,적성에 맞다,to suit someone
2,바라다,to wish (formal)
3,대개,in most cases
4,취직하다,to get a job
5,난리,fuss
6,녹다,to melt
7,눕다,to lie down
8,복,luck
9,낳다,to deliver (a baby)
10,출산,childbirth
11,예정일,due date
12,좌우하다,to influence
