,0,1
19,구경하다,To look around
20,감상하다,To appreciate
21,엽서를 보내다,To send a postcard
22,일기를 쓰다,To write a diary
23,홈페이지에 글이나 사진을 올리다,To post writing or a picture on a homepage
0,일찍,Early
1,일어나다,To get up/wake up
2,태권도,Taekwondo
3,농담,Joke
4,심심하다,To be bored
5,혼자,Alone
6,뚱뚱하다,To be fat
7,날씬해지다,To become thin
8,음료수,Soft drink
9,과자,Snack
10,처음,First
11,배가 나오다,To get a pot belly
0,인삼,Ginseng
1,김,Seaweed
2,고추장,Gochujang
3,통,Case or bucket
4,부탁,Request or favour
5,받다,To receive
6,세일,Sale
7,기간,Period of time
8,아마,Probably
9,닫다,To close
10,백화점,Department store
11,할인 매장,Discount store
12,방학,School holiday
13,식구,Family members
14,물건,Objects
15,준비하다,To prepare
0,수업,Lesson
1,이태원,Itaewon
2,보통,Normally
3,자꾸,Often
4,지나가다,To pass by
5,왠지,Without any reason
6,편하다,To becomfortable
7,쇼핑,Shopping
8,태국,Thailand
9,헤어지다,To break up
10,잡다,To catch
11,애인,Lover
12,이상하다,To be strange
13,술집,Bar
14,소주,Soju
15,해장국,Soup to relieve hangover
0,참,"Very, Just a second"
1,댁,Honorific for a house
2,한복,Korean traditional clothes
3,세배하다,To bow at New Year's
4,떡국,Rice cake soup
5,편의점,Convenience store
6,슈퍼마켓,Supermarket
7,나이를 먹다,To gain age
8,드리다,To give (hon)
9,잠깐,For a short time
10,선물,Present
11,설날,New year
0,비자,Visa
1,연장하다,To extend
2,러시아,Russia
3,개월,Month
4,등록금,Registration card
5,영수증,Receipt
6,복사본,A copy
7,통장,Passbook
8,필요하다,To need
9,꼭,Exactly
10,큰일 나다,To plunder
11,쉽다,To be easy
12,잔고 증명,A certificate of balance
13,딱,Perfectly
0,열다,To open
1,나다,To produce
2,콧물,Runny nose
3,나오다,To come to
4,기침,Cough
5,심하다,To be severe or harsh
6,독감,Flu
7,하루,One day
8,후,After
9,졸리다,To become drowsy
10,중에서,Among
11,잠이 오다,To become sleepy
12,(열이) 재다,To take someone's temperature
13,(주사를) 맞다,To receive an injection
14,주사,Injection
15,치료,Treatment
16,청진기,A stethoscope
17,병원,Hospital
18,배탈,Stomach ache
19,배탈이 나다,To have a stomach ache
20,기침이 나다,To have a cough
21,부러지다,"To break, fracture"
22,접수하다,To receive application
23,진찰(을) 하다,To give an examination
24,진찰(을) 받다,To receive examination
25,약국,Pharmacy
26,처방전,Prescription
27,약사,Pharmacist
28,식전,Before food
29,식후,After food
30,졸다,To doze off
31,이틀,2 days
32,사흘,3 days
33,나훌,4 days
34,환절기,Change of the seasons
0,끝,End
1,슬프다,To be sad
2,아프다,To be in pain
3,감동적인,To be touching
4,울다,To cry
5,같이,Same
6,웃기다,To be funny
7,무섭다,To be scary
8,취향,A taste
9,다르다,To be different
10,예매,Reservation
11,여우,Fox
12,계단,Stairs
0,방학,School holiday
1,반갑다,To be pleased
2,휴가,Work holiday
3,기간,Period of time
4,부모님,Parents
5,고향,Hometown
6,다녀오다,To return for a visit
7,예약하다,To make a reservation
8,동안,During
9,계속,Continuously
10,자주,Frequently
11,살이 찌다,To gain weight
12,너무,Too much
13,여행,Travel
14,휴일,Public holiday
15,쇼핑하다,To shop
16,구경하다,To look around
17,살이 빠지다,To lose weight
18,지각하다,To be late
19,결석하다,To be absent
20,시험을 보다,To take test
21,성적표를 받다,To receive a grade paper
22,성적이 좋다,To have good marks
23,성적이 나쁘다,To have bad marks
24,오랫동안,For a long time
25,잠깐,For a short time
26,설날,New year
27,명절,Big holidays
28,한복을 입다,To wear Korean traditional dress
29,세배를 하다,To perform new year bow
30,세배를 드리다,To perform new year bow (hon)
31,세뱃돈을 받다,To receive New Year's cash
32,떡국을 먹다,To eat Rice cake soup
0,재킷,Jacket
1,회색,Grey
2,갈색,Brown
3,바지,Trousers
4,벌,A pair of ...
5,원피스,Dress
6,별로,Not really..
7,마음에 들다,To be to one's liking
8,쑥스럽다,To be embaressed
9,점원,Shop clerk
10,탈의실,Dressing room
11,어울리다,To match
12,갈아입다,To change clothes
13,피부,Skin
14,신상품,New product
15,다양하다,To be diverse
16,할인(을) 하다,To have a discount
17,할인(을) 받다,To receive a discount
18,취향이 같다,To have same tastes
19,취향이 다르다,To have different tastes
20,갈아 신다,To change shoes
21,갈아타다,To transfer
22,부탁(을) 하다,To request a favour
23,부탁(을) 받다,To receive a request for a favour
24,설명하다,To explain
25,자세하다,To post
26,데이트,Date
27,향수,Perfume
28,향수를 뿌리다,To put perfume on
29,부끄럽다,To be shy
30,창피하다,To be embaressed 2
31,양복,Western suit
32,꽃다발,Bunch of flowers
33,감독(을) 하다,To supervise
34,감독(을) 받다,To be supervised
35,감독적이다,To be touching
36,예메하다,To make a reservation
37,인기가 많다,To be populat
38,매진,Sold out
39,매진이 되다,To become sold out
40,미성년자,Minor
41,자막,Subtitle
42,넘어지다,To fall over
43,농담을 하다,To make a joke
44,농담이 심하다,To take a joke too far
0,이사하다,To move house
1,특히,Especially 2
2,창문,Window
3,대하다,To deal with
4,특별히,Especially
5,신경 쓰다,To care about or concern about
6,친절하다,To be kind
7,하숙,Live in a house with a meal plan
8,자취,Live in a house without a meal plan
9,문화,Culture
10,이해하다,To understand
11,찾아오다,To visit
12,절대,Never
13,재료,Material
