거세게 반발하다	To oppose strongly
긍정적인 평가를 받다	To receive positive feedback
노력이 물거품이 되다	One's effort comes to nothing
수포로 돌아가다	One's effort comes to nothing 2
목표를 달성하다	To achieve one's goal
반대를 무릅쓰다	To go ahead against objection
반응이 회의적이다	To have a skeptical response
발전에 기여하다	To contribute to progress
발전에 장애가 되다	To impede progress
비난을 받다	To take criticism
사회에 공헌하다	To contribute to society
실패로 끝나다	To end in failure
큰 성과를 내다	To make a great acommplishment
호응을 얻다	To receive positive response
혼란을 가져오다	To cause chaos
혼란을 초래하다	To cause chaos 2
환영을 받다	To be welcomed
개화기	Time of enlightenment
공공연히	Openly
권위	Authority
증단하다	To stop
지위	Status, position
취지	Purpose
개편하다	To reorganize
고가 도로	Overpass
노점상	Street vendour
밀집하다	To crowd, to be concentrated (in)
복원	Restoration
가족계획	Family planning
민원	Civil complaint
조성하다	To create, build
다듬다	To trim, polish
기획되다	To be planned
낭비하다	To waste
동감하다	To agree
공사비	The cost of construction
실무 능력 	Practical ability
마음씨	One's heart
돌보다	To take care
금연	No smoking
분수대	A fountain
차선	Traffic lane
창제하다	To create
복원하다	To restore
반포하다	To distribute
N의 장으로 만들다 	To make into a market
고유의 N	Inherent
공식	Formal
문서	Document
책자	Booklet
글	Writing
권위를 떨어뜨리다	To demoralize
노력을 기울이다	To make an effort
상인	Merchant
평민	Common people
지위를 갖다	To hold a position
식민지	Colony
사상	Idea
반대 부딪히다	To run into opposition
덮이다	To cover something
담당하다	To be in charge of
세워지다	To be built
노점상	A street vendour
밀집하다	To gather in
교통이 마비되다	Traffic has stopped
철거하다	To take down
장사를 하다	To run a business
친환경 도시	An eco friendly city
거듭나다	To come back
확신하다	To be assured
개편하다	To reorganize
이주	Move
지원하다	To support
보상비	Compensation cost
무리없이	Without constraint
공사	Construction
타격을 받다	To receive a blow, damage
조성되다	To be formed
인근	Vicinity
발길이 줄다	To decrease in number
참여하다	To participate
희생을 감수하다	To make sacrifices
환승	Transfer
백성	The people
왕실	Royal family
가문	Family crest
콘크리트	Concrete
복개되다	To be covered
고가 도로 	A flyover
중앙 버스 전용 차로제 	Bus only lane
누그러뜨리다	To soften up
공구 상가	A tool shop
