고통을 감수하다	To endure hardships
꿈을 이루다	To fulfill one's dreams
명성을 떨치다	To make well-known in the world
목표를 이루다	To achieve one's goal
목표를 향해 나아가다	To move forward one's goal
목표를 향해 전진하다	To move forward one's goal 2
삶을 개척하다	To rebuild one's life
시련에 부딪치다	To be faced with an ordeal
시련을 극복하다	To overcome hardships
어려움을 극복하다	To overcome hardships 2
악조건을 이겨 내다	To overcome a handicap
열정을 쏟다	To put one's heart and soul into something
열정을 기울이다	To put one's heart and soul into something 2
인정을 받다	To receive recognition
일생을 바치다	To devote one's life
자수성가하다	To make one's fortune by one's own effort
최선을 다하다	To do one's best
혼신의 힘을 다하다	To use all one's strength
고비	Crisis
공치다	To waste, to be fruitless
낯설다	To be unfamiliar
다양화하다	To diversify
달가워하다	To be pleased
면박을 주다	To rebuke
몸담다	To enter a profession or field of work
선고를 받다	To be sentenced
소매상	Retail dealer
수척하다	To be very thin, haggered
순탄하다	To be smooth
시식 행사	Food tasting event
전환점	Turning point
절망적이다	To be hopeless
제의를 받다	To receive an offer
죄우명	Motto
지성이면 감천	Sincerity moves heaven
취금하다	To deal with, handle
투병	Fight against a disease
펜팔	Penpal
폭격	Bombing
푸대접하다	To give a cold reception
품평	Criticism, evaluation
홍보	Public relations
흑자를 기록하다	To make a profit
격언	Maxim, aphorism
약력	Brief personal history
뒤늦게	Late
죄절을 겪다	To suffer a sin
수상하다	To be suspicious
입양	Adoption
중퇴하다	To drop out
인수하다	To take over
복귀하다	To return
성공을 이루다	To achieve success
발레	Ballet
(뼈에) 금이 가다	To have a fracture
최고 경영자	Chief Executive Officer
치열하다	To be fierce
몸짓	Body language
절망하다	To lose one's heart
비록	Although
힘이 닿다	To be within one's power
수없이	Countless times
발레리나	Ballerina
마라톤 선수	Marathon runner
결승점에 이르다	To reach the finish line
흔들리다	To shake
줄기	Stem
곧게	Straight
6.25 (전쟁)가 터지다	The unraveling of the Korean War
미군	United States Forces Korea
폭격	Aerial bombing
죽을 고비를 넘기다	To have a near death experience
장애	Disorder
건너가다	To get across
일용직 근로자	Day labourer
일자리를 구하다	To seek employment
공치다	To give credit for
심부름	Errands
재래식 화장실	Conventional toilet
비참하다	To be miserable
이를 악물다	To clench one's teeth
주방장	Chef
스카우트	Recruitment
제의를 받다	To be proposed
근무하다	To work
성공을 거두다	To achieve success
체인점	Chain store
지점	Point
흑자를 기록하다	To make a surplus
달가워하다	To be glad of
며느리	Daughter in law
순탄하다	To have a heart of gold
선고를 받다	To be sentenced to death
하루가 다르게	From day to day
안쓰럽다	To feel bad
불행	Misfortune
몸담다	To have a career in
넘어가다	To pass, crossover
전환점	Turning point
절망적이다	To be desperate
홍보하다	To promote
취급하다	To handle
푸대접하다	To treat coldly
자존심을 세우다	To build one's pride
지성이면 감천이다	Sincerity moves heaven
퇴근하다	To get off work
대접하다	To serve
청혼	Proposal
품평 결과	As a result of one's reputation
호의적이다	To be in favor
거래	Transaction
분량	Amount
자체 브랜드	Self branding
N 맛	N-flavored
다양화하다	To diversify
출연하다	To appear
시식 행사를 열다	To hold a tasting event
절반	Half
점유율	Share
대기록을 세우다	To set a record
명성	Fame, reputation
이민자	Immigrant
안겨 주다	To give away
고비	Crisis
탓하다	To blame
벨보이	A bellboy
단역 배우	Minor actor
용변	Bowel discharge
양동이	Bucket
임파선 암	Lymphoma cancer
수척해지다	To become emaciated
투병 생활	A life fighting disease
분식점	A snack bar
걸레	Duster
좌우명	Motto
소매상	Retail dealer
면박을 주다	To rebuke someone
샘플	Sample
컨테이너	Container
의뢰하다	To request
출시하다	To launch
버섯	Mushroom
국민 훈장	National medal
기사 작위	Knighthood
돌다리도 두들겨 보고 건너라	Look before you leap
등잔 밑이 어둡다	Its always in the last place you look
무소식이 희소식이다	No news is good news
벼는 익을수록 고개를 숙인다	People who are modest are often the best
병 주고 약 준다	Making up for something you caused
아니 땐 굴뚝에 연기 나랴	There is no smoke without fire
열 번 찍어 안 넘어가는 나무 없다	Little strokes fell great oaks
원숭이도 나무에서 떨어질 때가 있다	Even the best fall down sometimes
작은 고추가 맵다	A small person is active or capable
호랑이도 제 말하면 온다	Speak of the devil
