,0,1
74,일용직 근로자,Day labourer
75,일자리를 구하다,To seek employment
76,공치다,To give credit for
77,심부름,Errands
78,재래식 화장실,Conventional toilet
79,비참하다,To be miserable
80,이를 악물다,To clench one's teeth
81,주방장,Chef
82,스카우트,Recruitment
83,제의를 받다,To be proposed
84,근무하다,To work
85,성공을 거두다,To achieve success
86,체인점,Chain store
87,지점,Point
88,흑자를 기록하다,To make a surplus
89,달가워하다,To be glad of
90,며느리,Daughter in law
91,순탄하다,To have a heart of gold
92,선고를 받다,To be sentenced to death
93,하루가 다르게,From day to day
94,안쓰럽다,To feel bad
95,불행,Misfortune
96,몸담다,To have a career in
97,넘어가다,"To pass, crossover"
98,전환점,Turning point
99,절망적이다,To be desperate
100,홍보하다,To promote
101,취급하다,To handle
102,푸대접하다,To treat coldly
103,자존심을 세우다,To build one's pride
104,지성이면 감천이다,Sincerity moves heaven
105,퇴근하다,To get off work
106,대접하다,To serve
107,청혼,Proposal
108,품평 결과,As a result of one's reputation
109,호의적이다,To be in favor
110,거래,Transaction
111,분량,Amount
112,자체 브랜드,Self branding
113,N 맛,N-flavored
114,다양화하다,To diversify
115,출연하다,To appear
116,시식 행사를 열다,To hold a tasting event
117,절반,Half
118,점유율,Share
119,대기록을 세우다,To set a record
120,명성,"Fame, reputation"
121,이민자,Immigrant
122,안겨 주다,To give away
123,고비,Crisis
124,탓하다,To blame
125,벨보이,A bellboy
126,단역 배우,Minor actor
127,용변,Bowel discharge
128,양동이,Bucket
129,임파선 암,Lymphoma cancer
130,수척해지다,To become emaciated
131,투병 생활,A life fighting disease
132,분식점,A snack bar
133,걸레,Duster
134,좌우명,Motto
135,소매상,Retail dealer
136,면박을 주다,To rebuke someone
137,샘플,Sample
138,컨테이너,Container
139,의뢰하다,To request
140,출시하다,To launch
141,버섯,Mushroom
142,국민 훈장,National medal
143,기사 작위,Knighthood
144,돌다리도 두들겨 보고 건너라,Look before you leap
145,등잔 밑이 어둡다,Its always in the last place you look
146,무소식이 희소식이다,No news is good news
147,벼는 익을수록 고개를 숙인다,People who are modest are often the best
148,병 주고 약 준다,Making up for something you caused
149,아니 땐 굴뚝에 연기 나랴,There is no smoke without fire
150,열 번 찍어 안 넘어가는 나무 없다,Little strokes fell great oaks
151,원숭이도 나무에서 떨어질 때가 있다,Even the best fall down sometimes
152,작은 고추가 맵다,A small person is active or capable
153,호랑이도 제 말하면 온다,Speak of the devil
0,동기,Motive
1,서열,Order
2,학번,Class year
3,동갑,Same age
4,동년배,Same age 2
5,또래,Peerage
6,가부장적이다,To be patriarchal
7,예의에 어긋나다,To go against etiquette
8,호칭,Title
9,혈연관계,Blood relationship
10,연령 제한,Age limit
11,권위적이다,To be authoritative
12,말을 높이다,To speak high
13,말을 놓다,To talk down
14,결혼 적령기,Marriageable age
15,상하 관계,Relationship between superiors and subordinates
16,유교적 전통,Confucian tradition
17,실례가 되다,To be rude
18,유교 문화가 반영되다,To reflect Confucian culture
19,위계질서를 중시하다,To value hierarchy
20,나이 대,Age group
21,연배가 같다,To be about the same age group
22,당황스럽다,To be embarassed
23,반말을 하다,To speak in informal language
24,조상,Ancestor
25,제사를 지내다,To perform ancestral rights
26,관습,Custom
27,복종하다,To obey
28,신입생,Freshman
29,술을 따르다,To pour wine
30,귀국하다,To come home
31,짐,Luggage
32,승진하다,To be promoted
33,일등하다,To take first place
34,언짢다,To be displeased
35,띠,Chinese Zodiac Sign
36,우회적으로,In a roundabout way
37,찬물도 위 아래가 있다,There is a proper order for everything
38,속담,Proverb
39,자기들더러,To them
40,경향이 있다,To have a tendency
41,밀접하다,To be intimate
42,아랫사람,One's juniors
43,윗사람,One's seniors
44,엄격하다,To be strict
45,질서,Public order
46,공경하다,To respect
47,경로석,Seats reserved for senior citizens
48,얼굴을 돌리다,To turn one's face around
49,전해지다,"To be handed down, to be conveyed"
50,본격적으로,"To be real, earnest, genuine"
51,관련성이 깊다,To be highly relevant
52,바탕이 되다,To form the foundation
53,수직적 대인 관계,Vertical interpersonal relationships
54,확장되다,To expand
55,분명하다,To be obvious
56,높임말,Honorific
57,진지,Meal
58,격식적이다,To be formal
59,친밀하다,"To be close, intimate"
60,구분 짓다,To make a separation
61,결론을 내리다,To come to a conclusion
62,조언하다,To give advice
63,양보하다,To make concessions
64,배려하다,To be considerate
65,삼국 시대,Three kingdoms period
66,통치 이념,A governing ideology
67,시부모,One's in-laws
68,시댁 식구,The in-laws
0,취업하다,To find a job
1,조직 생활,Organized life
2,차이가 나다,There is a difference
3,차이를 보이다,A difference can be seen
4,우유부단하다,To be indecisive
5,기회주의적이다,To be opportunistic
6,자기중심적이다,To be self-centred
7,주도적이다,To be leading
8,합리적이다,To be reasonable
9,리더십이 있다,To have leadership
10,융통성이 있다,To be flexible
11,융통성이 없다,To be inflexible
12,추진력이 있다,To have momentum
13,카리스마가 있다,To have charisma
14,도전 정신이 강하다,To be strong in a challenging spirit
15,승부욕이 강하다,To be strong in battle
16,자기주장을 하다,To assert oneself
17,자기주장이 강하다,To be strong in self-assertion
18,책임감이 강하다,To have a strong sense of responsibility
19,대인 관계가 원만하다,To have good interpersonal relations
20,일 처리가 꼼꼼하다,To be meticulous about one's work
21,의견을 내세우다,To make an opinion
22,대세에 따르다,To follow a trend
23,전자,The former
24,후자,The latter
25,적극적이다,To be active
26,고집이 세다,To be stubborn
27,맞추다,To customize
28,조화를 중시하다,To emphasize harmony
29,성격이 드러나다,To reveal one's personality
30,인재,Human resources
31,경쟁을 벌이다,To compete
32,속도,Speed
33,기업,Enterprise
34,무대,Stage
35,치열하다,To be fierce
36,인재 발굴,Talent hunt
37,창의적이다,To be creative
38,일류,First class
39,이기다,To win
40,확보하다,To be secure
41,관건이다,To be important
42,공채,"Public bond, fund"
43,일일이,One by one
44,면접을 하다,To have an interview
45,선호하다,To prefer
46,중점적으로,Primarily
47,키우다,To raise
48,원칙으로 삼다,To make it a rule
49,팔방미인,Jack of all trades
50,효율적이다,To be effective
51,잠재력,Latent powers
52,최대한 발휘하다,To make the most of
53,소수 엘리트,Minority elite
54,평범하다,To be normal
55,직원,Staff
56,합치다,"To combine, unite"
57,차원이 다르다,To be on a different level
58,귀하다,To be valuable
59,설립하다,To establish
60,안목,Eye
61,기여하다,To contribute
62,다양성을 지니다,To have diversity
63,잘나다,To be smart
64,못나다,To be ugly
65,비결,"Secret, know-how"
66,친화력,Chemical attraction
67,회장님,Chairman
68,굴지의,Leading
69,건설 회사,Construction company
70,반목하다,To be at odds with
71,덕목,Virtue
72,밑거름,Foundation
73,경주마,Racehorse
74,순응하다,To adapt oneself to
75,분류하다,To sort out
76,전문점,Specialist store
77,활용되다,To be used
78,묵묵히,In silence
79,꽃을 피우다,Flowers blossom
80,열매를 맺다,To bear fruit
81,조율하다,"To tune, meditate"
82,비유,Metaphor
83,소신파,Someone with consciousness
0,공공의 이익,Public interest
1,국민의 알 권리,The people's right to know
2,화제가 되다,To become a topic of conversation
3,명예,Honor
4,인권을 존중하다,To respect human rights
5,침해하다,To infringe
6,보호하다,To protect
7,사생활,Private life
8,초상권,Portrait
9,신상 정보가 유출되다,One's personal information is leaked
10,범죄 예방 효과가 있다,Have a preventative effect
11,대중의 호기심을 만족시키다,Satisfy the public's curiosity
12,사적인 자리,Private place
13,거절하다,To refuse
14,감수하다,To bear
15,일터,Workplace
16,허락하다,To allow
17,공개되다,To go public
18,설치되다,To be set up
19,거짓 주장,False claim
20,체벌하다,To inflict corporate punishment
21,권위를 지키다,To maintain one's authority
22,흘러나오다,To flow out
23,사형,Death penalty
24,확정되다,To be settled
25,판결,Court decision
26,조각내다,To debunk something
27,발신인,"Sender, caller"
28,주간지,Weekly magazine
29,발행되다,To be issued
30,기사가 열 쪽에 걸쳐 실리다,An article running on 10 pages
31,재구성하다,To reconstitute
32,뒤를 잇다,To succeed
33,은퇴,Retirement
34,전학,To transfer schools
35,신분,"Position, status, identity"
36,방식,Method
37,복사본,Copy
38,배포되다,To come into circulation
39,범죄자,Criminal
40,범죄를 저지르다,To commit a crime
41,공익,Public benefit
42,보도,Report
43,뉴스를 접하다,To receive news
44,엿보다,To peek out
45,충돌하다,To come into conflict
46,필연적으로,Inevitably
47,연쇄 살인 사건,Serial murder case
48,요구하다,To request
49,흉악범,Brutal crime
50,성폭력,Sexual violence
51,제도를 시행하다,To enforce a system
52,비판을 받다,To receive criticism
53,그럼에도 불구하고,None the less
54,갈등을 일으키다,To cause conflicts
55,우선시하다,To prioritize
56,더불어,Along with
57,공동체,Community
58,납치,Kidnapping
59,결정적인 역할을 하다,To play a decisive role
60,끊임없이,Without a break
61,책임을 다하다,To take responsibility
62,근거,Basis
63,희망을 앗아 가다,Deprive of hope
64,입을 꾹 다물다,To button one's lips
65,플래시,A flashlight
66,재앙,Disaster
67,전문,Full text
68,조명하다,To shed light on
69,평전,Critical biography
70,현장 검증,Field inspection
71,대미를 장식하다,For the grand finale
72,검정고시,Qualification examination
73,다재다능하다,To be versatile
74,동병상련이다,People in difficult situations help and sympathize with each other
75,이심전심이다,Read each other's mind (be really close)
76,정정당당하다,A clear and correct attitude
0,전시장,Former manager
1,관람객,Visitor
2,치매,Alzheimer's disease
3,담장,Wall
4,미대생,Arts school student
5,선보이다,To show off
6,시위,Protest
7,감상적 목적,Sentimental purposes
8,미적 상상력,Aesthetic imagination
9,정서적 안정,Emotional stability
10,접목시키다,To graft
11,창의적이다,To be creative
12,마음이 정화되다,To purify one's mind
13,매개체가 되다,To become a medium
14,실용성이 있다,To be useful
15,실생활에 응용하다,To apply in real life
16,치료에 활용하다,To use for treatment
17,내면을 들여다보다,To look inside oneself
18,동질감을 느끼다,To feel the same
19,사회를 비판하다,To criticize society
20,스트레스를 해소하다,To relieve stress
21,작품을 감상하다,To appreciate a piece of work
22,꾸미다,To decorate
23,대상,Target
24,순수 예술,Pure art
25,서툴다,To be clumsy
26,도구,Tool
27,기능,Function
28,응용하다,To apply
29,잘잘못을 따지다,To judge right from wrong
30,환자,Patient
31,인테리어,Interior design
32,한결,Much more
33,진행하다,To procede
34,극본,Dramatic script
35,기획,Planning
36,연출,Director
37,무대,Stage
38,공연,Public performance
39,현장의 열기가 뜨겁다,The heat of the scene is hot
40,수확,Harvest
41,수집하다,"To collect, gather"
42,우울증,Depression
43,악기,Musical instrument
44,두드리다,"To knock, tap"
45,완화시키다,"To relax, ease off"
46,정신 질환,Psychiatric disorders
47,성인,Adult
48,일반인,Ordinary person
49,널리,Widely
50,치다,"To hit, strike"
51,불다,To blow
52,교감하다,"To commune, share feelings"
53,치유하다,To heal
54,근육 운동,Muscular exercise
55,활성화시키다,To activate
56,신체적 기능,Bodily functions
57,향상시키다,To improve
58,긴장을 풀다,To relieve anxiety
59,작용을 하다,To work
60,동질성,Uniformity
61,효과를 거두다,To bring about an effect
62,해당되다,"To be relevant, applicable"
63,발달 장애 아동,Developmental disorder child
64,뇌성마비,Cerebral palsy
65,자폐증,Autism
66,실로폰,Xylophone
67,드럼,Drum
68,하모니카,Harmonica
69,리코더,Music recorder
70,쇼팽,Fryderyk Franciszek Chopin
71,발라드,Ballad
72,모차르트,Wolfgang Amadeus Mozart
73,교향곡,Symphony
0,5대 영양소,Top 5 nutrients
1,탄수화물,Carbohydrate
2,단백질,Protein
3,무기질,Inorganic matter
4,비타민,Vitamin
5,지방,Fat
6,보약,Restorative tonic
7,보양식,Health food
8,발암 물질,Substance capable of causing cancer
9,발효 식품,Fermented food
10,발효시키다,To ferment
11,산성,Acidity
12,알칼리성,Alkali
13,편식(을) 하다,To be a picky eater
14,식욕을 돋우다,To increase one's appetite
15,음식을 섭취하다,To eat food
16,채식(을) 하다,To eat vegetarian
17,건강을 유지하다,To keep fit
18,열량이 높다,To be high in calories
19,영양분이 풍부하다,To be high in nutrients
20,병을 유발하다,To cause disease
21,함량이 높다,To have a high content
22,항암 효과가 크다,To be highly effective in preventing cancer
23,뛰어나다,To be outstanding
24,인스턴트 음식,Instant food
25,떼다,To take off
26,병이 나다,To get sick
27,밥상,Table
28,굳이,Necessarily
29,애(를) 쓰다,To make an effort
30,성인병을 앓다,To suffer from adult diseases
31,들,Field
32,더해지다,To be added
33,입맛을 잃다,To lose one's appetite
34,상큼하다,"To be fresh, refreshing"
35,입맛이 돌아오다,To have an improved appetite
36,저절로,Of one's own accord
37,강의,Lecture
38,시간 가는 줄 모르다,To not notice time moving
39,청국장,Fast-fermented bean paste
40,무심코,By accident
41,유산균,Lactic acid
42,인,Phosphorus
43,칼슘,Calcium
44,체질,Constitution
45,체형,Body type
46,굵다,"To be thick, big"
47,체격,Physical condition
48,상체,Upper body
49,하체,Lower body
50,참을성이 있다,To be patient
51,걸음걸이,A walking pace
52,싫증을 내다,To tire of something
53,군형이 잡히다,To be identified
54,균형을 이루다,To reach a balance
55,침착하다,"To be calm, poised"
56,내성적이다,To be introverted
57,신경을 쓰다,To care
58,한의학,Oriental medicine
59,박사,Doctor
60,식성이 좋다,To have a good appetite
61,제격이다,To befit one's station
62,음식을 골라 먹다,To pick and choose food
63,종합하다,To put together
64,이점,Benefits
65,활용하다,To utilize
66,과학성,Scientific nature
67,의문을 제기하다,To raise a question
68,앞서,Before
69,분류 기준,Sorting standards
70,뚜렷하다,To stand out
71,의견을 나누다,To exchange opinions
72,서구화되다,To be westernised
73,식단,Diet
74,도입하다,To introduce
75,식량,Food
76,구하다,"To rescue, look for"
77,육류,Meat
78,주식,Staple food
79,성분,Ingredient
80,초래하다,To result in
81,필수적이다,To be essential
82,두뇌 회전,Quick wit
83,배제하다,To exclude
84,과감하다,To be daring
85,사상 의학,Sasang constitutional medicine
86,양,Yang
87,음,Yin
88,결단력이 있다,To be decisive
89,계란 흰자,Egg whites
90,구석기,Old Stone Age
91,사냥,Hunting
92,채집,Gathering
0,건축물,Building
1,직선,A straight line
2,곡선,A curved line
3,원형,Circle
4,반원형,Semi-circle
5,정사각형,Square
6,직사각형,Rectangle
7,삼각형,Triangle
8,정육면체,A cube
9,직육면체,A cuboid
10,간결하다,To be concise
11,단아하다,"To be graceful, elegant"
12,독특하다,To be unique
13,섬세하다,To be delicate
14,아늑하다,To be cosy
15,압도되다,To be overwhelmed
16,완벽하다,To be perfect
17,웅장하다,"To be awesome, grand"
18,정교하다,To be exquisite
19,화려하다,To be magnificent
20,소박하다,To be simple
21,길쭉하다,To be long
22,동그랗다,To be round
23,네모나다,To be square
24,대칭을 이루다,To be symmetrical
25,전율을 느끼다,To feel a thrill
26,조화를 이루다,To be in harmony
27,분위기가 신비롭다,The atmosphere is mysterious
28,조형미가 뛰어나다,To be in excellent form
29,강렬한 인상을 남기다,To leave a strong impression
30,경외감을 불러일으키다,To arouse awe
31,고스란히,In it's entirety
32,유명,Famous
33,돌아보다,To look around
34,외양,Outward appearance
35,인상,Impression
36,전통미,Traditional beauty
37,가득하다,To be full of
38,건축가,Architect
39,창조,Creation
40,공간을 나누다,To divide up space
41,치우치다,To turn aside
42,설계하다,To design
43,안팎,Inside and outside
44,변수,Variable
45,실내,Indoor
46,환기를 시키다,To ventilate
47,소음,Noise
48,내부 공간,Internal space
49,외부,Outside
50,모양,Shape
51,크기,Size
52,강렬하다,To have a fit
53,두말할 필요가 없다,Of course
54,작업실,Work room
55,모순,Contradiction
56,눈높이,Eye level
57,사계절,Four seasons
58,풍경화,Landscape painting
59,붉다,"To be red, scarlet"
60,감싸안다,To embrace
61,겹쳐지다,To overlap
62,동시에,At the same time
63,엿보다,"To peep, peek"
64,묘사하다,"To describe, portray"
65,통과하다,To pass through
66,분리되다,To be divided
67,정겹다,"To be warm, affectionate"
68,이어지다,To be connected to
69,받치다,"To support, hold up"
70,공중에 떠 있다,To float in the air
71,형상,Shape 2
72,바람이 통하다,To have a good wind
73,여름 한철,Summer season
74,지혜,Wisdom
75,사각형 무늬,A square pattern
76,온돌,Under floor heating
77,(마음이) 든든하다,To feel secure
78,울긋불긋하다,To be colorful
79,물들다,To be tinged
80,단풍,Maple
81,감싸다,To encase
82,고요하다,To be quiet
83,넉넉하다,To be sufficient
84,반기다,To welcome
85,화두,A hot topic
86,가늠하다,To weigh up
87,흡사하다,To be similar
88,창을 내다,To make a window
89,액자,Frame
90,후원,Back garden
91,등재되다,To be listed
92,연못,Pond
93,앞마당,Front yard
94,사랑채,Love ache
95,안채,Main building
96,나지막하다,To be low
97,지붕,Roof
98,떠받치다,"To back up, support"
99,기둥,Pillar
100,대청마루,Main floor of hanok
101,뒤뜰,The backs
102,문이 나다,A door opens
103,내다보이다,To look out
104,뒷마당,Back yard
105,주춧돌,Foundation stone
106,문살,The frame of a paper sliding door
107,수를 놓다,To embroider
108,소매 선,Sleeve line
109,아궁이,Furnace
110,불을 때다,To heat a fire
111,디딤돌,Stepping stone
112,군더더기(가) 없다,There is not much of a heap
113,우뚝 서다,To stand tall
114,병풍,Folding screen
115,계란으로 바위 치기다,To be a mouse fighting a gorilla
116,내 코가 석 자다,To have one's own fish to fry
117,도토리 키 재기다,To compare the height of acorns
118,땅 짚고 헤엄치기다,Its a piece of cake
119,밑 빠진 독에 물 붓기다,It will be like throwing water on thirsty soil
120,빛 좋은 개살구다,To be fool's gold
121,싼 게 비지떡이다,You get what you pay for
122,우물 안 개구리다,A big frog in a small pond
123,울며 겨자 먹기로/다,To grin and bear it
124,티끌 모아 태산이다,Little drops of water make a mighty ocean
125,궁궐,Palace
126,후원,Small back garden
127,나무 기둥,Wooden column
128,뜰,Garden
129,반겨 주다,To treat someone favourably
130,문관,A civil servant
131,무관,A military attach
132,학문을 연마하다,To study hard
133,과거를 급제하다,To take a civil servant exam
134,치하하다,To receive commendation
135,연회를 베풀다,To have a party
136,품격,Dignity
137,논,Paddy
138,수고로움,Solitude
139,하늘의 이치를 어기다,To violate the principles of heaven
140,자기수련,Self-training
0,거세게 반발하다,To oppose strongly
1,긍정적인 평가를 받다,To receive positive feedback
2,노력이 물거품이 되다,One's effort comes to nothing
3,수포로 돌아가다,One's effort comes to nothing 2
4,목표를 달성하다,To achieve one's goal
5,반대를 무릅쓰다,To go ahead against objection
6,반응이 회의적이다,To have a skeptical response
7,발전에 기여하다,To contribute to progress
8,발전에 장애가 되다,To impede progress
9,비난을 받다,To take criticism
10,사회에 공헌하다,To contribute to society
11,실패로 끝나다,To end in failure
12,큰 성과를 내다,To make a great acommplishment
13,호응을 얻다,To receive positive response
14,혼란을 가져오다,To cause chaos
15,혼란을 초래하다,To cause chaos 2
16,환영을 받다,To be welcomed
17,개화기,Time of enlightenment
18,공공연히,Openly
19,권위,Authority
20,증단하다,To stop
21,지위,"Status, position"
22,취지,Purpose
23,개편하다,To reorganize
24,고가 도로,Overpass
25,노점상,Street vendour
26,밀집하다,"To crowd, to be concentrated (in)"
27,복원,Restoration
28,가족계획,Family planning
29,민원,Civil complaint
30,조성하다,"To create, build"
31,다듬다,"To trim, polish"
32,기획되다,To be planned
33,낭비하다,To waste
34,동감하다,To agree
35,공사비,The cost of construction
36,실무 능력 ,Practical ability
37,마음씨,One's heart
38,돌보다,To take care
39,금연,No smoking
40,분수대,A fountain
41,차선,Traffic lane
42,창제하다,To create
43,복원하다,To restore
44,반포하다,To distribute
45,N의 장으로 만들다 ,To make into a market
46,고유의 N,Inherent
47,공식,Formal
48,문서,Document
49,책자,Booklet
50,글,Writing
51,권위를 떨어뜨리다,To demoralize
52,노력을 기울이다,To make an effort
53,상인,Merchant
54,평민,Common people
55,지위를 갖다,To hold a position
56,식민지,Colony
57,사상,Idea
58,반대 부딪히다,To run into opposition
59,덮이다,To cover something
60,담당하다,To be in charge of
61,세워지다,To be built
62,노점상,A street vendour
63,밀집하다,To gather in
64,교통이 마비되다,Traffic has stopped
65,철거하다,To take down
66,장사를 하다,To run a business
67,친환경 도시,An eco friendly city
68,거듭나다,To come back
69,확신하다,To be assured
70,개편하다,To reorganize
71,이주,Move
72,지원하다,To support
73,보상비,Compensation cost
74,무리없이,Without constraint
75,공사,Construction
76,타격을 받다,"To receive a blow, damage"
77,조성되다,To be formed
78,인근,Vicinity
79,발길이 줄다,To decrease in number
80,참여하다,To participate
81,희생을 감수하다,To make sacrifices
82,환승,Transfer
83,백성,The people
84,왕실,Royal family
85,가문,Family crest
86,콘크리트,Concrete
87,복개되다,To be covered
88,고가 도로 ,A flyover
89,중앙 버스 전용 차로제 ,Bus only lane
90,누그러뜨리다,To soften up
91,공구 상가,A tool shop
0,문지르다,To scrub
1,쓰다듬다,"To stroke, pet"
2,어루만지다,To soothe comfort
3,주무르다,"To massage, rub"
4,어지럽다,To feel dizzy
5,체하다,To have an upset stomach
6,멀미를 하다,To get motion sickness
7,딸꾹질을 하다,To have hiccups
8,약을 쓰다,To use medicine
9,쥐가 나다,To get a cramp
10,속이 메슥거리다,To feel sick to the stomach
11,온몸이 쑤시다,To ache all over
