,0,1
14,폭력적인 게임이 많다,to have many violent games
15,눈이 나빠지다,one's eyesight is getting worse
16,건강을 해지다,to damage one's health
17,장바구니,shopping basket
18,상품명,product name
19,수량,amount/quantity
20,선택,choice/selection
21,변경,"change/alteration 계획, 주소, 시험 날짜"
22,삭제,elimination/deletion
23,주문하기,ordering
24,상품 가격,price of goods(상/가)
25,포인트 할인,discount points
26,SNS,social network service
27,배송비,delivery cost (비)
28,배송료,delivery fee (료)
29,총 결제 금액,the total amount (of something)
30,결제 방법,method of payment
31,신용 카드,credit card
32,무통장 입금,direct deposit
33,계좌이체,account transfer
34,휴대폰 결제,cellphone payment service
35,결제하기,paying
36,화상 전화,video call
37,올라오다,to come up
38,발견하다,to detect
39,풍경,scenery
40,소식,news
41,대표적인,a representative (a person)
42,포털 사이트,search portal
43,제공하다,to serve (to provide: 정보를 제공하다)
44,지식in 서비스,Q&A service
45,동호회인,club member 동호
46,강점이다,strongest point
47,최초,first
48,젊은 세대,young(er) generation
49,할인,discount
50,일시불,lump sum payment
51,주문완료,order completion
52,할부기간,"installment period (payment, no space)"
53,카드구분,card classification (type)
54,음식을 골고루 먹다,to eat a well balanced diet/meals
55,인터넷 후기,internet reviews
56,학교 생활의 장단점,the pros and cons of your school life
57,버릇이 되다,to become a bad habit
58,유익한 사이트,a helpful/good website
59,유해한 사이트,a harmful website
60,덜 공부해요.,I study less.
61,편식하다,to only eating one thing (imbalanced diet)
62,편애하다,to only like one person (favoritism)
63,편도,one way (ticket)
64,술에 중독됐어요.,(He's) addicted to alcohol.
65,이해 안 됐어요.,I don't have understanding of (something).
66,본체,harddrive
67,전원,power (power on)
68,은행일을 보다,to take care of/do stuff at the bank
69,버스를 놓치다,to miss the bus
70,돈을 빼다,to take out money (from the bank)
71,송금하다,to wire money
72,입금하다,to deposit money
73,출금하다,to withdraw money
74,일을 보러 가요.,I'm going to take care of stuff (business/errands).
75,사기를 당하다,"to be swindled, conned, scammed"
76,정확하다,"to be accurate, correct, exact"
77,"17,000원에 팔고 있어요.","It's selling for 17,000 won."
78,부정확하다,"to be inaccurate, incorrect"
79,신용카드로 계산할게요.,I'll pay by credit card.
80,이틀만,just two days
0,눈에 안치다,to not meet one's expectations
1,눈이 빠지도록 기다리다,to eagerly wait for something
2,한눈을 팔다,to not focus on something
3,눈을 붙이다,to get some sleep; to take a nap (not used for sleeping at night)
4,입이 짧다,to only eat a small amount
5,얼굴이 반쪽이 되다,to look very tired (like from sickness or pain)
6,코 묻은 돈,money with snot on it (children's money)
7,콧대를 꺾다,to win (said to your rival)/ to break someone's ego/arrogrance
8,등을 돌리다,to turn your back on someone (betrayal or exclusion)
9,머리가 잘 돌아가다,"to be smart, to have the brain's gears turn well"
10,귀에 못이 박히다,"to drill into someone's head, hearing something too many time (scolding)"
11,배 꼽이 빠지다,to laugh too much
0,코미디,comedy
1,로맨틱 코미디,romantic comedy
2,멜로 영화,melodrama
3,액션 영화,action movie
4,공포 영화,horror movie
5,전쟁 영화,war movie
6,감독,director
7,상영 시간,show time
8,관람 등급,age restriction (on films)
9,줄거리,plot
10,주연,lead role
11,조연,supporting role
12,표를 예매하다,to reserve a ticket
13,개봉,premiere
14,장르,genre
15,출연,appearance (make an appearance in a show)
16,관객 평,audience reviews
17,일일 연속극,daily soap opera
18,미니 시리즈,mini series
19,주말 드라마,weekend drama
20,시청률이 높다,to get high ratings
21,연기력이 뛰어나다,the performance is outstanding
22,배경음악이 아름답다,the background music is beautiful
23,인기가 많다,to be very popular
24,화제가 되다,to make headlines
25,배우가 멋있다,the actor is wonderful
26,줄거리가 흥미롭다,the plot is interesting
27,영상미가 뛰어나다,the picture quality is excellent
28,주인공,main character
29,반대하다,"to do the opposite, to oppose"
30,염려하다,to be anxious
31,음력,lunar calendar
32,대통령 선거,presidential election
33,범죄자,criminal
34,시사회,preview
35,관객,audience
36,애타게,impatiently
37,작품,work of art
38,고개를 끄덕이다,to nod one's head
39,한류,Hallyu 'the Korean wave'
40,방영하다,to air/televise (영)
41,대표적이다,to be a representative (이다)
42,한산해지다,to become dull
43,열풍,fad
44,중심 역하다,to play an important role (in some activity/show)
45,비롯하다,"to start a thing for the first time, originate"
46,공감하다,to sympathize
47,보편적이다,to be universal
48,담고 있다,to contain
49,가치가 있다,"to be valuable/worthy (to be of use, to be worth doing) used like an adjective"
50,보편적인 진리,a universal truth
51,본격적인 장마철이 시작됐어요.,The rainy season has officially started.
52,봉사하는 것은 가치가 있어요.,Volunteering is (really) worth doing.
53,전혀 가치가 없어요.,It's really a dead loss. (it's not worth it at all)
54,그렇기는 생각해요.,I agree with that. / I think the same way on that.
55,매력이 있다,"to be attractive, have appeal"
56,해외,abroad
57,국내,domestic
58,국제,international
59,중독성이 있다,to have addictive qualities
60,게다가,additionally
0,체류 자격을 변경하다,to change one's visa status
1,귀화 시험을 보다,to take a test to change one's nationality
2,요건을 갖추다,to satisfy the necessary conditions
3,절차를 밟다,to go through formalities (procedures)
4,심사에 통과하다,to pass examination/screening (심)
5,영주권을 받다,to receive permanent residence
6,국적을 취득하다,to acquire citizenship
7,국적을 변경하다,to change one's nationality
8,귀화허가 신청서를 제출하다,to submit an application for permission of naturalization
9,서류 심사를 통과하다,to pass a document screening process
10,면접 심사를 받다,to have an interview screening
11,귀화 허가통지서를 받다,to receive a permission of naturalization document
12,가족관계등록부를 신청하다,to apply for a family register
13,외국 국적을 포기하다,to renounce one's foreign citizenship
14,주민등록증을 발급받다,to receive a resident card
15,외국인등록증을 반납하다,to turn in (return) one's alien registration card
16,가족관계등록신고,registering a family status change registration form
17,외국국적포기신고,registering a foreign citizenship renouncement
18,외국국적포기확인,checking a foreign citizenship renouncement
19,주민등록신고,registering a resident form
20,등록기준지시구청,district office  you are registered with
21,읍사무소,countryside big district office
22,면사무소,countryside small district office
23,본국대사관,embassy of one's home country
24,출입국관리사무소,immigration office
25,주민센터,community service center
26,고충,"difficulty,problem"
27,의사소통에 어려움이 있다,to have difficulties in communication
28,비자 연장을 해야 하다,to have to extend/renew one's visa
29,국적이 없어서 불이익을 당하다,to be stateless and therefore disadvantaged
30,피해를 받다,to receive damage
31,체류 및 국적취득,residency and citizenship
32,목적,purpose/objective
33,영주 F5,permanent resident visa
34,자격 취득,qualification 취
35,날로,day by day
36,재입국허가,re-entry permission
37,주소지,address
38,지방선거,local election
39,건전하다,"to be sound,healthy"
40,자립하다,to be self-reliant
41,법무부장관,the Minister of Justice
42,인정하다,"to admit into,accept into"
43,소정의,small amount of
44,이수하다,to complete (a course of study)
45,이민정책,immigration policy
46,방향,direction
47,제도,rules/regulations (system)
48,과정,process
49,심사,screening
50,면제받다,to receive an exemption
51,귀화,changing one's nationality
52,국적회복,reinstatement of citizenship
53,단기체류 외국인,transient/short-term foreigners
54,거소신고,reporting one's residence
55,기출문제,test question (that came from a previous exam version)
56,해당,applicable thing
57,공무원,public official
58,차별 대우,discriminatory treatment
59,수수료,"charge,fee"
60,모국어,native language
61,허가를 받다,to get permission
62,취득하다,to acquire
63,변경하다,"to alter,switch (경)"
64,제출하다,to submit
65,반납하다,to return (something)
66,견디다,"to endure,tolerate"
67,적응하다,to adjust to
68,인권 침해,human rights violation
69,가정 불화,"family feud,trouble"
70,임금 체불,back pay (wages)
71,비자 변경,visa change
72,고충 상담,consultation
73,기출문제를 풀다,to solve sample test problems
74,부여,granting/giving
75,각,each/every
76,통지서,written notice
77,기준,standard/criteria
78,참고 견디다,to keep a stiff upper lip (grin and bear it)
79,굽,heel
80,성능이 뛰어나다,to give high performance (electronic product)
81,제법,considerably
82,서투르다,"to be poor at, lacking, unskilled"
83,통역,interpretation
84,힘이 들다,to be tough(onerous) (들다)
85,도움을 요청하다,to ask sb for help
86,주민자치센터,community center (independent org. 자치)
87,조언을 하다,to advise sb (조)
88,교육과정,course of study
89,지원,"support, aid, backing"
90,기권하다,to abstain
91,현황,present condition/state of affairs
92,법제사법분과위원회,the Legislation and Judiciary Committee
93,시험에 대비하다,to get ready for an examination
94,편이다,tend to be (~ᄂ/은/는 + 편)
95,빨리 끝난 편이에요.,It tends to be over quickly.
96,문제에 부닥치다,to run up against a problem
97,외국인치고,for a foreigner (grammar)
98,농구 선수,basketball player
99,행동하는 건 아기 같아요.,He/She acts like a baby.
100,안색이 안 좋다,for one's complexion to not be good
101,표정이 어둡다,for one to have a gloomy expression
102,상담사,counselor
103,절차를 순서대로,the order of the procedures
104,지속적,continuous
105,편의,a convenience
106,물어봐도 돼요?,May I ask why?
107,지위,"status, position, rank"
0,환경이 오염되다,for the environment to become polluted
1,환경오염 문제가 심각하다,environmental pollution is a serious problem
2,지구온난화,global warming
3,자동차를 많이 이용하다,to use a car lot
4,자동차가 매연을 발생시키다,to generate car exhaust fumes
5,공기가 나빠지다,the air quality is getting bad
6,대기오염이 심각하다,air pollution is a serious problem
7,자동차 이용을 줄이다,to reduce car usage
8,대증교통을 이용하다,to use public transportation
9,샴푸를 이용하다,to use shampoo
10,세제를 이용하다,to use laundry detergent
11,물이 더러워지다,the water is getting dirtier
12,수질오염이 심각하다,water pollution is a serious problem
13,바닷물이 오염되다,the oceans are becoming contaminated
14,해양오염이 심각하다,sea pollution is a serious problem
15,필요한 양만 사용하다,to only use the required amount
16,일회용품을 많이 이용하다,to use a lot of disposable products
17,쓰레기를 많이 버리다,to throw out a lot of garbage
18,쓰레기가 넘쳐나다,to be overflowing with garbage
19,쓰레기를 매립하다,to bury garbage (landfill)
20,땅이 오염되다,the soil is becoming polluted
21,쓰레기를 소각하다,to burn garbage
22,유해성분이 발생하다,for toxins to be released
23,쓰레기를 분리수거하다,to sort the garbage
24,쓰레기를 재활용하다,to recycle garbage
25,동절기 실천 매뉴얼,manual for saving energy in winter
26,하절기 실천 매뉴얼,manual for saving energy in summer
27,가정용,for domestic use
28,교육시설,educational facilities
29,절약,"saving, frugality"
30,석유 에너지,oil energy
31,벌이다,to begin
32,사무실,office
33,사회복지시설,social welfare facility
34,상점,store
35,음식점,eatery
36,대기,atmosphere (air)
37,오염을 줄이다,to reduce pollution
38,숙박시설,accomodations
39,의료시설,medical facilities
40,제조업,manufacturing business
41,캠페인,campaign
42,참여하다,to participate in
43,제공하다,to supply/provide
44,방긋 웃다,to smile (sweetly at a person)
45,소각하다,to incinerate
46,유해 물질,toxic substance (물)
47,매립하다,to bury (trash)
48,분해되다,to decompose
49,에너지절약,energy conservation
50,공공 기관,public institution
51,앞장서고 있다,to take the lead
52,여름철,summertime
53,유지하다,to maintain
54,냉방기,cooler
55,끄다,"to put out, extinguish"
56,순차 가동을 하다,to sequentially operate
57,가동을 하다,to operate (가동)
58,특정 지자체,specific local governments
59,1인 1부채 운동,1 person should use 1 (hand) fan movement (to save energy in summer)
60,내복 입기 캠페인,wear thermal underwear campaign (to save energy in winter)
61,승용차 요일제,"system where you can't use your car one day of the week (to save energy, usually for government workers but some private companies too)"
62,넥타이 안 매기 운동,don't wear a necktie movement (take off your necktie to stay cool instead of using a/c)
63,매립지,land where there was previously a landfill (?maybe)
64,매립장,landfill
65,소각장,incineration plant
66,난방,heating
67,절전,power-saving
68,절수,water-saving
69,순환,circulation
70,정보제공,provision of information
71,숙식제공,provision of accomodations
72,순차 가동,sequential operation
73,자제하다,to refrain from doing something
74,설정하다,to set (the temperature of a device)
75,조절하다,"to adjust, regulate"
76,소등하다,to turn off the lights
77,앞장서다,to take the lead
78,장바구니,shopping bag
79,토양,soil (not 땅)
80,물병을 가지고 다니다,to carry a water bottle (with you)
81,자가용,one's own car
82,비닐봉투,plastic bag
83,전기장판,electric pad
84,전기 온풍기 ,electric heater
85,사용을 자제하다,to refrain from using
86,전기 난방 기기,electric heating devices
87,건강을 유지하다,to maintain good health
88,실내,interior (of a room)
89,전기 냉방 기기,electrical cooling devices
90,희망 온도,the desired temperature
91,전기밥솥,electric rice cooker
92,압력 밥솥,pressure cooker
93,밥 대신에,instead of rice
94,장시간 보온,keeping warm for a long time (rice in a ricecooker)
95,절전모드를 설정하다,to set to sleep mode (computer)
96,청소기,vacuum cleaner
97,냉기 순환,cool air circulation
98,조명은 완전히 소등하다,to turn the lighting completely off
99,에너지를 절약하다,to save energy
100,이용량이 증가다,to increase in usage/ growth in usage of
101,버스환승 할인제도,bus transfer discount system
102,안개,fog/mist
103,종량제,a metered system (pay as you go: the Seoul garbage bag system)
104,지나친 카페인 섭취,excessive caffeine intake
105,수면에 어려움을 겪다,to have difficulties sleeping(수면)
106,원인,a cause/the cause
107,주부들,housewives
108,가정과 기관,households and organizations (가/기)
109,먹을거리,things to eat (먹을)
110,동영상을 보다,to watch videos (동)
111,플러그를 뽑아 놓다,to pull the plug out
112,에너지난을 해결하다,to solve/fix the energy crisis
113,전기 부족 문제,electrical outages/shortages
114,어제보다 기분이 훨씬 나아요.,I feel much (훨씬) better than yesterday.
115,선풍기,electrical fan
116,부채,fan (any fan)
117,햇빛도 가리다,to shield from the sun
118,환경을 보호하다,to protect the environment
119,가정에서,at home (가)
120,전문가,"expert, specialist"
121,국토가 좁다,a country has limited land
122,태우다,to burn something
123,이어지다,"to continue on, to lead to"
124,무엇이든 물어보세요.,Ask me anything.
125,가정의 골칫거리,the bane of the household
126,골칫거리,"trouble, nuisance"
127,환경 보호 협회,Environmental Protection Association EPA
128,양을 줄이다,to reduce the quantity or amount (쓰레기)
129,앞서,"before, prior to (talking about something)"
130,부분은 미처 생각하지 않다,for people to not think that far (미처)
131,자세히,in detail (자)
132,땅속에서 분해되다,to decompose underground
133,일부,a part of
134,엄청난 시간,a huge amount of time
135,바람직한 방법,a desirable/advisable method
136,유해 성분,harmful ingredient (성)
137,배출되다,"to emit/produce (something toxic, trash)"
138,이와 같은 문제들,problems like these
139,구체적,specific/detailed (구)
140,청년 실업,youth unemployment
141,경우,"case, scenario"
142,매장,"shop, store (매)"
143,지구가 방긋 웃다,the earth is smiling at us
144,근무 중에,while on duty (at work)
145,자치단체,municipality
0,질서를 지키다,to keep order
1,규칙을 지키다,to keep rules
2,질서를 어기다,to go against (public) order
3,규칙을 어기다,to break rules
4,질서를 위반하다,to violate (public) order
5,규칙을 위반하다,to violate rules
6,다른 사람에게 피해를 주다,to harm others
7,다른 사람때문에 피해를 입다,to be harmed because of others
8,공동주택에서,multi-unit dwelling
9,이웃에게 피해를 주다,to harm neighbors
10,층간 소음,noise complaint issues
11,아이들이 뛰다,the children are running
12,애완동물을 키우다,to raise pets
13,운전할 때,when you drive
14,안전벨트를 매다,to fasten one's seatbelt
15,음주 운전을 하다,to drink and drive
16,교통법규를 지키다,to follow traffic rules
17,신호를 위반하다,to run a (red) light
18,과속을 하다,to be speeding
19,범칙금을 내다,to pay a penalty
20,유아용 카시트에 앉히다,to put a child in a carseat
21,거리에서,on the street
22,오른쪽으로 걷다,to walk on the right hand side
23,줄을 서다,to line up
24,새치기를 하다,to cut in line
25,횡단보도로 건너다,to cross at the crosswalk
26,무단 횡단을 하다,to jaywalk
27,공공장소에서 금연하다,to forbid smoking in public places
28,침을 뱉다,to spit
29,무단 횡단 금지,No jaywalking
30,쓰레기 무단 투기 금지,No illegally dumping trash
31,낙서 금지,No graffiti
32,흡연 금지,No smoking
33,출입 금지,No tresspassing
34,사진 촬영 금지,No photography
35,운전 중 휴대전화 사용금지,No using your cell phone while driving
36,전 좌석 안전벨트를 착용하다,for all seats to have on a seatbelt
37,안전모를 착용하다,to put on a safety helmet
38,공공장소,public place
39,독자들,readers
40,요구하다,to demand
41,애완동물,pet
42,애완견,pet dog (lapdog)
43,배설물,"poop, stool"
44,치우다,"to tidy, clean up"
45,질서,order
46,정의 실현,realization of justice
47,흔히,commonly
48,저지르다,to commit something (crime etc.)
49,경범죄,misdemeanor (minor offense)
50,타인,other people
51,평화로운 생활,peaceful life
52,범칙행위,act of offense
53,삼가다,to be careful
54,스토킹,stalking
55,허위광고,false advertising
56,동물등록제,animal registry
57,과태료,"fine, penalty (과)"
58,통제구역,restricted area
59,관계자 외 출입금지,authorized personnel only
60,안전띠 매기,wearing a seatbelt
61,큰 손해를 입다,to suffer (receive) great loss/damage (손해)
62,공동,"joint, communal"
63,애완하다,"to love, pet, fondle"
64,우측 보행 합시다!,Let's walk on the right side! (우측)
65,괴롭다,to be distressful
66,윗사람이 질서를 지키다,to obey orders from above (people above you in status)
67,자꾸 반복해서 연습하다,to practice over and over and again and again
68,미루다,"to delay, postpone; 2 to infer, guess"
69,지저분하다,"to be dirty, unclean, squalid"
70,지저분하게 먹다,to eat in a messy way
71,오르내리다,to go/walk up and down
72,보행자,pedestrian
73,보행하다,to walk (보)
74,좌측 보행,walk on the left
75,우회전,a right turn
76,좌회전,a left turn
77,착용하다,to put on/wear/have smthg on
78,단속을 하다,to crackdown on smthng (crime)
79,집중단속하다,to concentrate on cracking down on smthg (law offenders)
80,무단,without (무)
81,금연 구역,no smoking zone
82,음주,drinking (alcohol)
83,쓰레기를 무단 투기하다,to illegally throw away trash
84,법적,"way, method, manner"
85,처벌하다,to punish
86,중범죄,a serious (criminal) offense
87,벌금,a fine (벌)
88,생후 3개월 개,a three month old dog
89,맨입으로 왔어요.,what does this mean?
90,꽃잎이 떨어져요.,A flowers petals fall off.
91,뒷일을 부탁해요.,I'll leave it up to you. (I'll entrust you with the matter.)
92,도와 주려고 한 건데 헛일했네요.,"I tried to help, but it was useless (in vain/fool's errand) 헛일"
93,남을 괴롭히다,to harass others (남)
94,범칙금을 물게 되다,to be fined/pay a penalty
95,조항,"article, clause, provision"
96,처벌 항목,punishment item/clause/provision
97,암표매매,buying a selling illegal tickets
98,전국으로 확대되다,to be extended nationwide
99,대행 기관,an agency (doing by proxy 대행)
100,관공서,a public govt office
101,지정하다,"to designate, appoint"
102,부과되다,to be charged/fined (부)
103,건물 외부에 써 놓아,written outside the building
104,전면에,in front
105,실시되다,to go into effect
106,의견이 많다,to have many opinions
107,예절을 요구하다,to demand (a certain amount of) etiquette (manners)
108,이어폰도 꽂지 않다,to not use earphones
109,버릇이 고치다,to correct a bad habit
110,진동으로 해 놓았어요.,I set it to vibrate (cellphone)
111,목줄을 매지 않다,to not use a leash
112,데리고 나오지 않다,to not come out with (something)
113,행위,a deed/action
114,빈집,a vacant house
115,길에서 소변을 보다,to urinate on the street
116,아무 데나,anywhere
117,소란스럽다 ,"to be uproarious, very noisy"
0,산 정상에 오르다,to climb to the top of the mountain
1,단풍을 구경하다,to look at fall foliage
2,캠핑을 하다,to go camping
3,삼림욕을 하다,to take a therapeutic walk through the forest
4,피서를 즐기다,to stay cool during summer
5,물놀이를 하다,to play in the water (swim)
6,해수욕을 하다,to swim in the sea
7,일광욕을 하다,to bathe in the sun
8,모래찜질을 하다,to take a sand bath
9,수상 레포츠를 즐기다,to enjoy water sports
10,낚시를 하다,to go fishing
11,싱싱한 해산물을 맛보다,to try the fresh seafood
12,템플스테이를 하다,to do a temple stay
13,명상을 하다,to meditate
14,사찰음식을 맛보다,to try temple food
15,108배를 하다,to do 108 prostrations
16,조상들의 생활 모습을 엿보다,to get a glimpse of the lifestyle of our ancestors
17,과거로의 시간 여행을 하다,to travel to the past
18,유물을 관람하다,to view artifacts
19,유적지를 방문하다,to visit a historical site
20,국립곤원,national park
21,의 수도,The capital city
22,섬,island
23,역사 유적지,historical site
24,항구 도시,port city
25,활기가 넘치다,to be overflowing with energy
26,전통적이다,to be traditional
27,고즈넉하다,to be tranquil
28,공기가 맑다,for the air to be fresh
29,재래시장,traditional market
30,야시장,night market
31,야경,night view
32,왕릉,royal tomb
33,탑,pagoda
34,한옥,traditional village
35,평화롭다,to be peaceful
36,감탄하다,to admire (something)
37,만족스럽다,to be gratifiying
38,훌륭하다,to be excellent
39,건축양식,style of architecture
40,조각기술,piece of technology
41,장엄함,magnificence
42,유적,ruins
43,유물,"relic, artifact"
44,해변을 산책하다,to take a walk along the beach
45,바닷가에서 해수욕을 즐기다,to enjoy one's time at the beach
46,조상들의 지혜를 엿보다,to get a glimpse of the wisdom of our ancestors
47,올레길을 걷다,to walk along Olle trail
48,둘레길을 걷다,to walk along Dulle path
49,전통 체험을 하다,to have a traditional experience
50,동쪽,East
51,서쪽,West
52,남쪽,South
53,북쪽,North
54,동해안,East coast
55,서해안,West coast
56,남해안,South coast
57,중부,central region
58,전통음식을 맛보다,to try traditional food
59,가정식을 맛보다,to try homemade food
60,길거리음식을 맛보다,to try street food
61,포장마차,street cart food
62,유네스코 세계문화유산,UNESCO world heritage
63,인류,humanity
64,각국,each country
65,부동산 유산이 등재되다,to become listed as a heritage property
66,세계유산의 종류,type of world heritage
67,문화 유산,cultural heritage
68,자연 유산,natural heritage
69,복합 유산,mixed heritage (both cultural and natural)
70,등재되다,to become listed
71,이외,"other than, except for"
72,석굴암 불국사,Seokguram and Bulguksa Temple
73,해인사 장경판정,Haeinsa Temple
74,종묘,Jongmyo Shrine
75,창덕궁,Changdeokgung Palace
76,화성,Hwaseong Fortress
77,경주역사유적지구,Gyeongju Historic Area
78,고창 화산 강화 고인돌 유적,"Gochang, Hwasan and Ganghwa Dolmen Sites"
79,제주화산섬과 용암동굴,Jeju Volcanic Island and Lava Tubes
80,조선왕릉,Royal Tombs of the Joseon Dynasty
81,한국의 역사마을 하회와 양동,Historic Villages of Korea Hahoe and Yangdong
82,남한산성,Namhansanseong Fortress
83,해수욕장,beach (해)
84,계곡,"valley, creek"
85,좋은 게 없죠.,There's nothing better (than).
86,짐이 많다,to have a lot of stuff (이사할때)
87,뭘 할지는 정했어요?,Have you decided what you'll do?
88,생각할 여유가 없다,to have no thoughts to spare (no time to think)
89,수도였던 곳,the former Capital (경주)
90,감탄이 절로 나오다,to find oneself in awe of 
91,절로,"naturally, by itself"
92,마치 과거로 시간,like a time into the past
93,고개가 숙여졌다,one's head is bowed down
94,불상,a statue of the Buddha
95,10원짜리 동전,10 won coin
96,그냥 둘러보는 중입니다. ,I'm just looking (around). (둘러보다 look around)
97,대장경,"the complete collection of Buddhist Sutras, Laws and Treatises, a collection of all the sacred writings of Buddhism"
98,팔만대장경,"the Tripitaka Koreana, the complete collection of Buddhist scriptures carved on over eighty thousand woodblocks ~ located in 합천"
99,해인사,Haeinsa Temple where the 팔만대장경 are housed.
100,실제로 보다,to see something in reality (first-hand)
101,목판,"woodblock, woodcut"
102,하나하나,one by one
103,찻소리,traffic noise
104,벗어나다,to get out (of)/away from
105,차 소리에서 벗어나다,to get away from the sound of traffic
106,힘이 생겼다,"to feel energetic (again, after not feeling so)"
107,새벽에 일찍 일어나다,to get up at the crack of dawn
108,예불,buddhist sevice (maybe at dawn)
109,기상하다,to get up; get out of bed (NOT 일어나다)
110,눈꺼풀이 천근만근,my eyelids feel heavy (and sluggish)
111,몸이 천근만근이에요.,My body feels heavy and sluggish.
112,눈꺼풀,eyelids
113,사찰 음식은 입에 맞았어요?,Did the temple food suit your taste?
114,곤란하다,"to be difficult; to be awkward, embarrassing"
0,개학하다,to have the school term begin
1,여름 방학하다,to have summer vacation
2,겨울 방학하다,to have winter vacation
3,학기,semester
4,학교에 입학하다,to be admitted to school
5,학교에 들어가다,to enter school
6,시험을 보다,to take a test
7,시험을 치르다,to take an exam
8,학교를 졸업하다,to graduate from school
9,학교를 마치다,to complete school
10,점수,points/score
11,평균,an average
12,성적,grades/marks
13,학년,school year
14,과목,subject
15,담임,homeroom teacher
16,성적 통지표,report card
17,구분,classification
18,국어,Korean
19,수학,math
20,사회,social studies
21,과학,science
22,중간고사,midterm exam
23,기말고사,final exam
24,출석,attendance
25,결석,absences (결석하다 - to be absent from school)
26,지각,lates
27,가정 통신문,school newsletter/home correspondence
28,인재들,talented people
29,교육목표,educational objectives (ns)
30,실력을 기르다,to develop one's ability
31,적성을 살리다,to nuture one's natural born ability (inherited from one's parents)
32,개성을 살리다,to develop one's individuality (own special character)
33,특기를 살리다,to develop the things you do better than others
34,소질을 개발하다,to develop the skills in order to do something well
35,자신감을 키우다,to boost one's self-confidence (build-up)
36,창의력을 키우다,to develop creativity
37,사고력을 키우다,to develop thinking skills
38,조기교육,early education
39,학교까지 태우다,to get a ride to school (passive)
40,씻기다,to be washed (passive)
41,의무교육,compulsory education
42,등록비,tuition fee
43,일반계,general (school type)
44,전문계,vocational (2 year school type)
45,특수목적 고등학교,special-purpose high school
46,교육열,education fever (parents who are obsessed with their kids education)
47,입학식,entrance ceremony
48,학기 사이사이에,at the interval of semesters
49,과정 기간,course period
50,대학수학능력시험 (수능),University Admissions Test
51,치르다,to pay for
52,사교육,private education
53,진학률,entrance rate (of a school)
54,OECD회원국,OECD member country
55,경제 성장,economic growth
56,원동력,"motivation, driving force"
57,지나치게,excessively
58,소규모,small scale (small scale party)
59,과외,private lesson
60,어학연수,language study (usually abroad)
61,유형,category/type (유)
62,사교육비,private education fee
63,커지다,to expand
64,정부,government/administration
65,방과후학교,after school program
66,운영하다,to manage/operate
67,수능강의,CSAT program (Internet based learning program to prepare for the university admissions test)
68,강화하다,to intensify
69,노력을 기울이다,to focus one's efforts (on something)
70,포장하다,to wrap up/take out
71,끈으로 묶다,to tie up with string
72,화초,potted flower
73,시들시들하다,to be slightly wilted
74,햇볕,sunshine
75,비료,fertilizer
76,상처,wound/scar
77,아물다,to heal
78,소독하다,to disinfect
79,학교 명칭,school name
80,입학 연령,school entry age
81,평균 기온,average temperature
82,순서대로,in order of (importance)
83,좋은 교육을 통해,(by way of) getting a good education
84,맡다,"to undertake, keep"
85,입학시험,school entrance exam (no space)
86,중간에,in the middle
87,기말,end of term
88,인문계,"humanities (accounting, business etc.)"
89,유치원,kindergarten
90,혼자서 잘 먹다,to eat well on one's own (no 밥)
91,읽고 쓸 수 있다,to be able to read and write
92,드디어 다 했어요.,It's finally done. (드디어 at last)
93,기자입니다.,I'm a journalist.
94,30분 전에,30 minutes ago
95,복잡할 텐데요.,It will tend to be complicated.
96,내일 종일,all day tomorrow
97,사이에만,only between (1시부터 2시 사이에만)
98,성적이 대학 입시에 중요해요.,Grade are important for the college entrance exam.
99,최고의 컨디션,the best condition
100,일찍 재웠어요.,I sent him to bed early.
101,긴장하다,"to be anxious, nervous (긴)"
102,밥을 먹였어요.,I made him eat.
103,동생에게 자주 울렸어요.,I often made my brother cry.
104,택시를 세웠어요.,I stopped a taxi. (I made a taxi stop)
105,사람들을 울리고 웃겼어요.,(It) made the people cry and laugh.
106,1년에 여러 번,several times a year
107,자원,resource (--을 절약하다)
108,나타나다,"to show up, appear, come into view (나타)"
109,자신의 아이들,one's children
110,욕심,greed
111,대상,"target, grand prize"
112,지출,"expense, spending (formal)"
113,부담,a burden
114,부담을 주고 싶지 않아요.,I don't want to burden you with (my problems).
115,강의를 듣다,to attend a lecture(class)
116,어느 학교 다녀요?,What university did you go to?
117,대학교 예체능학부 다녀요.,I went to the 대학교 (college name) School of (학부) Art (예체).
118,미술 학사를 전공했어요.,I majored in art.
119,서울대학교 공대 기계공학부 다녀요.,I went to SNU School of Mechanical Engineering.
120,예체능계 고등학교,Arts High School ~계 is only for high school
121,자연계,"Science, Math, Biology Studies (???)"
0,꿈이 있다,to have a dream (1st person)
1,꿈을 이루다,to achieve one's dream
2,꿈을 가지다,to have a dream (2nd/3rd person)
3,꿈을 실현하다,to realize one's dream
4,꿈을 꾸다,to have a dream (to dream a dream)
5,꿈을 좇다,to chase one's dream
6,꿈을 키우다,to pursue one's dream
7,꿈을 펼치다,to follow one's dream
8,미래를 꿈꾸다,to dream of the future
9,미래를 설계하다,to shape the future
10,목표를 세우다,to establish a goal
11,목표를 정하다,to set a goal
12,실패하다,to fail
13,노력하다,to make an effort
14,도전하다,"to defy, challenge"
15,꾸준히 노력하다,to make a consistent effort
16,최선을 다하다,to do one's best
17,인내가 있다,to have patience
18,좌절하다,to be frustrated
19,목표를 이루다,to achieve one's goal
20,성과를 얻다,to get a result
