정	feelings of affection, compassion, sympathy, attachment to someone or something
정을 주다	to give Jeong
정을 느끼다	to feel Jeong (from someone else)
정이 많다	to have a lot of Jeong, to be warmhearted
정이 들다	to become attached to (having affection for each other)
정이 넘치다	to be overflowing with Jeong (compassion)
정이 없다	to not have Jeong (compassion)
정이 떨어지다	to lose Jeong, cut attachment with someone (begin to dislike)
흥	an intrinsic sense of joy, pleasure
흥을 내다	to cause someone to feel joy, excitement
흥이 많다	to have a lot of energy, excitement
흥이 나다	to feel joy, excitement
개방적	open (liberal, open-minded)
진보적	progressive
낙천적	optimistic
폐쇄적	closed (cliquish, narrow-minded)
보수적	conservative
비관적	pessimistic
혈연을 중시하다	to place emphasis on blood ties
우리 의식을 느끼다	to feel a sense of community
온정주의가 있다	to have sympathy or bias for someone (neg)
서열을 중시하다	to place emphasis on rank
체면을 중시하다	to place emphasis on reputation
스치스런	shameful
가는 정이 있어야 오는정이 있다	to give and take, scratch each other's backs
미운 정 고운 정이 들다	to go through good times and bad times together
정들자 이별	just when we started becoming familiar we had to say goodbye
독특하다	to be unique
관련되다	to be connected, related
표현	expression (like 우리)
일상생활	routine life
쓰이다	to be used
베푼다	to graciously give something
일상적인	routine
방식이다	the way of...
이러하다	to be like this
지나치다	to be excessive
간섭	interference
사고방식	way of thinking
사물놀이	traditional percussion quartet
마당놀이	traditional outdoor performances
어깨춤	shoulder dancing
배려	consideration, regard (feelings toward someone)
사양하다	to decline
거절하다	to refuse
챙겨주다	to care for
열광	enthusiasm
발현	revelation, manifestation
화해	reconcilation
사고방식을 표현하다	to express one's way of thinking
정서	emotion, feeling, (formal) sentiment
내려오다	to be passed down (문화)
예로부터	from ancient times
다소	somewhat, a little
이별	farewell, parting
이별을 고하다	to part from
전 세계	the whole world
통하다	to go, pass, move through (ventilate)
민족	people, ethnic group
어깨춤을 들썩이다	for one’s shoulders to dance in excitement (jiggle, heave 동사)
참다	to suppress, stifle
저렇게	so, in that way
시간을 내다	to make/arrange time for
눈물을 참다	to hold back tears
화를 참다	to hold in (back) one’s anger
감동적	moving, touching
기운 내세요. 힘을 내세요.	Cheer up. Pull yourself together.
미워하다	to hate, dislike (미)
워낙	so, very
피는 물보다 진하다	blood is thicker than water
떠오르다	to rise up, come up, emerge
나누다	to divide, split, share
얹다	put on, place (sth on sth)
얹어주다	to throw in for free
덤으로 더 드릴게요.	I’ll throw in a more for free.
솜씨	skill, ability (dexterity)
깊어지다	to become deeper -  deeper water/relationship
우울하다	to be depressed, gloomy
환기	ventilation
활짝	wide (open)
집까지 같이 가주다	to show someone home
달라고 부탁하다	to ask (a favor 달라)
미리 사 두었다	to have bought in advance
열광시키다	to enfever/thrill (the viewers)
세계로 뻗어나다	to spread throughout the world
장벽을 넘다	to go beyond a barrier
