질서를 지키다	to keep order
규칙을 지키다	to keep rules
질서를 어기다	to go against (public) order
규칙을 어기다	to break rules
질서를 위반하다	to violate (public) order
규칙을 위반하다	to violate rules
다른 사람에게 피해를 주다	to harm others
다른 사람때문에 피해를 입다	to be harmed because of others
공동주택에서	multi-unit dwelling
이웃에게 피해를 주다	to harm neighbors
층간 소음	noise complaint issues
아이들이 뛰다	the children are running
애완동물을 키우다	to raise pets
운전할 때	when you drive
안전벨트를 매다	to fasten one's seatbelt
음주 운전을 하다	to drink and drive
교통법규를 지키다	to follow traffic rules
신호를 위반하다	to run a (red) light
과속을 하다	to be speeding
범칙금을 내다	to pay a penalty
유아용 카시트에 앉히다	to put a child in a carseat
거리에서	on the street
오른쪽으로 걷다	to walk on the right hand side
줄을 서다	to line up
새치기를 하다	to cut in line
횡단보도로 건너다	to cross at the crosswalk
무단 횡단을 하다	to jaywalk
공공장소에서 금연하다	to forbid smoking in public places
침을 뱉다	to spit
무단 횡단 금지	No jaywalking
쓰레기 무단 투기 금지	No illegally dumping trash
낙서 금지	No graffiti
흡연 금지	No smoking
출입 금지	No tresspassing
사진 촬영 금지	No photography
운전 중 휴대전화 사용금지	No using your cell phone while driving
전 좌석 안전벨트를 착용하다	for all seats to have on a seatbelt
안전모를 착용하다	to put on a safety helmet
공공장소	public place
독자들	readers
요구하다	to demand
애완동물	pet
애완견	pet dog (lapdog)
배설물	poop, stool
치우다	to tidy, clean up
질서	order
정의 실현	realization of justice
흔히	commonly
저지르다	to commit something (crime etc.)
경범죄	misdemeanor (minor offense)
타인	other people
평화로운 생활	peaceful life
범칙행위	act of offense
삼가다	to be careful
스토킹	stalking
허위광고	false advertising
동물등록제	animal registry
과태료	fine, penalty (과)
통제구역	restricted area
관계자 외 출입금지	authorized personnel only
안전띠 매기	wearing a seatbelt
큰 손해를 입다	to suffer (receive) great loss/damage (손해)
공동	joint, communal
애완하다	to love, pet, fondle
우측 보행 합시다!	Let's walk on the right side! (우측)
괴롭다	to be distressful
윗사람이 질서를 지키다	to obey orders from above (people above you in status)
자꾸 반복해서 연습하다	to practice over and over and again and again
미루다	to delay, postpone; 2 to infer, guess
지저분하다	to be dirty, unclean, squalid
지저분하게 먹다	to eat in a messy way
오르내리다	to go/walk up and down
보행자	pedestrian
보행하다	to walk (보)
좌측 보행	walk on the left
우회전	a right turn
좌회전	a left turn
착용하다	to put on/wear/have smthg on
단속을 하다	to crackdown on smthng (crime)
집중단속하다	to concentrate on cracking down on smthg (law offenders)
무단	without (무)
금연 구역	no smoking zone
음주	drinking (alcohol)
쓰레기를 무단 투기하다	to illegally throw away trash
법적	way, method, manner
처벌하다	to punish
중범죄	a serious (criminal) offense
벌금	a fine (벌)
생후 3개월 개	a three month old dog
맨입으로 왔어요.	what does this mean?
꽃잎이 떨어져요.	A flowers petals fall off.
뒷일을 부탁해요.	I'll leave it up to you. (I'll entrust you with the matter.)
도와 주려고 한 건데 헛일했네요.	I tried to help, but it was useless (in vain/fool's errand) 헛일
남을 괴롭히다	to harass others (남)
범칙금을 물게 되다	to be fined/pay a penalty
조항	article, clause, provision
처벌 항목	punishment item/clause/provision
암표매매	buying a selling illegal tickets
전국으로 확대되다	to be extended nationwide
대행 기관	an agency (doing by proxy 대행)
관공서	a public govt office
지정하다	to designate, appoint
부과되다	to be charged/fined (부)
건물 외부에 써 놓아	written outside the building
전면에	in front
실시되다	to go into effect
의견이 많다	to have many opinions
예절을 요구하다	to demand (a certain amount of) etiquette (manners)
이어폰도 꽂지 않다	to not use earphones
버릇이 고치다	to correct a bad habit
진동으로 해 놓았어요.	I set it to vibrate (cellphone)
목줄을 매지 않다	to not use a leash
데리고 나오지 않다	to not come out with (something)
행위	a deed/action
빈집	a vacant house
길에서 소변을 보다	to urinate on the street
아무 데나	anywhere
소란스럽다 	to be uproarious, very noisy
