,0,1
14,아파트,Apartment
15,앉다,to sit
16,양념치킨,spicy chicken
17,에어컨,air conditioner
18,열다,"to open (a door, window, etc.)"
19,울다,cry
20,웃다,"laugh, smile"
21,이모티콘,emoticon
22,자장면,black bean noodles
23,전화하다,to call
24,주문하다,"to order, request"
25,중국집,Chinese restaruant
26,지폐,paper money
27,탕수육,Chinese sweet and sour pork
28,통,"watermelon counter, container, can"
29,통장,"bankbook, passbook"
30,회의,meeting
31,휴가,vacation
32,휴게실,lounge
33,전화를 걸다,make a call
34,전화를 받다,to receive a call
35,전화를 끊다,hang up the phone
36,통화 중이다,the line is busy
37,전화를 바꾸다,"change phones, give the phone to someone"
38,차가 막히다,traffic jam
0,회사원,office worker
1,기술자,"technician, engineer"
2,요리사,"cook, chef"
3,운전기사,driver
4,경찰관,police officer
5,소방관,fire fighter
6,군인,soldier
7,농부,farmer
8,가수,singer
9,배우,actor
10,운동선수,athlete
11,미용사,hairdresser
12,의사,doctor
13,간호사,nurse
14,교사,teacher (not 선생님)
15,주부,house wife
16,공무원,government employee
17,변호사,lawyer
18,화가,"painter, artist"
19,기저,reporter
20,파션디자이나,fashion designer
21,통역사,interpreter
22,변역,translator
23,건추가,architect
24,연구원,researcher
0,무슨,"What, what kind of"
1,가게,store
2,마시다,to drink
3,물,water
4,우유,milk
5,커피,coffee
6,과일,fruit
7,사과,apple
8,딸기,strawberry
9,포도,grapes
10,바나나,banana
11,수박,watermelon
12,채소,vegetables
13,밥,"rice, meal"
14,아침,breakfast; morning
15,양식,western food
16,일식,Japanese food
17,한식,Korean food
18,중식,Chinese food
19,계절,season
20,봄,spring
21,여름,summer
22,가을,"autumn, fall"
23,겨울,winter
24,단풍,"fall foliage, autumn colors"
25,피다,to bloom
26,날씨,weather
27,비,rain
28,덥다,to be hot
29,따뜻하다,"hot, warm, mild"
30,너무,too much
31,춥다,to be cold
32,시원하다,cool temperature
33,읽다,to read
34,신문,Newspaper
35,사다,To buy
36,바지,pants
37,씻다,"wash, rinse"
38,운동하다,exercise
39,기다리다,wait
40,가르치다,to teach
41,배우다,to learn
42,숙제하다,to do homework
43,좋아하다,to like
44,싫어하다,to dislike
45,찍다,to take (a picture)
46,사진,picture
47,자다,to sleep
48,피곤하다,to be tired
49,요가,yoga
50,수영,swim
51,야구,baseball
52,농구,basketball
53,한국어,Korean 
54,중국어,Chinese language
55,오늘,today
56,매일,Every day
57,자주,"often, frequently"
58,일찍,early
59,그래서,"so, therefore"
60,눈,eyes
61,많이,"much, many"
0,가수,singer
1,공부하다,to study
2,공원,a park
3,공항,airprort
4,과자,candy
5,과장님,head of the department
6,관심,"interest (in), concern (about)"
7,교사,teacher (not 선생님)
8,극장,movie theater (not 영화관
9,꽃집,a flower shop
10,넣다,"put in, add to"
11,다니다,"go to and from, make a trip"
12,다르다,"different, another, other"
13,도서관,Library
14,돈,money
15,드라마,drama
16,문화,culture
17,비슷하다,"similar, alike"
18,비자,visa
19,비행기,airplane
20,사업기,businessman
21,생활,life
22,센터,"center, meeting place, konglish"
23,수영장,swimming pool
24,아들,son
25,아주,very
26,약,medicine
27,여행사,travel agency
28,연장하다,"to extend, extension"
29,영어,the English language
30,영화,movie
31,요가,yoga
32,요즘,these days
33,운동장,"play ground, field"
34,운전기사,driver
35,의사,doctor
36,이야기,story
37,장소,"place, location"
38,재미있다,"to be interesting, fun, funny"
39,조금,a little
40,지갑,wallet
41,직업,job
42,집안일,"housework, personal business, family affairs"
43,출입국관리사무실,immigration office
44,치마,skirt
45,콜라,cola
46,태관도,taekwondo
47,태관도장,taekwondo center
48,특히,"in particular, especially"
49,팝콘,popcorn
50,편지,letter
51,표,ticket
52,피안노,piano
53,하지만,"but, however"
54,학원,academy
55,혼자,alone
56,회사원,office worker
57,힘들다,"difficult, strenuous, troublesome"
58,ATM기기,ATM machine
59,돈을 넣다,to deposit money
60,돈을 보내다,"to send money, transfer money"
61,돈을 찾다,to withdraw money
62,영화를 보다,to watch a movie
63,한국어를 배우다,to learn Korean
0,감다,"to wrap (a bandage), close (one's eyes)"
1,귀,ear
2,기침,cough
3,내과,internal medicine department
4,냉면,cold noodles
5,너무,"too, overly, so, very"
6,넘어지다,fall down
7,눈,eyes
8,눈병,eye infection
9,늦다,late
10,다리,leg
11,다치다,get hurt
12,동안,during
13,두통,"headache, migraine"
14,드리다,"give, offer"
15,발,foot
16,밴드,"bandaid, bandage"
17,버리다,throw away
18,부러지다,"break, fracture"
19,불다,"blow, breathe"
20,붕대,bandage
21,비타민,vitamin
22,뼈,bone
23,산부인과,OBGYN
24,상처,wound
25,생활,life
26,설사,diarrhea
27,소아청소년과,pediatrics
28,손,hand
29,식후,after meal
30,심하다,"heavy, severe"
31,씻다,"wash, rinse"
32,안과,ophthalmology
33,어깨,shoulder
34,엑스레이,x-ray
35,연고,ointment
36,열,"fever, heat"
37,이,tooth
38,이마,forehead
39,이메일,email
40,입,mouth
41,정형외과,orthopedics
42,주일,week
43,주차하다,to park
44,처방전,prescription
45,치과,dentist
46,코,nose
47,팥빙수,red bean bingsoo
48,푹,deeply (sleep)
49,한꺼번에,all at once
50,휴대전화,cellphone
51,힘들다,"difficult, strenuous, troublesome"
52,감기에 걸리다,catch a cold
53,배탈이 나다,have an upset stomach
54,열이 나다,have a fever
55,피가 나다,to bleed
56,멍이 들다,to get bruised
57,안약을 넣다,put in eyedrops 
58,주사를 맞다,to get a shot
59,밴드를 붙이다,"put on a bandage, bandaid"
60,연고를 바르다,apply ointment
61,아기를 낳다,give birth to a baby
62,담배를 피우다,to smoke
63,들어가다,go in
64,떠들다,chat
65,뛰다,run
66,만지다,touch
67,먼저,first
68,목,"throat, neck"
69,무릎,knee
70,무리하다,to overdo oneself
71,바르다,put on
0,무엇,what
1,누구,who
2,어디,"what place, where (question word)"
3,있다,to have/exist
4,없다,to not exist
5,여기,here
6,교실,a classroom
7,학교,School
8,우체국,Post office
9,시장,market
10,빵집,bakery
11,은행,bank
12,주차장,parking lot
13,집,"home, house"
14,방,room
15,주방,kitchen (not 부엌)
16,부엌,kitchen (not 주방)
17,화장실,bathroom
18,욕실,furnished bathroom
19,다용도실,utility room
20,마당,yard
21,정원,"garden, park"
22,창고,"warehouse, storage"
23,현관,"(front) door, entrance, porch"
24,베란다,veranda
25,가방,a bag
26,에어컨,air conditioner
27,거울,mirror
28,과일,fruit
29,세탁기,washing machine
30,밥솥,rice cooker
31,가스레인지,gas range
32,음식,food
33,냉장고,refrigerator
34,식탁,table (not 탁자)
35,소파,sofa
36,텔레비전,television
37,화장품,cosmetics
38,옷,clothes
39,신발,shoes
40,욕조,bathtub
41,화장대,dressing table/vanity
42,변기,toilet
43,세면대,sink
44,전화하다,to call
45,침대,bed
46,컴퓨터,computer
47,문,door
48,창문,window
49,책상,desk
50,책,Book
51,공책,notebook
52,볼펜,pen
53,연필,pencil
54,지우개,eraser
55,필통,pencil case
56,시계,"clock, watch"
57,의자,chair
58,칠판,blackboard
59,꽃,a flower
60,만나다,to meet
61,사랑하다,to love
62,앉다,to sit
63,운동하다,exercise
64,일하다,to work
65,깨꼿하다,"to be clean, neat"
66,먹다,to eat
67,보다,"to see, to watch, to try"
68,저기,over there
69,친절하다,"to be kind, friendly"
70,싸다,to be cheap
71,크다,to be big
72,많다,"To be many, much"
73,적다,a few
74,작다,to be small (in size)
75,맛있다,to be delicious
76,넓다,"to be spacious, wide"
0,경찰서,police station
1,소방서,firestation
2,우체국,Post office
3,은행,bank
4,보건소,public health center
5,시청,city hall
6,구청,district office
7,동주민센터,community center
8,출입국관리사무실,immigration office
9,주민등록증,resident card
10,외국인등록증,ARC card
11,여권,passport
12,운전면허증,driver's license
0,계절,season
1,공연,performance
2,기대되다,looking forward to
3,꿀,honey
4,나가다,go out
5,단오,Holiday of the 5th day of the 5th month on the lunar calendar
6,명절,holiday
7,모이다,"gather, get together"
8,보름달,full moon
9,생활용품,"everyday, house-ware products"
10,설날,Lunar new year
11,송편,halfmoon rice cake
12,식용유,cooking oil
13,연락하다,get in touch with
14,윶놀이,yunnori
15,음력,lunar calendar
16,조심하다,be careful
17,졸업,graduation
18,준비하다,prepare
19,친척,relatives
20,한과,korean snacks
21,한우,korean beef
22,홍삼,red ginseng
23,성묘를 하다,visit a grave
24,세배를 하다,New Year's bows
25,소원을 빌다,make a wish
26,송편을 빚다,make stuffed rice cakes
27,차례를 지내다,memorial service
28,그네를 타다,play on the swings
29,씨름을 하다,wrestle
30,초대를 받다,receive an invite
31,윶놀이를 하다,play yunnori
32,한복을 입다,wear a hanbok
0,계란,egg
1,극장,movie theater (not 영화관
2,나이,"age, years"
3,늦다,late
4,동료,colleague
5,만나다,to meet
6,먼저,first
7,모두,"all, everything"
8,목요일,Thursday
9,보다,"to see, to watch, to try"
10,복숭아,peach
11,부모님,Parents
12,부부,couple
13,빨리,hurry
14,빵,bread
15,수업,lesson
16,시간,"time, an hour"
17,시작하다,to start
18,야구공,baseball ball
19,약속,appointment
20,언니,older sister (for female)
21,언제,"when, what time, how soon"
22,여동생,younger sister
23,오렌지,orange
24,오빠,older brother (for female)
25,오전,"AM, morning"
26,요일,day of the week
27,이렇게,"like this, so much, thus"
28,일어나다,wake up
29,점심,lunch
30,차이,difference
31,토마토,tomato
32,회사,company
33,데이트를 하다,to date
34,몇 살이에요?,How old are you?
35,몇 시예요?,What time is it?
36,약속에 늦다,late for an appointment
37,약속이 있어요,to have an appointment
0,의류,clothing
1,양복,suit
2,셔츠,shirt
3,티셔츠,t-shirt
4,블라우스,blouse
5,원피스,dress
6,스웨터,sweater
7,카디간,cardigan
8,조끼,vest
9,점퍼,"jumper, jacket"
10,코트,coat
11,벨트,belt
12,넥타이,necktie 
13,스카프,scarf
14,선글라스,sunglasses
15,손목시계,watch
16,액세서리,accessories
17,귀걸이,earings
18,목걸이,necklace
19,팔찌,bracelet
20,머리핀,hairpin
0,계단,stairs
1,내려가다,go down
2,린스,rinse
3,마트,mart
4,샤푸,mechanical pencil
5,쇼핑하다,to shop
6,아래,"the bottom, under"
7,에스컬레이터,escalator
8,엘리베이터,elevator
9,올라가다,"go up, climb, ascend"
10,옷,clothes
11,이쪽,"this side, this way"
12,저쪽,"that side, that way"
13,직원,staff
14,층,"floor, layer"
15,갈아타다,"change, transfer"
16,값,"value, cost"
17,공부하다,to study
18,그럼,"yes, of course, and"
19,그리다,to long for
20,금요일,Friday
21,꼭,"tightly, closely"
22,나가다,go out
23,나오다,come out
24,날짜,date
25,내일,tomorrow
26,노래,song
27,누구,who
28,다음주,next week
29,받다,to receive
30,백화점,Department store
31,보내다,"to send, spend time"
32,부르다,"call out, to say"
33,빨리,hurry
34,사전,Dictionary
35,생일,birthday
36,샴푸,shampoo
37,손님,"visitor, customer, guest"
38,숫자,number
39,쉬다,to take a rest
40,얼굴,face
41,역,station
42,열심히,diligently
43,영화관,movie theater
44,오후,afternoon
45,요일,days of the week
46,외국인등록증,ARC card
47,저녁,evening; dinner
48,전화번호,phone number
49,정말,Really
50,제목,"title, subject, topic"
51,지하,underground
52,지하철역,subway station
53,집들이,housewarming party
54,초대하다,to invite
55,주다,to give
56,축하하다,to celebrate
57,춤,dance
58,타다,to ride
59,티셔츠,t-shirt
60,편의점,convenience store
61,실례합니다,excuse me
62,몇 번이에요?,what number?
63,몇 호예요?,What room number?
0,이름,name
1,인사,greeting
2,저,I (humble)
3,친구,friend
4,선생님,Teacher
5,학생,student
6,사람,"person, people"
7,가족,family
8,아내,wife
9,남편,husband
10,딸,daughter
11,동료,colleague
12,여자,woman
13,곳,place (not 장소)
14,교실,a classroom
15,사무실,office
16,시계,"clock, watch"
17,국적,nationality
18,나라,country
19,몽골,Mongolia
20,베트남,Vietnam
21,소개,introduce
22,어디,"what place, where (question word)"
23,오다,to come
24,책상,desk
25,의자,chair
26,제,my (humble)
27,지금,now
28,살다,to live
29,일본,Japan
30,중국,China
31,캄보디아,Cambodia
32,캐나다,Canada
33,필리핀,Phillipines
34,한국,Korea
35,회사,company
36,감사합니다,thank you
37,괜찮아요,it's ok
38,미안합니다,I'm sorry
39,어디에 살아요?,Where do you live?
40,어디에서 왔어요?,Where are you from?
41,이름이 뭐예요?,What's your name?
0,부모님,Parents
1,남편,husband
2,아내,wife
3,부부,couple
4,여보,"honey, darling"
5,사장님,boss
6,할아버지,"grandpa, old man"
7,강아지,dog
8,방,room
9,거실,living room
10,미용실,beauty parlor
11,슈퍼마켓,super market
12,약국,pharmacy
13,식당,restaurant
14,세탁소,dry cleaner
15,근처,"nearby, vicinity"
16,밖,outside
17,뒤,"the back, behind"
18,가운데,"the middle, the center"
19,앞,the front
20,위,"above, on, up"
21,아래,"the bottom, under"
22,안,the inside
23,옆,"the side, beside"
24,오른쪽,right side
25,왼쪽,left side
26,사이,between
27,계시다,stay (formal)
28,그리고,and
29,그리다,draw
30,그림,picture
31,수건,"towel, washcloth"
32,양복,suit
33,열쇠,key
34,자동차,car
35,주머니,pocket
36,컵,cup
37,손,hand
