돌아다니다	to wander about, to go around
현금	cash
영수증	receipt
쇼핑몰	shopping mall
디자이너	designer
모양	shape
블라우스	blouse
이상	over
약도	sketch map
보이다	to be seen, visible
똑바로	directly, straight
사거리	intersection
쭉	straight, continuously
방송	broadcast
양보하다	to yield
구간	section, zone
과천	Gwacheon
반대	opposite
승강장	platform
요금	fare
역무원	station master
내다	to pay
여러분	all of you
분당	Bundang area
경복궁역	Gyeongbokgung station
한	around
보통	normally
출퇴근	going to and coming from the office
정도	about
점	point/ aspect
남산 도서관	Namsan library
서울 타워	Seoul Tower
놀이 공원	amusement park
번	number, time
충무로	Chungmu-ro
호선	subway line
갈아타다	to change, transfer
돌잔치	first-year birthday
금반지	gold ring
거품	bubbles
의미	meaning
시험에 붙다	to pass an exam
낚시하다	to go fishing
종일	whole day
토끼	rabbit
잡다	to catch
살아나다	to be alive
승진	promotion
