자연	nature
알래스카	Alaska
북극해	Arctic Ocean
로키산맥	Rocky Mountains
고래	whale
북극곰	polar bear
대회	competition
열리다	to take place
차갑다	to be cold
시간을 보내다	to spend time
생각나다	(something) to come to mind
발레	ballet
소설가	novelist
수도	capital city
올림픽	Olympic
쌀국수	Vietnam rice noodle
우선	firstly
끓이다	to boil
돼지고기	pork
썰다	to chop
간	degree of saltiness
맞추다	to adjust
굽다	to grill
튀기다	to fry
볶다	to stir-fry
다지다	to chop in thin slices or dice
요리법	recipe
설명하다	to explain
고기	meat
카레	curry
오리	duck
토마토	tomato
전병	pancake
요구르트	yogurt
껍질	skin
갈비찜	steamed beef rib
면	noodles
돈가스	pork cutlet
부드럽다	to be soft
