다녀오다	to visit
시골	country
경치	scenery
섬	island
관광지	a tourist spot
유적지	Historical site
바닷가	beach
하나도	none (emphasis)
자녀	descendant
초	degree in kinship
설렁탕	beef and rice soup
파	spring onion
말다	to put (something) into soup
반찬	side dish
접시	plate
덜다	to take food
넣다	Put in
뿌리다	sprinkle; spread
비비다	mix
찍다	to dip in
담다	to put something in
참기름	sesame oil
나물	cooked vegetable
놓다	to put on
계란프라이	fried egg
샤브샤브	ShabuShabu
고추장	red pepper paste
오래되다	to be aged, to be old
캠퍼스	campus
멀티미디어실	multimedia room
음악감상실	music listening room, music hall
건강센터	health center
가까이	close by, nearby
이용하다	to use
편리하다	to be convenient
다양하다	to be various, to be diverse
평일	weekdays
무료	no charge, no fee
위치	location
약	medicine
상담	consultation, counseling
호주	Australia
습기	humidity
항상	always
금	gold
숲	forest
캥거루	kangaroo
새	bird
관심	interest
관계	relationship
촌수	the degree of kinship
방법	method
숫자	number
계산하다	to calculate
반대로	in the opposite
