인터뷰하다	To interview
점검하다	To inspect
정하다	To decide
찬성하다	To support 2
턱	Chin
출신지	Ethnicity
거주지	Residence
비만	Obese
표준체중	Standard weight
저체중	Under weight
순이다	To be in order
의견	Pinion
이외의	Other than
기관	Institution
갤럽	Research Company
과속하다	To speed
위반하다	To violate
욕하다	To curse
태우다	To burn
술주정하다	To drunkenly speak
의식 조사	Opinion Survey
실태 조사	Lifestyle Survey
업무	Office work
역시	As expected
틀림 없다	To have nothing wrong
관련서적	Related books
상사	Boss
자료	Data
주변 사람의 조언	Advice from people around you
전문가의 의견	Expert opinion
휴가지	Holiday resort
해외	Overseas
절반	Half
실시하다	To come into effect
