,0,1
27,전통적인,Traditionally
28,현대적인,Modernly
29,총각들,Bachelors
30,편,Side
31,깔끔하다,To be neat and tidy
32,노랫말,Lyrics
0,성형수술,Plastic surgey
1,구조,Structure
2,난방,Heating system
3,입식,Entry ettiquette
4,좌식,Sitting ettiquette
5,대가족,Extended family
6,거주하다,To reside
7,순위,Ranking
8,직후,Right after
9,문화 충격,Culture shock
10,당황스럽다,"To panic, be embaressed, be confused 2"
11,황당하다,To be absurd
12,접하다,To have contact with
13,친밀감,Belonging
14,표시,Display
15,인상을 받다,To have an impression
16,인상에 남다,To leave an impression
17,인상적이다,To be impressive
18,친밀하다,To have intimate relations
19,표시하다,To mark
20,적응하다,To adjust
21,국민성,National character
22,농경,Reluctance
23,잔인하다,To be cruel
24,징그럽다,To be gross
25,야만적이다,To be barbaric
26,문화권,Cultural area
27,교류하다,To exchange
28,영양가가 있다,To be nutritious
29,영양식,Nourishing food
30,보충하다,To Supplement
31,몸보신,Strengthening tonic
32,평가하다,To evaluate
33,고유하다,To be unique
34,제외하다,To exclude
35,유산,Inheritance
36,도전하다,To challenge
37,공격하다,To attack
38,공격적이다,To be aggressive
39,이웃,Neighbour
40,유교,Confucianism
41,농경 사회,Agraricultural society
42,애정,Affection 2
43,혼술하다,To drink alone
44,혼밥하다,To eat alone
45,예의가 바르다,To have good manners
46,가래침을 뱉는다,To spit
47,금치,Forbidden
48,금기,Taboo
49,성질급하다,Urgent character
50,종교,Religion
51,위카,Wicca
52,이스람교,Islam
53,힌두교,Hinduism
54,기독교,Christianity
55,천주교,Catholicism
56,불교,Buddhism
57,공자,Confucius
58,도교,Taoism
59,권,Group
60,한자 문화권,East Asian culture
61,언어권,Language group
62,유럽권,European
63,아시아권,Asian
64,애완용,Pet
65,식용,Edible
66,문화적 상대성,Cultural relativism
67,문화적 절대성,Cultural Absoluteness
68,첫걸음,First step
69,오해를 받다,To be misunderstood
70,동물보호,Animal Rights
71,보신탕,Dog soup
72,초복,Monk
73,현대이다,To be modern
74,보양식,Health food
75,우물 안의 개구리,Big fish in a small pond
76,좁다,To be narrow
77,공격,To attack
78,쳐다보다,To look at
79,마주치다,To encounter
80,세계화,Globalization
81,복날,Dog day
82,중복,Overlap
83,말복,Horseshoe
84,이겨내다,To overcome
85,기록,Record
86,반려동,Companion
87,논란,Controversy
88,전문가들,Experts
89,운전석,Driver's seat
90,시부모님,Parents in law
91,단백질,Protein
92,우물 안의 개구리,Big fish in a small pond
93,고영량,Height
94,쥐꼬리,Particle
95,개를 기르다,To keep a dog
96,개를 키우다,To raise a dog
97,영양가,Nutritional value
98,영양식,Nourishing food
99,영양을 보충하다,To replenish nutrients
100,정력,Stamina
0,상대방,"Partner, another"
1,주의를 끌다,To attract attention
2,부부싸움,"Domestic, lover's quarrel"
3,향상시키다,To bring something on
4,효과적이다,To be effective 2
5,집중,Concentration
6,판단하다,To be effective
7,물에 데다,To scald one's self with water
8,치료하다,To treat
9,식은 죽 먹기,To be very easy
10,기준,Standard
11,반팔,Short sleeve
12,하늘의 별 따기,To be very difficult
13,음강이 없다,To be tone-deaf
14,푹력적이다,To be violent
15,미지근하다,To be luke warm
16,불구하다,"To disregard, not be hindered"
17,환불하다,To refund
18,멍이 들다,To get a bruise
19,시간을 내다,To make time
20,까먹다,To suddenly forget
21,깜박하다,To have a senior moment
22,보기에는,In my opinion
23,분위기가 있다,To have an atmosphere
24,속옷,Underwear
25,쑥스럽다,To be shy
26,운전 면허증,Driver's license
27,스키,Sky
28,은혜에 보답하다,To repay obligrations
29,입사 시험,Entrance exam
30,자식,Descendant
31,축하드리다,To congratulate
32,짐을 싸다,To pack
0,갑갑하다,To be suffocated
1,거꾸로,In reverse
2,고무신,Rubber shoes
3,군화,Military shoes
4,권리,"Right, privilege"
5,누리다,To enjoy
6,막상,When
7,시시,Cubic centimetre
8,위로주,Drinking for comfort
9,유체적,Physically
10,의무제,Conscription
11,정신적,Mentally
12,제대하다,To be discharged
13,주인공,Protagonist
14,지원제,Voluntary service
15,통,Not at all
16,통제되다,To be controlled
17,정이 들다,To become attached to one another
18,솜씨가 있다,To have skill
19,미운정,Affection for someone you originally hated
20,여행 경비,Travel expenses
21,고국,Native country
22,사촌,Uncle
23,의무,Duty
24,사나이로,As a man
0,얌전하다,To be quiet
1,활동적이다,To be active
2,꼼꼼하다,To be meticulous
3,덜렁댄다,To be clumsy
4,사교적이다,To be a good mixer
5,낯을 가린다,To be shy of strangers
6,조용하다,To be quiet 2
7,활발하다,To be vigorous
8,외향적이다,To be outgoing
9,내성적이다,To be introverted
10,적극적이다,To be enthusiastic
11,소극적이다,To be passive
12,원만하다,To be easy going
13,모나다,To be hard to get on with
14,현실적이다,To be practical
15,낭만적이다,To be romantic
16,느긋하다,To be carefree
17,끈기 있다,"To have tenacity, perserverance"
18,싫증을 쉽게 낸다,To be easily bored
19,가만히,Quietly
20,채소,Vegetable
21,치약,Toothpaste
22,실용적,Practical
23,급하다,To be quick
24,우정,Friendship
25,정,Affection or attention
26,대인 관계,Personal Relationships
27,손을 흔들다,To wave
28,긍정적이다,To be positive
29,부정적이다,To be negative
30,차분하다,To be calm or relaxed
31,산만하다,To be distracted
32,점잖다,To be gentle (masculine)
33,애교를 떨다,To turn on the charm
34,애교를 부리다,To act charmingly
35,이기적이다,To be selfish
36,털털하다,To be easy going 2
37,까다롭다,To be picky
38,영향을 받다,To be influenced
39,영향을 주다,To influence
40,고집이 세다,To be stubborn
41,황소 고집이다,To be as stubborn as a maule
42,대회에 참가하다,To enter a contest
43,계기,Motive
44,가만히 있다,To stay still
45,열정적이다,To be passionate
46,책임감이 강하다,To have a strong sense of responsibility
47,소심하다,To be timid
48,음식을 가리다,To be picky about food
49,보수적이다,To be conservative
50,개방적이다,To be open
51,욕심이 많다,To be greedy
52,욕심을 내다,To make someone greedy
53,욕심을 부리다,To be greedy 2
54,우유부단하다,To be indecisive
55,감정적이다,To be emotional
56,이성적이다,To be rational
57,영향을 끼치다,To influence 2
58,영향을 미치다,To have an influence
59,봉어빵이다,To be the spitting image of someone
60,봉어빵 같다,To be the spitting image of someone 2
61,우수상을 수상하다,To be awarded a runner up prize
62,수상경력,Award
63,한계,Limit
64,성별,Gender
65,동양인,Asian
66,서양인,Western
67,혈액형,Blood type
68,조건,"Condition, term"
69,외동딸,Only daughter
70,외동아들,Only son
71,고민,Concern
72,변덕스럽다,To be fickle
73,독립심,Independence
74,여우 같다,Like a fox
75,곰 같다,Like a bear
76,작은 고추가 맵다,To be small but powerful (proverb)
77,장남,Eldest son
78,장녀,Eldest daughter
79,장래,Future
80,희망,Hope
81,포기하다,To give up
82,영향,Impact
83,습관,Habit
84,용서하다,To forgive
85,갚다,To payback
86,선약,Previous engagement
87,증진하다,To promote
88,희생,Sacrifice
89,봉사,Service
90,극본 쓰기,To write a play
91,대본,Script
92,동호회,Club
93,국어국문학과,Department of Korean culture and literature
94,바람둥이,Playboy
95,보조개,Dimple
96,결식하다,To go without a meal
97,열매,Fruit
98,귀사,Your esteemed company
99,귀(학)교,Your esteemed school
100,입대,Enlistment
101,수상,Award receiver
102,시상,Award giver
103,상,Prize
104,퇴직,Retirement
105,퇴직금,Retirement fund
106,기혼,Married
107,미혼,Single
108,결혼,Married 2
109,이혼,Divorced
110,재혼,Remarried
111,삼혼,Third time married
112,삼남매,Three children
113,차남,Second son
114,차녀,Second daughter
115,무남독녀,Only daughter
116,쌍둥이,Twins
117,이란성,Fraternal twins
118,예민하다,To be sensitive
119,민감하다,To be sensitive 2
120,할퀴다,To scratch
121,존경하다,To respect
122,발명가,Inventor
123,정치인,Politician
124,대통령,President
125,연예인,Celebrity
126,업적,Achievement
127,명언,Famous saying
128,자서전,Autobiography
129,역사적,Historical
130,예술가,Artist
131,대중들,Public
132,포기하다,To give up
133,국민,The public 2
134,불구하다,"To disregard, not be hindered"
135,금,Gold
136,평가하다,To evaluate
137,배려하다,To be considerate
138,동아리,Society
139,매력이,Charm
140,외모,Appearance
141,경력,Career
142,흥미,Interest
143,특징,Characteristics
144,애완동물,Pet
145,주인,Owner
146,신경,Nerve
147,아깝다,"What a waste, shame"
148,가입하다,To join
149,활동,Activity
150,적응하다,To adjust
151,무척,Exceedingly
152,관리하다,To supervise
153,우수상,Diploma of merit
154,수상하다,To be awarded
155,입사하다,To join a company
156,웹디자인,Web Design
157,참가하다,To participate
158,능력,Ability
159,발휘,"Display, exhibit"
160,정년퇴임,Retire from job
161,가족 관계,Family relations
162,인정하다,To admit
163,분명하다,To be obvious
164,연구,Research
165,스스로,By oneself
166,반면에,On the other hand
167,경향,Tendency
168,감성적이다,To be emotional 2
0,꼭,Certainly
1,쑥,Jerkily
2,떡,Onomatopoeia for balancing on 2 feet
3,푹,"Deeply, carefully"
4,쭉,Straight
5,슬슬,"Slowly, lesiurely"
6,쪼르르,Onomatopoeia for travel of a small creature
7,억올하다,To surrender
8,태연하다,"To be calm, composed"
9,척하다,To play
10,말 한마디로 천 냥 빚을 갚는다,A good tongue is a good weapon
11,사돈 남 말 한다,Pot kettle black
12,남의 말 하기는 식은 죽 먹기,It is easy to criticize another's mistake
13,험담,Gossip
14,권하다,To reccomend
15,상당히,Considerably
16,댓글,Comments
17,터지다,To burst
18,허전하다,To feel empty
19,혼이 나다,To get angry
20,의도적으로,Purposely
21,저절로,By itself
22,알뜰하다,To be thrifty
23,낭비가 심하다,To be wasteful
24,경제적이다,To be economical
25,사건,Incident
26,쓸모,Usless
27,황당하다,To be absurd
28,긋다,To strike
29,입이 쑥 나오다,To get angry or go crazy
30,벌어지다,To widen
31,푹 빠지다,To fall in love
32,빠지다,To fall in
33,슬슬 피하다,To run away from
34,피하다,To avoid
35,던지다,To throw
36,떨어뜨리다,To drop
37,골치가 아프다,To be troubled with a problem
38,화해를 시키다,To reconcile
39,사건이 터지다,To have a scandal errupt
40,쓸모가 있다,To be of use
41,혼을 내다,To scold
0,갈치,Cutlassfish
1,감귤,Tangerine
2,고등어,Mackeral
3,돌하르방,Dol Hareubang park
4,라이벌,Rival
5,멍게,Sea Squirt
6,모집하다,To recruit
7,몰려들다,To flock
8,성산 일출봉,Seongsan Ilchulbong Peak
9,신맛,Sour Flavour
10,신선하다,To be fresh
11,싱싱하다,To be fresh (food)
12,액션 영화,Action Movie
13,옥돔,Japanese tile fish
14,우도,Udo Island
15,전복,Abalone
16,특산물,Speciality 2
17,한라산,Halla Mountain
18,해녀,Female diver
19,해산물,Seafood
20,해삼,Sea cucumber
21,화장품,Cosmetics
22,활발하다,To be vigorous
23,약하다,"To be poor, weak"
24,힘쓰다,To make an effort
25,인구,Population
26,면적,Area 2
27,용량,Capacity
28,과정,Process
29,기운,Power
30,일상생활,Daily Life
31,벗어나다,To escape
32,주관적,Subjective
33,관계,Relationship
34,객관적,Objective
35,단락,Paragraph
36,경기,Game
37,인상적이다,To be impressive
38,카피라이터,Copywriter
39,그리움,Yearning
40,지겹다,To get bored
41,밉다,To detest
42,목적,"Goal, Purpose, Objective"
43,너그럽다,To be generous
44,삶다,To boil
45,경우,"Case, circumstance"
46,결정,Decision
47,배낭여행,Backpack travel
48,과정,Process
49,일정,Schedule
50,여정,Journey
51,견문,"Knowledge, experience"
52,감상,Appreciation
53,문단,Paragraph 2
54,전체,The whole
55,기준,"Standard, criteria"
56,마무리,"Finish, complete"
57,소가 누워 있다,Cattle lie down
58,푸르다,Blue
59,모래,Sand
60,바닷가,Beach
61,햇빛,Sunlight
62,파도,Wave
63,노을,Sunset
64,안부,Say hello
65,권유,Advice 2
66,등장하다,To make an entrance
67,주제,Topic
68,느낀 점,Realization point
69,목장,Farm
70,섬,Island
71,비교,Comparison
72,변화,Change
73,인생,Life
74,배낭,Backpack
0,거절하다,To refuse
1,구부리다,To bend over
2,기특하다,To be praise worthy
3,꼬임,Twist
4,동화책,Fairy tale book
5,두드리다,To pound
6,무뚝뚝하다,To be blunt
7,뭉클해지다,To get tired
8,번개,Lightening
9,보살피다,To look after
10,시각 장애인,Blind
11,아까,Little while ago
12,안쓰럽다,To feel bad
13,얼른,Quickly
14,익숙하다,To be familiar
15,정신지체,Mental retardation
16,지팡이,Walking stick
17,천등,Sunlight
18,출출하다,To launch
19,하긴,Well
20,한참,A while
21,헤매다,To wander
22,동작,Movement
23,의도하다,To intend
0,결코,Never (determindly)
1,하나도,Nothing at all
2,좀처럼,Rarely
3,호응,Response
4,하마터면,Almost (if I did worse ...)
5,만일,If
6,전혀,Not at all
7,절대로,Never ever
8,도대체,What on earth
9,혹시,By any chance
10,만약,If 2
11,동창회,Reunion
12,초대장,Invitation
13,동문회,Alumni reunion
14,정기,Routine
15,일시,Temporary
16,회비,Membership fee
17,당일 행사,Day's event
18,개회식,Opening time
19,은사님,Esteemed teacher
20,담화,Discourse
21,폐회식,Closing ceremmony
22,열다,To begin gathering
23,빛내다,To light up
24,마련하다,To prepare
25,참석하다,To attend
26,되살리다,To revive
27,배출하다,"To discharge, produce"
28,자리하다,To gather in one place
29,되새가다,To remember again
30,세월,Time
31,해치다,To injure
32,굶다,To starve
33,무조건,Unconditional
34,가꾸다,"To decorate, raise"
35,확실히,Certainly 2
36,무사히,Safely
37,머무르다,To stay (somewhere)
38,머물다,To stay (somewhere)
39,연장하다,To extend
40,거부하다,To deny
41,팝송,Pop Song
42,효가를 보다,To see an effect
43,겁이 나다,To be scared 2
44,세월이 흐르다,Time to go by
45,눈에 띄다,To stand out
46,건강을 해치다,To hurt one's health
47,시험에 붙다,To pass an exam
48,추억을 되살리다,To recal memories
49,투명인간,Invisible person
50,비록,Although
51,낳다,To be born
52,인재,Talented person
53,세 끼니,3 bowls of rice
54,끼니를 거르다,To skip a meal
55,의심하다,To doubt
0,가정하다,To suppose
1,적성에 맞다,To have an aptitude
2,장사가 안 되다,To be unable to do business
3,의사소통이,Communication
4,인정하다,To admit
5,예외,Exception
6,굉장히,Very
7,견디다,To bear
8,완성,Completetion
9,극복하다,To overcome
10,가나다,Korean alphabet
11,결국,Result
12,걱정도 팔지다,Don't worry over nothing
13,그러게 말이다,You're telling me
14,보람,Good feeling
15,반칙하다,To hit below the belt
16,사연,Story
17,직업을 구하다,To find a job
18,취업 설명회,Job fair
19,취업난,Occupation
20,지원하다,To support
21,선거,Election
22,투표률,Turnout
23,매개,Parameter
24,중개,Mediation
25,우승,Championship
26,기름,Oil
27,과제,Task
28,신규,New
29,감소,Reducation
30,전망,Outlook
31,인재,Talented person
32,인지다,To recognize
33,경제 불황,Recession
34,기록하다,"To make a note of, have a good result"
35,대상,"Target audience, participant"
36,수백,Hundreds of
37,가중시키다,To increase in difficulty
38,선호하다,To do prefer
39,영업직,Sales work
40,경쟁률,Competition rate
41,학점 관리,High GPA
42,생산직,Production work
43,인사담당자,Personal Manager
44,금융,Finances 2
45,극심하다,To be severe
46,아르바이트조차,Even a part time job
47,전자,Electronic
48,부장,Head of department
49,담당자,Boss
50,부족하다,To lack
51,만족하다,To be satisfied
52,준비생,Applicant
53,준비부족이다,To be unprepared
54,실용문,Practical statement
55,종류,"Kind, type"
56,기사문,Statement
57,보고문,Report
58,성장과정,Process of growth
59,지원 동기,Reason for application
60,포부,Ambition
61,우선,First of all
62,이웃,Neightbour
63,실천하다,To practice
64,노력하다,To put in effort
65,인간관계,Human relationship
66,직설적,Straightforward
67,의도,Intention
68,오해,Misunderstanding
69,상대방,The other party
70,글로벌,Global
71,성장하다,To grow up
72,경영하다,To run
73,확신하다,To be assured
74,관습,Custom
75,가치관,Value
76,발휘하다,To show
77,결심하다,To make up one's mind
78,신중하다,To be prudent
79,천리길,Thousand miles
80,걸음,Step
81,자아발전,Self development
82,이력서,Resume
83,자격증,Certificate
84,특기,Special ability
85,시장 조사,Market research
86,분야,Field (of expertise etc)
87,외식,Eat out
88,갖추다,To prepare and bring
89,제출하다,To submit
90,지적,Intellectual
91,비결,Secret
92,비법,Secret method
93,차별화되다,To be differentiated
94,생산 ,Product development
95,개발하다,To develop
96,수천,Thousands of
97,마찬가지 겠다,To be the same
98,부담,Burden
99,참고하다,To refer
100,큰상,Bigger pitcture
101,발전하다,To develop
102,가치관,"Value, Belief"
103,학사,Bachelor
104,교육관,Education hall
105,경영학,Management studies
106,국제 관계학,International relations studies
107,인내심이 강하다,To have strong perseverance
108,의학,Medical studies
109,성정과정,Growth process
110,신문방송학,Journalism studies
111,자력증을 따다,To receive a certificate
112,소질이 있다,To have aptitude
113,경연,Contest
114,차지하다,To occupy
115,훌륭하다,To be great
116,전교,Whole school
117,상위관,Top student
118,침착하다,To stay calm
119,신중하다,To be prudent
0,지방,Fat
1,수료하다,To finish
2,중도하차하다,To drop out
3,평균,Average
4,상하관계,"Senior, Junior Relationship"
5,엄격하다,To be strict
6,작성,List
7,손님을 맞다,To welcome
8,겁을 내다,To be scared
9,고아,Orphan
10,긍정적이다,To be positive
11,까짓,Insignificant (marker)
12,깔다,To lie down
13,다양하다,To be diverse
14,다이아 반지,Diamond ring
15,드라이브하다,To take a drive
16,배터리,Battery
17,사고방식,Thought process
18,여간하다,To be ordinary
19,영향을 마치다,To influence
20,웬만하다,To be normal
21,장판,Lino
22,재수하다,To repeat studies
23,포기하다,To give up
24,반밖에 없네,The glass is half empty
25,반이나 있네,The glass is half full
26,벽지,Wallpaper
27,바르다,To cover
28,운,Luck
29,실패하다,To fail
30,환경,Environment
31,조그만,Small
32,삶,Life
33,학자,Scholar
34,띄어쓰기,Word spacing
35,마친가지이다,To be finished
36,일대기적,Life story
37,구성,Composition
38,집중적,Intensively
39,인정받다,To receive recognition
40,액자,Frame
41,질문을 던지다,To ask a question
42,사정,Circumstance
43,발견하다,To discover
44,성공을 거두다,To achieve success
45,취재하다,"To investigate, report on a situation"
46,살아가다,To keep living
47,미소를 짓다,To smile
48,전기문,Biography
49,인물,Character
50,사건,Event
51,배경,Background
52,비평,"Opinion, criticism"
53,인식,Awareness
54,영감,Inspiration
55,부문,Sector
56,최정상,Best
57,승리하다,To win
58,주인공,Hero
59,국내,Domestic (country)
60,향하다,To lean towards
61,만족하다,To be satisfied
62,승패,Victory and defeat
63,좌우되다,To be influenced
64,자체,Itself
65,사고방식,Way of thinking
66,부상,Injury
67,막다,To block
68,끊임 없다,To be ceaseless
69,발전시키다,To develop
70,모국,Native
71,노력하다,To be skilled
72,동료,Colleague
73,본받다,To emulate
74,소신,Conciousness
75,처하다,To encounter
76,이겨내다,To overcome
77,진정하다,To relax
78,극복하다,To overcome 2
79,주위,Surroundings
0,공무원,Public officer
1,안정적이다,To be stable
2,철밥통,Iron bowl
3,시급,Hourly pay rate
4,주급,Weekly pay rate
5,보너스,Bonus
6,상여금,Bonus 2
7,일당,Daily pay
8,보수,Wage 2
9,임금,Wage
10,연봉이 높다,To have a high salary
11,복지,Benefits
12,안정성,Stability
13,복지가 좋다,To have good benefits
14,자아실현,Self-actualization
15,발전 가능성,Advancement Oppurtunity
16,전망이 있다,To have prospects
17,고려하다,To consider
18,실업,Unemployment
19,실업자,Unemployed person
20,근무 시간,Work hours
21,일반 사무직,General office work
22,회계사,Accountant
23,적당하다,To be adequate
24,선호하다,To prepare
25,직장,Job
26,취업,Employment
27,적성,Aptitude
28,입사하다,To join a company
29,선택하다,To make a choice
30,결혼정보회사,Marriage information company
31,전국,Nationwide
32,배우자상,Ideal spouse
33,결혼 의식,Marriage rites
34,설문조사,Survey
35,응답자,Respondents
36,교사,Teacher
37,공사 직원,Worker
38,약사,Pharmacist
39,변리사,Patent attorney
40,면접관,Interviewer
41,세무사,Tax accountant
42,수계산,Mental Maths
43,경제력,Economic power
44,번역자,Translator
45,광고,Advertisement
46,성과,Performance
47,유치원,Kindergarten
48,구직자,Work seeker
49,실적,Performance 2
50,바람을 느끼다,Have a good feeling
51,노인,Elderly
52,규칙적이다,To be regular
53,화장을 지우다,To remove makeup
54,출퇴근 시간이 일정함,To have constant rush hour
55,정년,Retirement age
56,보험,Insurance
57,능력 발휘,Skills
58,이동통신사,Operator
59,출장,Business trip
60,야근,Overtime
61,승진,Promotion
62,조기 퇴직,Early retirement
63,건설 회사,Construction company
64,출퇴근 시간이 규칙직한 편,Fairly regular work hours
65,지방 현장,Local scene
66,장기간 근무,Long term assignment
67,해외현장,Overseas site
68,육체적,Physical
69,판매하다,To sell
70,희망하다,To hope
71,부딪하다,To get hit
72,실제적이다,To be practical
73,최대하다,To maximise
74,일의 연장,Work extension
75,상하관계,Relationship between employees and boss
76,엄견하다,To be tough
77,상사의 명령,Order of superiority
78,파악하다,To apprehend
79,소실,Vanishing
80,힘듦,Laboriousness 
81,창업,Business startup
82,면접,Interview
83,회사명,Corporate Name
84,무집,Uncollected
85,부문,Sector
86,인원,Personnel
87,자격,Qualification
88,경력,Career
89,전형,Epitome
90,제출,Submission
91,기한,Deadline
92,동종,Same kind
93,업계,Industry
94,이상,More than
95,능통한,Fluent
96,인재,Talented person
97,모시다,To wait on
98,하늘의 뼐따기,To be very difficult
99,직업에는 귀천이 없다,Every occupation deserves respect
100,쥐꼬리만 하다,To work for pittance
101,돈 방석에 앉다,To sit on a pile of money
102,목 구멍이 포도청이다,I must work hard to keep my head above water
103,출장,Business trip
104,능통하다,To be proficient
105,경력 사원,Experienced employee
106,일정하다,To be constant
107,지원하다,To support
108,쥐꼬리만하다,To be pittance
109,엄격하다,To be strict
110,실현하다,To realize
