집착하다	To obsess over
매력이 있다	To have charm
목숨을 걸다	To risk one's life
한눈을 팔다	To get side tracked
상의하다	To discuss
배려하다	To be considerate
배려심이 있다	To have consideration
소용이 없다	To be of no use
고정관념을 갖다	To hold a stereotypical view
선천적	Natural
후천적	Acquired
따님	Daughter (Hon)
아드님	Son (Hon)
상담하다	To consult
잠수하다	To dive
타고나다	To be born
잠수를 타다	To take a dive
조언하다	To advise
시원시원하다	To be refreshingly efficient
유머 감각이 있다	To have a sense of humour
통통하다	To be chubby
수염	Beard
근육질이다	To be muscular
섹시하다	To be sexy
스포츠머리	Short hair
용기가 있다	To have courage
똑똑하다	To be intelligent
단발머리	Bob hair cut
긴 생머리	Straight hair
주로	Manly
수다를 떨다	To chatter
직설적이다	To be straight forward
돌려서 말하다	To beat about the bush
맞장구를 치다	To agree enthusiastically
좌뇌	Left hemisphere
우뇌	Right hemisphere
여자답다	To be womanly
남자답다	To be manly
씩씩하다	To be enthusiastic
튼튼하다	To be strong
성격이 답답하다	To have a heavy character
콧수염	Mustache
턱수염	Beard 2
복근이 있다	To have abs
잔근육	To have small abs
근민머리	To have strength of character
구레나룻	Whiskers
주근깨	Freckle
여드름	Acne
체중	Weight
차이	Difference
개인	Individual
화장	Makeup
어이가 없었어요	To have no reason
할 말이 없었어요	To have nothing to say
기가 막했어요	To be shocked
당연히	Naturally
허풍	Big talk
허세	Idle boast
상대방	The other person
주변	Surroundings
사고방식	Modes of thought
우회전	Make a right
잔소리	Nagging
상담자	Counselor
상담원	Consultant
좌회전	Make a left
상담을 하다	To talk business
배려하다	To be considerate
아시다시피	You know
답답하다	To feel heavy
반응	Reaction
따라다니다	To follow someone around
이성	Opposite sex
도대체	On earth, just why
결심하다	To make up one's mind
화나다	To get mad
불평하다	To complain
솔직하다	To be honest
뇌	Brain
신체적	Physically
지능	Intelligence
구조	Structure
남녀	Men and Women
담당하다	To be in charge of
수학	Mathematics
공간지각	Space perception
뛰어나다	To be outstanding
공간감각	Sense of spense
늑대	Wolf
소녀	Girl
성역할	Gender role
사회적	Socially
자라다	To grow up
학습하다	To learn
뉴기니 섬	New Guinea
실험	Experiment
고정관념	Fixed idea
결론부터	In conclusion
온순하다	To be gentle
정적	Political enemies
사고방식	Way of thinking
한눈을 팔다	To have wandering eyes
배려하다	To be considerate
목숨을 걸다	To commit suicide
오해가 생기다	To have a misunderstanding arise
부족	Tribe
배려심이 있다	To have consideration
고정관념을 갖다	To hold a stereotype
상담하다	To consult
잠수하다	To dive
잠수를 타다	To go underground (no contact)
타고나다	To be born
