잔잔하다	to be calm, to be still
흥겹다	to be joyful, to be merry
웅장하다	to be magnificent
멜로디	a melody
전해 내려오다	to pass down (orally), to hand down
민요	a folk song
험하다	to be rough
농사를 짓다	to farm
가난하다	to be poor, to be needy
쌀	uncooked rice
어업	the fishing industry
여유롭다	to have plenty (of time or money), to be well-off
발달하다	to develop
템포가 빠르다	the tempo is fast
비교하다	to compare
단풍 시기	the time the leaves fall
지형	terrain
수명	lifespan (of an organism), service life (of a product)
막차	the last train
인구	population
모범 택시	deluxe taxi
속도	speed
평균 기온	the average temperature
태블릿 PC	tablet computer
문서 작성	word processing
퀴즈를 풀다	to solve a quiz, to play trivia
스티커	sticker
추가 정보	additional information
명절	major holiday
추수감사절	Thanksgiving
한국 최대	the biggest or greatest in korea
음력	lunar calendar
양력	solar calendar
조상	ancestor
마음을 담다	put one’s heart into
풍습	custom, tradition
-이 매진되다	to be sold out (eg. movie, train tickets)
강강술래	a traditional Korean group dance
씨름	traditional Korean wedding
예전에 비해서	compared to the past
소원을 빌다	to make a wish
추수를 마치다	to complete the harvest
신	god
감사를 드리다	to give thanks
기념하다	to commemorate, to celebrate
칠면조	turkey (bird)
호박 파이	pumpkin pie
모래	sand
진흙	mud
해마다	each year, annually
체험을 하다	to do a hands-on activity (eg. at a festival)
체험장	an activity zone
-이 마련되어 있다	-to be set up, to be prepared
미끄럼틀	a slide (on a playground)
미끄럼을 타다	to slide down a slide
-에 몸을 던지다	to throw oneself at, to jump into
어느새	before you know it, before long
스트레스가 싹 날아가다	one’s stress vanishes
동시에	at the same time
불꽃놀이	fireworks
축제가 펼쳐지다	a festival is held
온몸	one’s whole body
-에 바르다	to apply to, to rub on
산천어	a Korean fish, similar to a trout
낚시터	fishing hole, place to go fishing
구멍을 뚫다	to drill a hole
물속에 뛰어들다	to dive into the water
맨손	bare hands
요리조리 피하다	to dodge this way and that
쫓아다니다	to follow around, to chase after
사라지다	to disappear, to vanish
-이 갖춰져 있다	- is on the premises, is available for use
썰매타기	sledding, sled riding
봅슬레이	bobsleigh, bobsled
-을 만끽하다	to enjoy something to the fullest, to savour
-이 가득하다	to be packed with, to be full of
검색하다	to search for online
면	noodles
메밀	buckwheat
담백하다	to be mild, to not have a strong flavour
육수	meat broth, meat stock
매콤하다	to be moderately spicy
푹푹 찌다	to be boiling hot, to be scorching
살짝	slightly, just a little bit, gently
살짝 얼다	to have a thin layer of ice on top
동치미	cold pickled radish and kimchi soup
더위를 쫓다	to beat the heat, to get relief from the heat
자리를 잡다	to become established (lit. to grab a seat)
등장	the debut, the appearance of something
인기를 얻다	to become popular
피난민	a refugee
새콤하다	to be sour, to be tart
각각	each, individually
차이점	a point of difference
가늘다	to be thin, to be narrow
쫄깃하다	to be chewy
굵다	to be thick
-을 얹다	to put on top of -
-에 지치다	to be exhausted from
입맛을 살리다	to bring back one’s appetite
이와 달리	in contrast with, unlike
지리적인 특징	geographical features
-에 위치하다	to be located in -
차갑다	to be cold (object)
별미	delicacy
별미 중의 별미	the finest delicacy
이겨내다	to beat, to endure, to overcome
