속담	proverb, old saying
뺨	cheek
뺨을 맞다	to be slapped
화풀이하다	to vent one’s anger, to take something out on someone else
기획부	planning department
영업부	sales department
중얼거리다	to mutter, to mumble, to grumble
부서	department (in a company or organization)
부장	department head
혼나다	to be scolded, to get in trouble
발 없는 말이 천 리를 간다	Rumours travel far and fast.
무시하다	to ignore, to disregard, to look down on
한번 쯤 -지 않은 사람이 어디 있어요?	“Who hasn’t - at least once?”
얘기하자면 길어요	“It’s a long story.”
과장	section chief
막	violently, carelessly
종로에서 뺨 맞고 한강에서 화풀이한다	To take one’s frustrations out on someone else.
소곤거리다	to whisper, to talk under one’s breath
호랑이도 제 말 하면 온다	Speak of the devil.
산 넘어 산	We’re not out of the woods yet. (Mountains beyond mountains)
길고 짧은 것은 대봐야 안다	There’s only one way to find out. You never know until you try.
세월이 약	Time heals all wounds.
무소식이 희소식	No news is good news.
짜증	irritation, annoyance
짜증을 내다	to get annoyed at someone
기운이 없다	to have no strength or energy
남의 떡이 더 커 보인다	The grass is greener on the other side.
번역하다	to translate
잔디	grass, a lawn
표현하다	to express (a thought or idea)
고진감래	No pain, no gain. (“Sweet comes after bitter”)
서두르다	to rush, to hurry
망치다	to ruin, to mess up
능력	power, ability, competence
고귀하다	to be noble, to be honorable
금강산도 식후경	Eating takes priority over any other activity. (“Even at 금강산 one eats before sight seeing.”)
고생 끝에 낙이 온다	Pleasure comes at the end of hardship ( No pain, no gain.)
가는 말이 고와야 오는 말이 곱다	What goes around comes around.
원숭이도 나무에서 떨어진다	Everyone makes mistakes sometimes.
세 살 버릇 여든까지 간다	Old habits die hard.
그 아버지에 그 아들	Like father, like son.
하나를  보면 열을 안다	You can judge someone’s character from their behaviour.
매도 먼저 맞는 게 낫다	It’s better to do unpleasant things first.
지저분하다	to be dirty, to be messy
알아맞히다	to guess correctly, to figure out
점수를 얻다	to earn a point
시	poetry, poem
외우다	to memorize
불러주다	to call (someone’s name)
몸짓	gesture, motion
-에 지나지 않다	to be only, to be no more than
빛깔	colour
향기	scent, aroma
잊혀지다	to be forgotten
시인	poet
존재	existence
그늘	shade (of a tree)
그루	the counting word for tree
나무 한 그루	one tree
눈이 부시다	there is a glare
햇살	sunlight, sunshine
세상	the world
방울	drop (of liquid)
한 방울 눈물	one tear
고요하다	to be silent, to be calm
고통	pain, suffering
해당하다	to correspond to, to apply to
시행	line of poetry
극복하다	to overcome, to get over
진정한 기쁨	true joy
슬픔을 나누다	to share (someone’s) sorrow
낭독하다	to read aloud (ie. poem)
