부합하다	符合―; to meet, accord with
분배	分配; distribution, division
분분하다	紛紛―; to be divergent, different
분비	分泌; secretion
분쟁	紛爭; dispute, conflict
분해하다	分解; to disassemble, dismantle
불가피하다	不可避―; to be inevitable, unavoidable
불거지다	to be raised, to become an issue
불과	不過; only, merely
비난	非難; criticism, condemnation
비례하다	比例-; to be proportional to
비로소	for the first time, at last
비만	肥滿; obesity
비명	悲鳴; scream, shriek
비참하다	悲慘―; to be miserable, dismal
