끼다	to fold (an arm), be caught
나란히	side by side
난해하다	難解―; to be difficult, hard
납득하다	納得-; to understand, accept
내면	內面; the inner side
내부	內部; the inside, the inner part
내세우다	1) to show off (2) to impose (3) to put up
내쉬다	to exhale, breathe out
내역	內譯; breakdown, details
내적	內的; to be internal
넘나들다	to cross (boundaries)
넘쳐나다	1) to overflow (2) to flood (3) to be full of
노사	勞使; labor-management
노선	路線; route
노출되다	露出-; to be exposed
