관측하다	觀測-; to observe, take observations
관행	慣行; custom, practice
광산	鑛山; mine
교체하다	交替-; to replace, change
구간	區間; section
구비하다	具備-; (1) to fulfill, satisfy (2) to be furnished, equipped with
구현하다	具現-; to realize, implement
국산	國産; domestic make
굳다	(1) to be hard, solid (2) to be firm (3) to be stiff
굴곡	屈曲; curve
권력	權力; power, authority
권유하다	勸誘-; to suggest, recommend
귀가하다	歸家-; to come home, return home
귀담다	to listen carefully
균	菌; germ, bacterium
