,0,1
9,몸이안좋다,to not feel well
10,문제가 생기다,to be in trouble
11,시험을 못 보다,to do poorly on an exam
12,힘이 없다,to have no energy
13,그럽시다,let's do that
14,왜 그럴까요?,whats going on with them?
15,이게 무슨 소리예요?,what is that noise?
16,제 생각에는,I think that
17,돌아가시다,to pass away
18,울다,to cry
19,슬프다,to be sad
20,그림,picture
21,느낌,impression
22,때문에,because of
23,자유롭게 이야기하다,to talk freely
24,사람마다 생각이 달라요,Every person thinks differently
25,안 좋은 일이 있어요?,Is there something wrong?
26,움직이다,to move
27,결혼식,wedding ceremony
28,결혼식장,wedding hall
29,신랑,bridegroom
30,커피 잔 세트,a set of coffee cups
31,교통사고가 났어요,There is a traffic accident
32,근처에 다 왔어요,We are almost there
33,길을 공사해요,The road is under construction
34,뭐 하는 분이에요?,What do they do for a living?
35,10분 남았어요,10 minutes left
36,저기 결혼식장이 보여요,There we can see the wedding hall
0,서 있다,to be standing
1,앉아 있다,to be sitting
2,과자,"cookies, snacks"
3,부츠,boots
4,스웨터,sweater
5,운동화,athletic shoes
6,자판기,vending machine
7,조끼,vest
8,웃다,to laugh
9,닭갈비,spicy chicken dish
10,시내,downtown
11,인형극,puppet drama
12,팀,team
13,또,again
14,훨씬,much more
15,그 중에서,among these
16,가져가다,to take something with you
17,가져오다,to bring something with you
18,연락하다,to get in touch with
19,서류,documents
20,셔츠,shirt
21,체크무늬,checkered
22,가방이 바뀌었어요,The bags were switched
23,실례지만,"Excuse me, but"
24,어,oh
25,어떻게 하지요?,What should I do?
26,음,Umm
27,제 가방이 한스 씨 가방하고 똑같이 생겼어요,My bag and Hans bag are the same look
0,정보,information
1,퀴즈 게임,quiz game
2,섬,island
3,산,mountain
4,월드컵,world cup
5,소식,news
6,회사 동료,colleague
7,세계,world
8,달,moon
9,사인하다,to sign one's name
10,달을 맞히다,to guess the answer correctly
11,까치 소리를 듣다,to listen to magpie's singing
12,새로,newly
13,오래 살다,to live long
14,한 해,one year
15,미신,superstition
16,반 친구,classmate
17,힘 내세요,Cheer up!
0,격식체,formal polite speech
1,격식체 존댓말,honorific form in formal polite speech
2,면접,job interview
3,팩스 번호,fax number
4,회의실,meeting room
5,회식,dinner engagement
6,아시아,Asia
7,직원,staff
8,그룹으로 나누다,to divide in groups
9,선택하다,to choose
10,역할을 바꾸다,to change a role
11,내 블로그,my blog
12,로그인,log in
13,방문하다,to visit
14,유머,humor
15,깜짝 놀라다,to be surprised
16,한번은,one day
17,비가 오는 날,rainy day
18,생각나다,to recollect
19,곳,place
20,번호,number
21,첫 번째 줄,first line
22,이별,parting
23,졸업식,graduation ceremony
24,들어오십시오,please come in
25,안녕하십니까?,How are you?
26,앉으십시오,Please have a seat
27,안녕히 계십시오,Goodbye (leaving)
28,안녕히 가십시오,Goodbye (staying)
29,생활,life
30,에 대해서,about
31,지시,an instruction
0,격려하기,encouraging
1,내 인생,my life
2,아무도 없어요,there is nobody
3,호텔에서 지내다,to stay in a hotel
4,지하철 안에서,in a subway
5,운전,driving
6,카메라,camera
7,콘서트,concert
8,잘 못하다,to not do well
9,여행을 떠나다,to leave for travel
10,일을 찾아보다,to look for a job
11,계속 공부하다,to continue one's study
12,회사에 다니다,to work for a company
13,같은 부서에서 근무하다,to work in the same department
14,인생,life
15,표,chart
16,친구를 사귀다,to make friends
17,즐겁게 살다,to live happily
18,시험을 보다,to take an exam
19,어떤 사람,what kind of person
20,배응 나가다,to go out to see someone off
21,앞으로,in the future
22,부서,a department
23,아무도 없다,there is no one
24,뉴욕,New York
25,따라하다,to follow
26,을/를 위해서,for something or someone
0,학습 목표,learning objectives
1,대화,dialogue
2,과제,task
3,행동 묘사하기,describing action
4,복장,clothes
5,카드,card
6,텔레비전 프로그램,television program
7,이용하다,to use
8,역사,history
9,태극기,national flag
10,문장,sentence
11,완성하다,to complete
12,선글라스를 쓰다,to wear sunglasses
13,스카프를 하다,to wear a scarf
14,장갑을 끼다,to wear gloves
15,목걸이를 하다,to wear a necklace
16,귀걸이를 하다,to wear earrings
17,구두를 신다,to wear shoes
18,청바지,blue jeans
19,반지,ring
20,반,class
21,상대방,interlocutor
22,설명하다,to explain
23,혹시,"possibly, maybe"
24,부츠를 신다,to wear boots
25,주황색,orange colour
26,소개 받다,to be introduced
27,유명하다,to be famous
28,축구 선수,soccer player
29,정리,wrap up
30,마임 축제,mime festival
31,강원도,Gangwon province
32,보고 싶은,Dear (letters)
33,호수,lake
34,떠나다,to leave a place
35,모두,all
36,올림,sincerely yours
37,맞다,to be correct
38,틀리다,to be incorrect
39,묻다,to ask
40,소리 내서 읽다,to read aloud
41,끊어 읽기,reading with small pauses
42,그림,picture
43,홈페이지,homepage
44,물건을 잃어버리다,to lose an object
45,알맞다,to be appropriate
46,경험,experience
47,먼저,first of all
48,하늘색,sky blue colour
49,남색,deep blue colour
50,회색,gray colour
51,보라색,purple colour
52,꼭,surely
53,빈칸을 채우다,to fill in the blank
54,독일,Germany
55,따라하다,to repeat
56,요약문,summary
57,완성하다,to complete
58,역할극,role play
59,표현,expression
60,동사,verb
61,형용사,adjective
62,명사,noun
63,부사,adverb
64,기타 표현,other expressions
65,옷차림,dress
66,목걸이,necklace
67,팔찌,bracelet
0,여행지,one's travel place
1,옛날 물건,antiques
2,옛날 음악을 듣다,to listen to old music
3,한복을 입다,to wear Korean traditional costume
4,라틴 댄스,Latin dance
5,순두부찌개,pot stew with bean curd
6,삼계탕,hot chicken soup with ginseng
7,시설,facilities
8,심심하다,to be bored
9,플라멩코,flamenco
10,페루,Peru
11,맥주,beer
12,바닷가,beach
13,마추픽추,Machu Picchu
14,경치가 아름답다,have a lovely view
15,그룹을 만들다,to form a group
16,순서,order
17,동시에,at the same time
18,아직도,still
19,참 재미있다,to be very interesting
20,마을,village
21,후,after
22,팔다리가 아프다,to have a pain in the arms and legs
23,그래도,even though
24,다음날,next day
25,으로 떠나다,to leave for a place
26,을/를 떠나다,to leave a place
27,서울 밖으로 나가다,to go out of Seoul
28,기행문,travel journal
29,지금쯤,around now
30,전라도,Jeolla province
31,서해,west coast
32,해외 여행,overseas travel
33,인삼차,ginseng tea
34,동해,East coast
35,오토바이,motorcycle
36,도둑 맞다,to be robbed
37,다치다,to be hurt
38,여행 중에,while on a trip
39,수도,capital city
40,동료,colleague
41,특히,especially
0,비교하기,comparing
1,옛날 이야기,fairy tale
2,딸 부잣집,family with many daughters
3,더럽다,to be dirty
4,다,all
5,하루에,in a day
6,샌드위치,sandwich
7,김밥,Kimbap
8,그림을 그리다,to draw a picture
9,그 후,after that time
10,어느 날,one day
11,데려가다,take a person along
12,나타나다,to appear
13,일을 끝내다,to finish work
14,일이 끝나요,the work is finished
15,신발 한 짝,one shoe
16,아름답다,to be beautiful
17,특별하다,to be special
18,신발 주인,owner of shoes
19,마지막으로,for the last time
20,기쁘다,to be pleased
21,착한 마음,warm-heart
22,오래오래,long long
23,신데렐라,Cinderella
24,원님,local magistrate
25,내용,contents
26,형제,siblings
27,액세서리,accessories
28,부모님,Parents
29,가계도,family tree
30,성격,character
31,막내,the youngest child
32,비교하다,to compare
0,제안하기,making suggestions
1,권유하기,recommending
2,간접화법,reported speech
3,반말,casual speech
4,운이 없어,bad luck
5,비밀로 하다,to keep secret
6,만화책,comic book
7,종합운동장,sports complex
8,드라마,drama
9,코미디,comedy
10,계획을 세우다,to make a plan
11,자연 경치,landscape
12,어떤 것,something
13,글쎄,well
14,냉장고,refrigerator
15,세탁기,washing machine
16,에어컨,air conditioner
17,그릇,bowl
18,가구,furniture
19,집안일,house work
20,가지고 오다,to bring something
21,데려오다,to bring someone
22,놓다,to put
23,발표하다,to make a presentation
24,줄을 긋다,to draw a line
25,휴일,day off
26,끊어 말하기,speaking with small pauses
27,마음이 넓다,to be generous
28,전자 사전,electronic dictionary
0,추측하기,guessing
1,운전하다,to drive
2,뜨겁다,to be hot
3,락 음악,rock music
4,놀이기구를 타다,to ride attractions
5,아이들,children
6,늦잠을 자다,to oversleep
7,이유,reason
8,추측하다,to guess
9,퇴근,getting off work
10,한복,Hanbok
11,보이다,to look
12,다르게,differently
13,이제,now
14,잘 싸우다,fight frequently
15,글,passage
16,끊어 읽기,reading with small pauses
17,요약하다,to summarize
18,순서,order
19,시끄럽다,to be noisy
20,함,box with wedding present from bridegroom
21,냄새,smell
22,농담,joke
0,근무하다,to work for a company
1,기억나다,to remember
2,돌아가다,to return
3,알아듣다,to comprehend
4,대학원,graduate school
5,통역,interpretation
6,놀러 다니다,to hang around
7,유학을 가다,to study abroad
8,일을 잘 모르다,to be unfamiliar with
9,자신이 없다,to have no self confidence
10,한 학기를 쉬다,to take a semester off
11,기억 안 나십니까?,Don't you remember?
12,실레지만 누구시지요,sorry I don't recognize you
13,오랜만입니다,long time no see
14,잘 하실 거예요,you will do fine
15,결심하다,to make up one's mind
16,즐겁다,to have a good time
17,기억,memories
18,두 번째,the second time
19,마지막,the last
20,외국인,foreigner
21,인생,life
22,통역사,interpreter
23,프랑스어,French
24,특히,especially
25,마음이 무겁다,to be depressed
26,시험에 떨어지다,to fail a test
27,나쁜 기억이 없어졌어요,my bad memories disappeared
28,나와 줘서 고마워요,thank you for coming
29,덕분이에요,thanks to you
30,메일 보낼게요,I'll send an email
31,아직 모르겠어요,I don't know yet
32,안부 전해 주세요,Please give my regards
33,연락할게요,I'll get in touch with you
34,이제 가야겠어요,I have to leave now
35,차 한잔해요,Let's have a tea
36,참!,oh!
37,친구들하고 헤어져서 섭섭해요,I am sad to leave my friends here
0,조언하기,giving advice
1,변명하기,making excuses
2,도움 요청하기,asking somebody for help
3,알아보다,to find out
4,세탁하다,to wash
5,올해,this year
6,게으르다,to be lazy
7,부지런하다,to be diligent
8,결석하다,to be absent
9,코미디 영화룰 보다,to watch a comic movie
10,계속 전화하다,to keep on calling
11,숙제를 내다,to submit homework
12,엄마,mom
13,알아맞히다,to find out
14,야채,vegetable
15,아무리,no matter how
16,몸이 약하다,to feel weak
17,열이 나다,to have a fever
18,가벼운 운동을 하다,to take light exercise
19,블로그,blog
20,목록,table of contents
21,답장을 쓰다,to reply to someone's letter
22,조심하다,to be careful
23,따뜻하다,to be warm
24,중간에 내리다,to get off on the way
25,낮,day time
26,설탕물,sugar water
27,세수하다,to wash one's hands and face
28,신나다,to be excited
29,방법,method
30,잠을 자다,to sleep
31,식사 습관,eating habit
32,가지,"counter for kinds, ideas, ways"
33,인스턴트 음식,instant food
34,날마다,everyday
35,입맛이 없다,to have no appetite
36,쉽게,easily
37,알람 시계를 맞추다,to set an alarm
38,단어장,vocabulary notebook
39,감기 약,medicine for a cold
40,조언,advice
0,옮기다,to move something
1,퇴근하다,to get off work
2,경험,experience
3,면접,interview
4,면접관,interviewer
5,부서,department
6,이미지,image
7,출근 시간,the time that you go to work by
8,경영학을 전공하다,to major in business management
9,뭐든지,whatever
10,어디든지,wherever
11,언제든지,whenever
12,잘 모르겠습니다,I am not sure
13,사랑하다,to love
14,사 입다,to buy and wear
15,염색하다,to dye
16,이해하다,to understand
17,가위,scissors
18,고등학교 3학년,3rd year of high school
19,만두,dumpling
20,옛날 분,old-fashioned person
21,추억,pleasant memory
22,머리를 자르다,to have one's hair cut
23,우산을 들다,to hold an umbrella
24,잊을 수 없다,to be unforgettable
25,젊은 사람들,young people
26,찢어진 청바지,torn blue jeans
27,단점,weak points
28,대학생,college student
29,외국어,foreign language
30,역사,history
31,승무원,flight attendant
32,자기소개,self introduction
33,장점,strong points
34,성격이 밝다,to have a bright personality
35,면접을 끝내겠습니다,the interview is over
36,몇 개 국어를 할 줄 아십니까?,how many languages do you speak?
