근무하다	to work for a company
기억나다	to remember
돌아가다	to return
알아듣다	to comprehend
대학원	graduate school
통역	interpretation
놀러 다니다	to hang around
유학을 가다	to study abroad
일을 잘 모르다	to be unfamiliar with
자신이 없다	to have no self confidence
한 학기를 쉬다	to take a semester off
기억 안 나십니까?	Don't you remember?
실레지만 누구시지요	sorry I don't recognize you
오랜만입니다	long time no see
잘 하실 거예요	you will do fine
결심하다	to make up one's mind
즐겁다	to have a good time
기억	memories
두 번째	the second time
마지막	the last
외국인	foreigner
인생	life
통역사	interpreter
프랑스어	French
특히	especially
마음이 무겁다	to be depressed
시험에 떨어지다	to fail a test
나쁜 기억이 없어졌어요	my bad memories disappeared
나와 줘서 고마워요	thank you for coming
덕분이에요	thanks to you
메일 보낼게요	I'll send an email
아직 모르겠어요	I don't know yet
안부 전해 주세요	Please give my regards
연락할게요	I'll get in touch with you
이제 가야겠어요	I have to leave now
차 한잔해요	Let's have a tea
참!	oh!
친구들하고 헤어져서 섭섭해요	I am sad to leave my friends here
