고생하다	to have a hard time
도시	city
맥주	beer
바닷가	beach
여권	passport
기차를 잘못 타다	to take a wrong train
도둑맞다	to have something stolen
말이 통하다	to be able to communicate with each other
배탈이 나다	to suffer from diarrhea
공기가 깨끗해요	the air is clean
교통이 편리해요	the transportation is convenient
물가가 싸요	the prices are cheap
무슨 일이 있었어요?	Did something happen to you?
어떠셨어요	How was
음식이 입에 맞아요	I like the food
민박하다	to lodge at a private residence
신기하다	to be amazing
도자기	pottery
술잔	small cup for drinking liquor
전통 놀이	traditional game
전통 문화	traditional culture
탈춤 공연	mask dance performance
다 같이	all together
직접	by oneself
들르다	to stop by a place
정하다	to decide
남해	South coast
동해	East coast
역사	history
섬	island
신선한 회를 먹다	to eat fresh sashimi
아직 못 정했어요	I haven't decided yet
한 3~4일 쯤 생각하고 있어요	I am thinking about 3 or 4 days
