맡다	in trust, to be responsible, in charge
비상약	medicine for emergency
순간	a moment, second, an instant
깨닫다	to understand, realise, be aware of
설명하다	to explain
칭찬하다	to praise, applaud
진실하다	truthful, true, sincere
공통하다	be in common, shared
생수	mineral water
타다	to add, mix, put
깨뜨리다	break, spoil, destroy, frustrate
다른 길로 돌아서	the other way around
이루어지다	be fulfilled, achieved, completed/ be formed, composed
짐 (부담)	load, burden ᄌ
뱃짐	cargo
즉석 커피 (인스턴트 커피)	Instant coffee
경품	free gift
탈의실	fitting room
식다	to get cold (food)/ to abate, subside (fever, enthusiasm, relationship)
찢다	to tear. rip up
야단을 치다	a scolding, rebuke/ an uproar, commotion
야단하다	to scold, chide, kick up a fuss
반성하다	to reflect on, search one's soul
동성 연애자	gay, lesbian
...조차	even, besides, in addition
던지	to throw
아점	Brunch
나체로	In the nude
가리다	to cover, shield, hide
개성이 없다	lack personality
줍다	to pick up, gather, find
늦잠을 자다	to oversleep
훨씬	by far, a lot, much (bigger, better)
상품권	gift card, voucher
사고 방식	one's way of thinking
겉	outside, exterior, surface, appearance
밟다	to step on, trample
접다	to fold (paper), shut, put aside
뛰다	to run, dash, leap
뛰어나가다	to rush out
뛰어내리다	to jump down
뛰어넘다	to jump over
뛰어들다	to jump in, plunge
등록하다	to register, enrol
허가하다	to permit, approve, authorise
합격하다	to pass an exam
집중하다	to focus, concentrate
보지도 못했다	I could barely seedidn't even look
돈을 달라다	ask, beg for money
도와 달라다	to beg, request, ask for help
