흥부	Heungbu (character in a story)
놀부	Nolbu (character in a story
마음씨	nature, temper
비단결	the texture of silk, a velvety texture
곱다	lovely, kind(-hearted)
심술꾸러기	an ill-natured person
골리다	tease, play a trick
궁리하다	mull over, consider
심성	mentality, mind, nature
못마땅하다	dissatisfied, displeased
여기다	regard, consider
가로채다	intercept, snatch, steal
내쫓다	kick sb out, drive sb out, discharge
허름하다	shabby
원망하다	resent, blame
흉내	imitation, mimicry
양식	food, provisions, rations
밥주걱	rice scoop
철썩	squash, splash
뺨을 맞다	receive a slap on the cheek
비틀비틀	with faltering steps, staggeringly
지지배배	pestering
제비	swallow (bird)
처마	eaves
둥지	(bird's) nest
판자	board, plank
대주다	supply, provide, finance
자지러지다	be dispirited
구렁이	serpent snake
쫓다	pursue, chase
정성껏	with one's utmost sincerity
훨훨	flapping, flutter
박씨	gourd seed
심다	plant, transplant, implant
싹이 트다	bud, shoot
하루가 다르다	different every day, day by day
무럭무럭	rapidly, quickly / densely, thickly
넝쿨	vine
덮다	cover, close, shut
박	gourd (plant)
주렁주렁	in clusters, in full bearing
열매가 열리다	bear a fruit
심술궂다	mean, ill-natured, evil-minded
게으름뱅이	lazybones
바람둥이	womanizer, playboy
사기꾼	con man, trickster
울보	crybaby
구두쇠	cheapskate, penny pincher
술고래	a heavy drinker, alcoholic
보답하다	reward, repay
뉘우치다	regret, be sorry
인색하다	stingy, tight, mean
선하다	good-natured, good-hearted
