관리가 힘들다	to be difficult to manage
경쟁심	competitiveness
동정심	sympathy
멸종되다	to become extinct/die out
번거롭다	(of watering) to be bothersome (물 주기가~)
번식하다	to reproduce, breed, propagate
애국심	patriotism
외로움을 달래다	to lessen lonliness
인내심	patience
정서적으로 안정되다	to become emotionally stable
진화하다	to evolve
지저분해지다	(of a house) to become dirty/messy
학대하다	to abuse, mistreat
호기심	curiosity
훈련시키다	to train (someone, animals)
불경기	bad economy
유령	ghost, specter
애완동물	pet
맞아 주다	to come out to meet
배설물	excrement
털	fur, hairs
짖다	to bark/howl
화초	flowers, flowering plant
앵무새	parrot
먹이	food, feed, prey, fodder
챙겨주다	to get something for someone
베란다	balcony
무궁화	hibiscus
국화	national flower
자식	sons and daughters
노약자	the elderly and frail
임산부	pregnant women
진돗개	the native dog of Jindo
원산지	place of origin
황색	yellow (not 노란색)
대담하다	to be bold
용감하다	to be brave
집을 지키다	to watch a house
사냥개	hunting dog
발휘하다	to show a skill or ability
충성심	loyalty
이름이 높다	to be highly regarded/renowned
줄기	stem; stalk
과거	the highest-level state examination for recruiting officials during the Goryeo and Joseon Dynasty
다홍색	scarlet
꽂다	to put in/ pin on
명예롭다	to be honorable
훈장	medal, badge
밥상	dining table
닭장	chicken coop
갇히다	to be trapped
알을 낳다	to lay eggs
병아리	chick
시각 장애인	visually impaired (=맹인)
맹인 안내견	guide dog
평생	lifetime long
본능	instinct
애완견	pet god
고통을 주다	to inflict pain
타조	ostrich
펭귄	penguin
도도새	Dodo bird
인도양	Indian Ocean
모리셔스	an island in the Indian Ocean ( Republic of Mauritius)
차츰	gradually
위협하다	to threaten
비행 능력	flying ability
포르트칼	Portugal
평화롭다	to be peaceful
위기	crisis
마구	indiscriminately
항해	voyage
신선하다	to be fresh
참고로	for reference
바보	fool; idiot
모피	fur; (생가죽) hide, pelt
서커스	circus
식물원	botanical garden
수족관	aquarium
해몽	dream interpretation
속다	to be deceived
열을 식히다	to cool heat
뿔	horn
곤충	insect
암컷	female (for animals)
수컷	male (for animals)
새기다	to carve
흘리다	to drop, shed (눈물을~) sweat (땀을~)
엎지르다	to spill
물이 묻다	to become wet
망가지다	to be ruined
우울하다	to be depressed
말썽을 부리다	to cause trouble
인기에 힘입다	to owe to popularity
신경 쓰다	to give thought
어색하다	to be awkward
방면	field; direction
충동구매	impulse purchase
불평하다	to complain
무작정	blindly, without thought
억지로	unwillingly
눈을 붙이다	to close one's eyes to sleep / take a nap
맞장구치다	to respond agreeably
살피다	to examine
고집하다	to insist, stick to
책임이 무겁다	to have heavy responsibility
충고	advice
목숨을 살리다	to save a life
발 벗고 나서다	to roll up one's sleeves, stick one's neck out for others
조류	birds
진흙땅	mud
단단하다	to be solid
재빨리	very quickly
햇볕이 잘 들다	to have good sunlight
열대 지방	the tropics
몰리다	to flock
혜택	benefit
