상하다	to (food) go bad, (feeling) offended
기분이 상하다	to take offense
끊기다	to get disconnected
대화가 끊기다	to have a conversation stop
기억력	memory
상상력	imagination
이해력	ability to understand
오해가 생기다	to have a misunderstanding
욕을 하다	to swear, curse
욕을 해 대다	to (pour) swear, curse words (a lot)
외래어	loanword
유행어	language trends
따라 하다	to follow (language trends-유행어를~)
의사소통이 잘되다	to communicate well
줄임말	portmanteau word
써 버릇하다	to have a habit of using (줄임말을~)
친근하다	to be intimate
느낌이 들다	to feel a sense of (intimacy 친근한~)
표현	expression
풍부해지다	to have ample ability for (expression 표현이~)
표현력	ability to express
어린아이	young child
거짓말쟁이	liar
도대체	why/what/how in the world
소용이 없다	to be of no effect
사라지다	to disappear
옷차림	outfit
정이 많다	to be warm/kind hearted
입학	entracane (exam)
시험	(entrance) exam, test
부정적이다	to be negative
이성	opposite sex; other gender
셀프	self-service
흔히	commonly
한국식	Korean-style
콩글리시	Konglish
조사	survey; investigation
충분히	suffficiently
결과	result
동영상	video, footage
기계	device, machine
굳어지다	to harden
굳이	obstinately
짬짜면	mix Jjambbong abd Jjajangmyeon)
딱	exactly, just
남친	boyfriend
여친	girlfriend
알바	part-time job
일리가 있다	to make sense
사생활	private-life
노출되다	to be exposed
퍼지다	to spread
연결	connection
청소년	tennager
심각하다	to be serious
장난	joke
뇌	brain
이성적이다	to be rational
통제하다	to control
충동적으로	impulsively
행동	behavior, action
실시하다	to put into efffect, to enforce
실험	experiment
중립적이다	to be neutral
머릿속	in one's head/thoughts
여기다	to regard/consider
영향을 미치다	to influence
당신	you; darling
여보	dear, darling
옆집	house next door
말다툼	argument
지식	knowledge
다문화센터	multicultural center
