가슴속에 간직하다	to keep in one's heart
기억이 생생하다	to have a vivid memory
너무 변해서 못 알아보다	to be unrecognizable because of having changed so much
몰라보게 달라지다	to be changed beyond recognition
무소식이 희소식이다	no news is good news
세상이 참 좁다	to have the world be really small
세월이 쏜살같다	to have have time fly like an arrow
손꼽아 기다리다	to look forward to/count down to
예전 그대로이다	to be just as it had been
예전만 못하다	to be not as good as it was
옷깃만 스쳐도 인연이다	to even brush past a person is fate/karma
좋은 추억으로 남다	to remain as good memory
처음 만난 게 엊그제 같다	it seems like we only first met yesterday
하나도 안 변하다	to have not changed at all
규모	scale, scope, size
들여다보다	to look in
사업가	entrepreneur
하긴	as a matter of fact
삼행시	three-line poem
짓다	to write (a poem, a name), build (a house)
이벤트	event
당첨되다	to win a prize
당첨자	prize winner
고급	high-level
식사권	meal ticket
최우수	the best
허가	permission
발걸음이 무겁다	to have heavy steps
과연	indeed, sure enough
맴돌다	to linger/go around
미소	smile
긴강을 풀다	to relieve tension
대화를 나누다	to have a conversation/talk
마음이 놓이다	to ease one's mind
중간에	in the middle
포기하다	to give up
깜짝 놀라다	to be suddenly surprised
말이 안 통하다	to be unable to communicate
온	whole
그저	just
앞서다	to take precedence; to precede
치우다	to clear, clean
길을 나서다	to hit the road
한여름	mid-summer
그늘	shade
애를 쓰다	to make every effort
눈길	snowy road
문득	suddenly
쓸쓸하다	to feel lonely
허전하다	to feel empty
서운하다	to be hurt/sad/sorry
열중하다	to devote oneself
멋지다	to be handsome/stylish
고무신을 거꾸로 신다	to wear rubber shoes backwards/ dump somebody
씩씩하다	to be valiant/energetic
훈련을 받다	to receive training
이등병	private (a military term)
작사	writing lyrics
작곡	(musical) composition
훈련소	training center
큰절	deep bow/a deep curtsy (kneeling down to bow)
아쉬움	regret; frustration
풀	grass
포기	head; root (of a Chinese cabbage, napa cabbage) (counting unit)
새롭다	to be new
생	life
인생	(human)n life
저생	(in) previous life
열차	train
기적	train whistle
흘러가다	to flow along/fly along
촌스럽다	to be countrified
말을 걸다	to initiate conversation
변치 않다	to not change
여전히	still, as ever
단체 사진	group photograph
꾸미다	to decorate
손편지	handwritten letter
배려하다	to be considerate of
함부로	rashly, thoughtlessly
단짝	best friend
철이 없다	to lack maturity
밀리다	to be left unbone
