,0,1
27,정이 많다,to be warm/kind hearted
28,입학,entracane (exam)
29,시험,"(entrance) exam, test"
30,부정적이다,to be negative
31,이성,opposite sex; other gender
32,셀프,self-service
33,흔히,commonly
34,한국식,Korean-style
35,콩글리시,Konglish
36,조사,survey; investigation
37,충분히,suffficiently
38,결과,result
39,동영상,"video, footage"
40,기계,"device, machine"
41,굳어지다,to harden
42,굳이,obstinately
43,짬짜면,mix Jjambbong abd Jjajangmyeon)
44,딱,"exactly, just"
45,남친,boyfriend
46,여친,girlfriend
47,알바,part-time job
48,일리가 있다,to make sense
49,사생활,private-life
50,노출되다,to be exposed
51,퍼지다,to spread
52,연결,connection
53,청소년,tennager
54,심각하다,to be serious
55,장난,joke
56,뇌,brain
57,이성적이다,to be rational
58,통제하다,to control
59,충동적으로,impulsively
60,행동,"behavior, action"
61,실시하다,"to put into efffect, to enforce"
62,실험,experiment
63,중립적이다,to be neutral
64,머릿속,in one's head/thoughts
65,여기다,to regard/consider
66,영향을 미치다,to influence
67,당신,you; darling
68,여보,"dear, darling"
69,옆집,house next door
70,말다툼,argument
71,지식,knowledge
72,다문화센터,multicultural center
0,겁이 많다,to have many fears
1,곰 같다,to be like a bear
2,놀림을 받다,to be ridiculed/teased
3,복수를 하다,to take revenge
4,벌을 받다,to receive punishment
5,어리석다,to be foolish
6,여우 같다,to be like a fox
7,영리하다,to be clever/bright
8,욕심이 많다,to be greedy
9,은혜를 갚다,to repay a kindness
10,의리가 있다,to be faithful
11,참을성이 많다,to have a lot of patience
12,청개구리 같다,to be like a green frog
13,호랑이 같다,to be like a tiger
14,자연스럽다,to be natural
15,모범생,model student
16,모범적이다,to be examplary
17,철이 없다,to lack matuity
18,완벽하다,to be perfect
19,자원봉사,volunteer work
20,이기적이다,to be selfish
21,챙기다,to take/pack/take care of
22,입장,stance; position
23,장만하다,"to purchase (a house), make (food)"
24,품질,quality
25,동전,coin
26,지폐,paper bill/money
27,앙앙,sound of baby crying
28,잡아먹다,to prey on
29,울음을 그치다,to stop crying
30,잔뜩,fully
31,아기를 달래다,to pacify (a baby)
32,곶감,dried persimmon
33,강연,lecture
34,등장하다,to appear
35,괴롭히다,to bother
36,나그네,traveler
37,깊다,to be deep
38,구멍에 빠지다,to fall in a hole
39,꺼내다,to pull out/ remove from
40,절대,absolutely; never
41,제발,please; for goodness sake
42,소나무,pine tree
43,함부로,recklessly; without thinking
44,자르다,to cut off
45,황소,bull
46,깡충깡충,"used to express ""hopping"""
47,뛰어내리다,to jump down
48,무사히,"without incident, smoothly"
49,신화,myth
50,왕,king
51,내려다보다,to look down
52,다스리다,to rule
53,농사짓다,to farm
54,동굴,cave
55,쑥,mugwort
56,마늘,garlic
57,햇빛,sunlight
58,캄캄하다,to be pitch dark
59,버티다,to endure
60,마침내,in th end
61,세우다,to set up/establish
62,해치,name of a legendary creature
63,정의로움,righteousness
64,상징하다,to symbolize
65,전설,legend
66,판단하다,to judge
67,관리,government official
68,수놓다,to embroider
69,상징하다,statue
70,국회의사당,the National Assembliy Building
71,쌍,pair
72,상징,symbol
73,아이콘,icon
74,선정하다,to select
75,유니콘,unicorn
76,간,liver
77,감독,coach
78,엄격하다,to be strict
79,맹장염,appendicitis
80,새벽,early morning
81,초조하다,to be anxious/restless/nervous
82,실시하다,to enforce
83,조사하다,to investigate
84,정책,policy
85,범인,ciminal
86,황새,stork
87,거북이,turtle
88,개미,ant
89,베짱이,"grasshopper, bush cricket"
