동생을 내쫓다	to kick out a younger sibling
도깨비	Korean goblin
헝겊으로 묶다	to tie with a piece of cloth
박	gourd
보물	treasure
다리를 부러뜨리다	to break a leg
보물이 쏟아지다	to have treasures pour out
박이 열리다	to have a gourd opened
의태어	mimetic word
빙빙	round and round
슬근슬근	softly
제비	swallow (a bird)
주렁주렁	in clusters (for grapes, apples, etc.)
터덜터덜	ploddingly
톱	saw
훨훨	fluttering
떠들다	to make noise
짜증이 나다	to get annoyed
추첨	raffle, lottery
문화 상품권	gift certificate
사진집	collection of photographs
마음씨가 고약하다	to be wicked hearted
차지하다	to occupy
불평 없이	without inconvenience
온갖	all kinds
버럭	abruptly
뻔뻔하다	to be shameless/brazen
마당을 쓸다	to sweep the yard
형님	older brother
오두막집	hut
자루	sack
뜨끈뜨끈하다	to be hot (steaming, burning hot)
굽실거리다	to bow before/crawl to/ creep and crawl
빗자루	broom
밥주걱	rice scoop
뺨	cheek
형수님	sister-in-raw (for older brother's wife)
처마	eaves
지붕	roof
다급하다	to be urgent
물다	to bite
심다	to plant
정성스럽다	to be earnest, to do one's utmost
싹	sprout
통	counter for round nouns (수박-watermelon 두 ᄐ)
비단	silk
하루아침에	in one morning
한걸음에	without a break
흥분하다	to get excited
마크	mark, logo
신발장	shoe closet
제공하다	to provide
