겁이 많다	to have many fears
곰 같다	to be like a bear
놀림을 받다	to be ridiculed/teased
복수를 하다	to take revenge
벌을 받다	to receive punishment
어리석다	to be foolish
여우 같다	to be like a fox
영리하다	to be clever/bright
욕심이 많다	to be greedy
은혜를 갚다	to repay a kindness
의리가 있다	to be faithful
참을성이 많다	to have a lot of patience
청개구리 같다	to be like a green frog
호랑이 같다	to be like a tiger
자연스럽다	to be natural
모범생	model student
모범적이다	to be examplary
철이 없다	to lack matuity
완벽하다	to be perfect
자원봉사	volunteer work
이기적이다	to be selfish
챙기다	to take/pack/take care of
입장	stance; position
장만하다	to purchase (a house), make (food)
품질	quality
동전	coin
지폐	paper bill/money
앙앙	sound of baby crying
잡아먹다	to prey on
울음을 그치다	to stop crying
잔뜩	fully
아기를 달래다	to pacify (a baby)
곶감	dried persimmon
강연	lecture
등장하다	to appear
괴롭히다	to bother
나그네	traveler
깊다	to be deep
구멍에 빠지다	to fall in a hole
꺼내다	to pull out/ remove from
절대	absolutely; never
제발	please; for goodness sake
소나무	pine tree
함부로	recklessly; without thinking
자르다	to cut off
황소	bull
깡충깡충	used to express "hopping"
뛰어내리다	to jump down
무사히	without incident, smoothly
신화	myth
왕	king
내려다보다	to look down
다스리다	to rule
농사짓다	to farm
동굴	cave
쑥	mugwort
마늘	garlic
햇빛	sunlight
캄캄하다	to be pitch dark
버티다	to endure
마침내	in th end
세우다	to set up/establish
해치	name of a legendary creature
정의로움	righteousness
상징하다	to symbolize
전설	legend
판단하다	to judge
관리	government official
수놓다	to embroider
상징하다	statue
국회의사당	the National Assembliy Building
쌍	pair
상징	symbol
아이콘	icon
선정하다	to select
유니콘	unicorn
간	liver
감독	coach
엄격하다	to be strict
맹장염	appendicitis
새벽	early morning
초조하다	to be anxious/restless/nervous
실시하다	to enforce
조사하다	to investigate
정책	policy
범인	ciminal
황새	stork
거북이	turtle
개미	ant
베짱이	grasshopper, bush cricket
