토요일	Saturday
시간이 있다	to have time
여름 일기	Summer Diary (movie title)
어때요?	How about ... ?
그래요	Okay
저녁	dinner
박물관	museum
그런데	however
약속	appointment
그러니까	so
안녕히 계세요	Good-bye
케이크	cake
월요일	Monday
화요일	Tuesday
수요일	Wednesday
목요일	Thursday
금요일	Friday
토요일	Saturday
일요일	Sunday
주말	weekend
전화를 걸다	to make a call
입다	to wear
일월	January
이월	February
삼월	March
사월	April
오월	May
유월	June
칠월	July
팔월	August
구월	September
시월	October
십일월	November
십이월	December
태권도	Taekwondo
배우다	to learn
수영하다	to swim
약속이 있다	to have an appointment
약속을 하다	to make an appointment
시간이 없다	to not have time
일이 있다	to have something to do
바쁘다	to be busy
피곤하다	to be tired
잠깐	for a moment
미안해요	I'm sorry
산책하다	to take a walk
여행을 가다	to go on a trip
만들다	to make
나가서 먹다	to eat out
커피숍	coffee shop
더	more
연극	play
산	mountain
바다	sea
안 돼요	Not okay
괜찮아요	Okay
수첩	schedule book
음악회	concert
꼭	for sure
제주도	Jeju Island
