,0,1
1,고모,paternal aunt
2,이모,maternal aunt
3,누나,older sister
4,동생,younger sibling
5,딸,daughter
6,아들,son
7,사촌,cousin
8,삼촌,paternal uncle
9,외삼촌,maternal uncle
10,아내,wife
11,남편,husband
12,어머니,mother
13,조카,nephew/niece
14,친척,relative
15,큰아버지,father's older brother
16,형,the older brother of a male
17,결혼,marriage
18,누구,who
19,룸메이트,roommate
20,부모,parent
21,부부,married couple
22,서로,with each other
23,소개,introduction
24,아무,anyone
25,애인,significant other
26,친구,friend
27,친하다,to be close
28,형제,sibling
29,계시다,to stay
30,나이,age
31,남자,man
32,여자,woman
33,노인,elderly
34,댁,home (formal)
35,드리다,to give
36,드시다,to eat
37,말씀,words
38,뵙다,to meet
39,부르다,to call
40,분(not time),person
41,살,year
42,생신,birthday (formal)
43,아가씨,young lady
44,아기,baby
45,아이,child
46,아주머니,a lady
47,어른,adult
48,유명하다,to be famous
49,이름,name
50,잡수시다,to be eating
51,주무시다,to sleep (formal)
52,귀엽다,to be cute
53,다정하다,to be affectionate
54,똑똑하다,to be smart
55,마음,thought or idea
56,멋있다,to be cool
57,부지런하다,to be diligent
58,성격,personality
59,예쁘다,to be pretty
60,잘생기다,to be good-looking
61,착하다,to be kind
62,친절하다,to be kind and gentle
0,걸다,to hang
1,근처,near
2,넣다,to put in
3,놓다,to lay
4,두다,to place
5,밑,under
6,사이,distance
7,속,inner side
8,안,inside
9,앞,front
10,어디,where
11,옆,side
12,올려놓다,to put above
13,위,above
14,위치,position
15,있다,to have
16,가게,store
17,경찰서,police station
18,공원,park
19,극장,theater
20,꽃집,flower shop
21,노래방,karaoke
22,대사관,embassy
23,문방구,stationary store
24,미술관,art gallery
25,박물관,museum
26,밝다,to be bright
27,방송국,broadcasting station
28,백화점,Department store
29,병원,hospital
30,빵집,bakery
31,서비스센터,service center
32,서점,bookstore
33,세탁소,laundromat
34,수영장,swimming pool
35,술집,drinking bar
36,슈퍼마켓,supermarket
37,스키장,ski resort
38,시골,country
39,시장,market
40,식당,restaurant
41,약국,pharmacy
42,우체국,Post office
43,운동장,sport stadium
44,은행,bank
45,조용하다,to be quiet
46,주유소,gas station
47,집,house
48,카페,cafe
49,편의점,convenience store
50,학교,School
51,학원,academy
52,회사,office
53,PC방,internet cafe
0,가슴,chest
1,건강,health
2,굵다,to be thick
3,귀,ears
4,눈 (body),eyes
5,다리,legs
6,등,back
7,땀,sweat
8,머리,head
9,목,neck
10,몸,body
11,무릎,knee
12,발,feet
13,배 (body),belly
14,뼈,bone
15,살 (body),flesh
16,속 (body),stomach
17,손,hands
18,신체,body
19,어깨,shoulder
20,얼굴,face
21,엉덩이,butt
22,입,mouth
23,코,nose
24,키,height
25,튼튼하다,to be strong
26,팔 (body),arm
27,허리,waist
28,힘,strength
29,가래,mucus
30,가렵다,to be itchy
31,감기,a cold
32,기침,cough
33,나다,to have or form
34,다치다,to get hurt
35,두통,headache
36,따갑다,to sting
37,몸살,body ache
38,배탈,stomach ache
39,변비,constipation
40,병 (medical),illness
41,부러지다,to break
42,빠지다,to lose
43,상처,scar
44,소화,digestion
45,식중독,food poisoning
46,심하다,to be harsh
47,쓰리다,to feel burning
48,아프다,to hurt
49,알레르기,allergy
50,여드름,acne
51,열 (medical),fever
52,충혈되다,to have blood congestion
53,코피,nosebleed
54,토하다,to vomit
55,통증,pain
56,피,blood
57,피곤하다,to be tired
58,금연,stop smoking
59,깁스,cast
60,낫다,to feel better
61,내과,internal medicine
62,다이어트,diet
63,문병,visiting the sick
64,붕대,bandage
65,비타민,vitamin
66,수술,surgery
67,약,medicine
68,입원하다,to be hospitalized
69,주사,shot
70,진단서,medical certificate
71,진찰,examination
72,처방,prescription
73,한약,herbal medicine
74,환자,patient
0,강아지,puppy
1,고래,whale
2,고양이,cat
3,꽃,flower
4,나무,tree
5,단풍,autumn leaves
6,닭,chicken
7,동물,animal
8,돼지,pig
9,마리,animal (counter)
10,새,bird
