달다	to be sweet
맛	taste
맛있다	to taste good
맵다	to be spicy
시다	to be sour
싱겁다	to be bland
쓰다 (food)	to be bitter
짜다	to be salty
간식	snack
과일	fruit
과자	cookie
떡	rice cake
물	water
병	bottle (counter)
빵	bread
사탕	candy
술	alcohol
아이스크림	ice cream
요구르트	yogurt
우유	milk
음료수	drink
잔	cup (counter)
주스	juice
차 (not a car)	tea
초콜릿	chocolate
커피	coffee
케이크	cake
콜라	cola
간장	soy sauce
고기	meat
고추	pepper
곡물	grain
달걀	egg
당근	carrot
된장	fermented soy paste
두부	tofu
마늘	garlic
상추	lettuce
생선	fish
소금	salt
소스	sauce
신선하다	to be fresh
싱싱하다	to be fresh
쌀 (food)	uncooked rice
양파	onion
오이	cuecumber
참기름	sesame oil
채소	vegetables
치즈	cheese
토마토	tomato
해산물	marine products
