,0,1
8,냉방병,air-conditioningitis
9,노동,labor
10,노력,effort
11,노선,route
12,노약자,the old and infirm
13,녹음,recording
14,농담,joke
15,농사,farming
16,농작물,crop
17,농춘,farming village
18,높이,height
19,눈치,"sense, wits"
20,능동적,active
21,능력,ability
22,다수,many
23,단계,step
24,단기간,short period of time
25,단속,crackdown
26,단위,unit
27,단체,organization
28,답변,answer
29,당장,right now
0,가늘다,thin
1,가능하다,possible
2,가렵다,itchy
3,간단하다,simple
4,강하다,strong
5,갸름하다,slender
6,거칠다,rough
7,건조하다,"dry, arid"
8,게으르다,lazy
9,경솔하다,rash
10,고유하다,inherent
11,곧다,straight
12,공손하다,polite
13,관계없다,no skin off one's nose
14,괴롭다,painful
15,굉장하다,wonderful
16,굵다,thick
17,궁금하다,curious about
18,귀중하다,precious
19,귀찮다,troublesome
20,귀하다,rare
21,그립다,miss
22,급하다,urgent
23,깊다,deep
24,까다롭다,particular about
25,깐깐하다,strict
26,깔끔하다,neat
27,낡다,"old, worn"
28,낯설다,unfamiliar
29,너그럽다,generous
0,뜯다,tear off
1,뛰다,run
2,마련하다,prepare
3,마무리하다,finish
4,마음먹다,make up one's mind
5,마주치다,come across
6,막다,block up
7,막히다,be clogged with
8,말리다,dry
9,맛보다,taste
10,망가뜨리다,break down
11,망가지다,be destroyed
12,망설이다,hesitate
13,망치다,spoil
14,망하다,go under
15,맞추다,adjust
16,맞히다,guess right
17,맡기다,"leave, check"
18,맡다,smell
19,맡다,take on
20,매다,tie up
21,맺다,"bear, pay off"
22,머무르다,stay
23,머뭇거리다,hesitate
24,먹히다,be eaten
25,멈추다,stop
26,멍들다,get a bruise
27,메다,choke
28,모색하다,seek
29,모으다,gather
0,당황,embarrassment
1,대도시,"big, major city"
2,대량,large in quantity
3,대여,rental
4,대접,reception
5,대중,the general public
6,대책,countermeasure
7,대출,loan
8,대표,representative
9,대형,large
10,더위,the heat
11,도구,tool
12,도난,theft
13,도서,book
14,도전,challenge
15,도중,part of the way
16,독립,independence
17,동굴,cave
18,동시,at the same time
19,동작,motion
20,등록,registration
21,마감일,closing date
22,마당,yard
23,마디,word
24,마루,wooden floor
25,마을,"village, town"
26,마음씨,a frame of mind
27,마중,meet
28,막차,the last train/bus
29,만약,if
0,시력,eyesight
1,시합,game
2,식생활,dietary life
3,신고,report
4,신기술,new technology
5,신세대,new generation
6,신용,credit
7,신제품,new product
8,신체,body
9,신호,sign
10,신혼,new marriage
11,실력,ability
12,실망,disappointment
13,실수,mistake
14,실시,implementation
15,실용적,practical
16,실종,disappearance
17,실천,practice
18,실험,test
19,싫증,be bored with
20,심리학,psychology
21,심부름,errand
22,악몽,nightmare
23,안부,safety
24,안색,complexion
25,안심,relax
26,앞날,the future
27,야간,night
28,야경,night view
29,양반,"yangban, nobleman"
0,반드시,surely
1,방금,just now
2,벌써,already
3,변함없이,still
4,별로,not much
5,비록,even though
6,빠짐없이,no exception
7,살며시,lightly
8,살짝,slightly
9,상당히,considerably
10,서서히,slowly
11,설마,surely
12,솔직히,honestly
13,수시로,frequently
14,스스로,by oneself
15,슬쩍,stealthily
16,실제로,really
17,실컷,as much as one likes
18,심지어,even
19,쓸데없이,to no purpose
20,아까,a while ago
21,아무튼,anyway
22,약간,a little
23,어느새,before I knew it
24,어쨌든,anyway
25,어쩌다가,by chance
26,어쩌면,maybe
27,어쩐지,somehow
28,어차피,after all
29,억지로,against one's will
0,언젠가,sometime
1,얼른,quickly
2,여전히,still
3,역시,as expected
4,영원히,forever
5,오히려,rather
6,온통,all
7,완전히,completely
8,왜냐하면,because
9,왠지,somehow
10,우연히,accidentally
11,워낙,very
12,원래,naturally
13,의외로,unexpectedly
14,이따,later
15,이따금,sometimes
16,이리,here
17,이리저리,here and there
18,이만,now
19,이만큼,this much
20,이미,already
21,일부러,on purpose
22,자세히,in detail
23,잔뜩,heavily
24,잘못,fault
25,잠시,for a moment
26,저절로,by itself
27,적어도,at least
28,절대로,never
29,점점,gradually
0,더욱,more
1,도대체,"at all, how on earth"
2,도리어,on the contrary
3,도무지,at all
4,도저히,"utterly, more than"
5,되도록,as soon as possible
6,드디어,finally
7,따라서,"so, therefore"
8,따로,separately
9,때때로,sometimes
10,또는,or
11,똑같이,alike
12,뜻밖에,unexpectedly
13,마음껏,as much as one likes
14,마음대로,as one likes
15,마찬가지로,alike
16,마치,as if
17,마침,just in time
18,마침내,finally
19,만일,"if, in case of"
20,멀리,far
21,모처럼,after a long time
22,몰래,secretly
23,몹시,extremely
24,무사히,safely
25,무조건,unconditional
26,무척,very
27,미리,beforehand
28,및,and
29,바로,"just, straight"
0,엄격하다,strict
1,엄청나다,huge
2,엉뚱하다,unpredictable
3,여유롭다,have time/money to spare
4,연하다,tender
5,오래되다,old
6,올바르다,correct
7,옳다,right
8,외롭다,lonely
9,우아하다,elegant
10,우울하다,depressed
11,위대하다,great
12,유익하다,useful
13,유창하다,fluent
14,유쾌하다,cheerful
15,이롭다,advantageous
16,익숙하다,skilled
17,일정하다,fixed
18,자연스럽다,natural
19,잘나다,better than others
20,저렴하다,cheap
21,적당하다,proper
22,적절하다,proper
23,점잖다,gentle
24,정확하다,exact
25,중요하다,important
26,지겹다,boring
27,지루하다,boring
28,지저분하다,unclean
29,진하다,strong
0,정말로,truly
1,정성껏,with one's whole heart
2,정확히,exactly
3,제대로,properly
4,제발,for goodness' sake
5,제법,quite
6,조만간,soon
7,좀처럼,rare
8,종종,occasionally
9,줄곧,continuously
10,즉,in other words
11,차라리,rather
12,차차,gradually
13,최소한,minimum
14,틀림없이,certainly
15,하도,too much
16,하루빨리,as soon as possible
17,하루하루,everyday
18,하마터면,almost
19,한까번에,all together
20,한참,quite a while
21,한창,at the height
22,한편,meanwhile
23,함부로,thoughtlessly
24,해마다,annually
25,혹시,by any chance
26,활짝,wide open
27,훨씬,a lot
28,흔히,often
29,힘껏,with all one's strength
0,질기다,tough
1,짙다,thick
2,차분하다,calm
3,창피하다,shame
4,충분하다,enough
5,캄캄하다,very dark
6,커다랗다,big
7,탁하다,murky
8,특별하다,special
9,특이하다,unusual
10,튼튼하다,solid
11,편리하다,convenient
12,편안하다,comfortable
13,편찮다,sick
14,평등하다,equality
15,평범하다,ordinary
16,포근하다,"warm, cozy"
17,풍부하다,rich
18,한가하다,free
19,해롭다,harmful to
20,험하다,rough
21,화려하다,fancy
22,화창하다,bright
23,확실하다,sure
24,환하다,bright
25,황당하다,absurd
26,훌륭하다,superb
27,흐릿하다,dim
28,흔하다 ,common
29,희미하다,dim
0,넉넉하다,enough
1,네모나다,square
2,놀랍다,surprising
3,느긋하다,relaxed
4,느끼하다,greasy
5,다양하다,various
6,다정하다,friendly
7,단단하다,hard
8,단순하다,simple
9,단정하다,tidy
10,달콤하다,sweet
11,담백하다,"light, clean taste"
12,답답하다,"stuffy, feel heavy"
13,당당하다,confident
14,대단하다,great
15,독특하다,unusual
16,동그랗다,round
17,동일하다,same as
18,둔하다,dense
19,둥글다,round
20,뒤늦다,belated
21,드물다,rare
22,든든하다,reassured
23,딱딱하다,stiff
24,뚜렷하다,definite
25,뛰어나다,excellent
26,마땅하다,suitable
27,매콤하다,spicy
28,멋지다,wonderful
29,명랑하다,cheerful
0,가득,full
1,가만히,still
2,간신히,barely
3,간절히,earnestly
4,게다가,besides
5,겨우,barely
6,결코,never
7,곧,at once
8,골고루,evenly
9,과연,indeed
10,괜히,in vain
11,그다지,"so, that"
12,그대로,as it is
13,그저,"just, only"
14,기껏해야,at the most
15,꽤,quite
16,꾸준히,steadily
17,끊임없이,constantly
18,끝내,after all
19,내내,throughout
20,너무나,so
21,다행히,fortunately
22,달리,unlike
23,당분간,for a while
24,당연히,naturally
25,대개,generally
26,대부분,most of
27,대체로,generally
28,대충,roughly
29,더구나,besides
0,목마르다,thirsty
1,못생기다,ugly
2,무덥다,stifling
3,미끄럽다,slippery
4,믿음직스럽다,reliable
5,밉다,detestable
6,밤늦다,late at night
7,버릇없다,be ill-mannered
8,부드럽다,soft
9,부럽다,envious
10,부족하다,insufficient
11,부지런하다,diligent
12,분명하다,clear
13,불가능하다,impossible
14,불쌍하다,pitiful
15,불평등하다,unfair
16,뻔하다,transparent
17,사이좋다,compatible
18,상관없다,have nothing to do with
19,상쾌하다,refreshing
20,새롭다,fresh
21,색다르다,different
22,생생하다,vivid
23,서늘하다,chilly
24,서운하다,sad about
25,서투르다,unskilled
26,선명하다,clear
27,선선하다,cool
28,섭섭하다,regrettable
29,소박하다,simple and honest
0,소심하다,timid
1,소용없다,be useless
2,소중하다,precious
3,속상하다,upset
4,손쉽다,easy
5,솔직하다,honest
6,습하다,humid
7,시리다,cold
8,신기하다,amazing
9,신비롭다,mysterious
10,신선하다,fresh
11,신중하다,caution
12,심각하다,serious
13,심하다,heavy
14,싱겁다,bland
15,싱싱하다,fresh
16,쌀쌀하다,chilly
17,쑬스럽다,bashful
18,쓸모없다,be useless
19,쓸쓸하다,lonely
20,씩씩하다,energetic
21,아깝다,valuable
