늦다	to be late (for) (-에)
전하다	to pass on (a message)
취직하다	to get a job (at) (-에)
곧	soon, right away
금방	in a moment (ㄱㅂ)
학교에 나오다	to come to school
한 학기를 쉬다	to take a semester off
교통사고가 났어요.	There is a traffic accident.
월급이 적어요.	The salary is low.
계속하다	to continue
세일하다	to be on sale
심심하다	to be bored, to have nothing to do
고속버스	express bus
버스 기사	bus driver
우유	milk
초콜릿	chocolate
터미널	terminal (bus)
바로 그 때	right at that moment
벌써	already
말을 걸다	to talk to someone
전화를 끊다	to hang up the phone
드디어 전화를 끊었습니다.	Finally, he/she hung up the phone.
한 마디도 못 했습니다.	(Someone) couldn't say anything.
연기되다	to be delayed
뉴스	news (ㄴㅅ)
전화를 걸다	to make a phone call
핸드폰을 받다	to get a call on your cell phone
네, 말씀하세요.	Yes, go ahead (speak).
메모 좀 전해 주시겠어요?	Could you please give him/her a message?
몇 번에 거셨어요?	What number did you dial?
영호 씨 핸드폰 아니에요?	Isn't this Youngho's cell phone?
오랜만이에요.	It's been a long time.
잠깐 나갔는데요.	He/she went out for a little while.
전화 잘못 거셨어요.	You've got the wrong number
