,0,1
49,여러 가지,various things
50,느끼다,to experience/to feel
51,선수,(professional) -player
52,x살,x years old
53,연필,pencil
54,선물하다,to present
0,자연,nature
1,돈이 들다,to cost
2,할인,discount
3,항공권,airline ticket
4,묵다,to lodge
5,숙소,lodgings
6,예약,reservation
7,유채꽃,rape flower
8,인상적이다,to be impressive
9,풍경,scenery
10,돌,stone
11,야자수,palm tree
12,환상적이다,to be fantastic
13,빠지다,to be in love with
14,연휴,holidays in a row
15,남쪽,south
16,섬,island
17,피다,to bloom
18,유명하다,to be famous
19,관광지,tourist spot
20,승마장,horse-riding place
21,말,horse
22,볼 것,things to see
23,길게,longer
24,바닷가,seashore
25,호수,lake
26,폭포,waterfall
27,온천,hot spring
28,절,temple
29,놀이동산,amusement park
30,여행비,travelling expenses
31,패키지 상품을 이용하다,to use a package tour
32,교통비,transportation expenses
33,식비,food expenses
34,음식을 하다,to cook
35,항공료,airfare
36,입장료,admission fee
37,할인을 받다,to get a discount
38,숙박비,lodging expenses
39,아끼다,to spare (expense)
40,부여,Buyeo (city)
41,태박산,Taebaksan (mountain)
42,민박을 하다,to take lodgings at a private house
43,열차,train
44,강화도,Ganghwado (island)
45,이천,Icheon (city)
46,시외버스,cross-country bus
47,끝내 주다,to be awesome
48,그저 그렇다,to be so and so
49,별로이다,to be not particularly good
50,감동적이다,to be touching
51,실망스럽다,to be disappointing
52,이국적이다,to be exotic
53,오래되다,to be old
54,초원,plain
55,동물,animal
56,신기하다,to be miraculous
57,특이하다,to be unique
58,친절하다,to be kind
59,만리장성,the Great Wall
60,규모,size
61,열리다,to be open
62,닫히다,to be closed
63,놓이다,to be placed
64,꽃이 피다,to bloom
65,걸리다,to be hanged
66,떨어지다,to fall
67,붙다,to be attached
68,쌓이다,to be piled up
69,손수건,handkerchief
70,바닥,floor
71,해수욕장,beach
72,도자기,pottery
73,회,raw fish
74,2박 3일,3 days and 2 nights
75,한 바퀴 돌다,make a tour of
76,놀이기구,adventure rides
77,가장행렬,fancy dress parade
78,자금성,Forbidden City
79,이화원,Summer Palace and Imperial Garden in Beijing
80,천안문 광장,The Tiananmen Square
81,춘천,Chuncheon (city)
82,주위,near
83,드라마를 찍다,to shoot a drama
84,관광객,tourist
85,마치다,to finish
86,닭갈비,chicken rib
87,여행지,destination
88,목적,purpose
89,진해,Jinhae (city)
90,벚꽃,cherry blossoms
91,마을,village
92,금액,cost
93,포함,inclusion
94,광장,square
95,해외여행,overseas trip
96,연,kite
97,활짝,in full bloom
98,들다,to be included
99,깨지다,to be broken
100,켜지다,to be (turned) on
101,꺼지다,to be (turned) off
102,졸리다,to be sleepy
0,장학금을 받다,to win a scholarship
1,축하하다,to congratulate
2,한 턱 내다,to treat
3,당연하다,to be sure
4,농담,joke
5,섭섭하다,to feel sorry
6,슬퍼하다,to feel sad
7,담다,to include
8,시디,CD
9,바로,as soon as possible
10,결과가 나오다,(the result) to be announced/published
11,긴장이 되다,to be nervous
12,시험에 떨어지다,to fail in an examination
13,합격하다,to pass an examination
14,소리를 지르다,to yell
15,힘들어하다,to have difficulty in
16,격려하다,to encourage
17,기분이 좋다,to feel good
18,기분이 나쁘다,to feel unpleasant
19,행복하다,to be happy
20,즐겁다,to be pleasant/happy
21,기쁘다,to be glad/delightful
22,슬프다,to be sad
23,외롭다,to be lonely
24,섭섭하다,to feel sorry
25,부끄럽다,to be shy
26,창피하다,to be shameful
27,무섭다,to be afraid
28,화가 나다,to be angry
29,짜증이 나다,to be frustrated
30,속상하다,to feel depressed
31,다치다,to be hurt/injured
32,거짓말을 하다,to tell a lie
33,떨리다,to be nervous (2)
34,걱정되다,to be worried
35,고민되다,to be troubled
36,성적,the result of an examination
37,중요하다,to be important
38,결정을 하다,to make a decision
39,일이 잘 되다,to be succesful
40,이상하다,to be strange
41,지나가다,to pass/go by
42,실수하다,to make a mistake
43,헤어지다,to say goodbye / to break up
44,오해하다,to misunderstand
45,한숨을 쉬다,to sigh
46,박수를 치다,to clap hands/applaud
47,참다,"to repress (one's anger, laughter,  etc)"
48,수다를 떨다,to have a chat
49,용돈을 받다,to receive an allowance
50,잃어버리다,to lose
51,지갑,wallet/purse
52,고백을 받다,to receive a confession (of love)
53,혼나다,to be scolded
54,고장 내다,to break something
55,친하다,to be close
56,잘못을 하다,to do something wrong
57,발표,presentation
58,안색이 좋다,to look good
59,실력이 늘다,to improve
60,풀다,to solve
61,점수,score/point
62,승진을 하다,to get a promotion
63,넘어지다,to tumble down
64,도망가다,to run away
65,깜빡하다,to forget
66,틀리다,to get the wrong answer
67,실력,ability
68,실망하다,to be disappointed
69,추억,memory
70,잊다,to forget (2)
71,소식,news
72,대회,contest
73,1등을 하다,to be at the top
74,상을 타다,to receive an award
75,대단하다,to be great
76,역시,after all/really
77,궁금하다,to wonder
78,생기다,to happen
79,점점,gradually
80,다행이다,to be good/to be fortunate
81,자꾸,repeatedly
0,대리,assistant manager
1,부탁,favor
2,문제가 생기다,to have a problem
3,부담을 갖다,to feel pressured
4,다른 게 아니라,to be nothing but
5,짐,luggage/baggage
6,어떡하다,to do somehow
7,도저히,(not) at all
8,신경쓰다,to pay attention to
9,대신,instead
10,정리하다,to arrange
11,갖다 주다,to bring
12,뵙다,to see (the person older than the speaker)
13,부탁하다,to ask a favor
14,부탁 드리다,to ask a favor (of a person who is older)
15,부탁이 있다,to have a favor to ask
16,부탁을 받다,to be asked a favor
17,부탁을 들어주다,to accept a request
18,부탁을 거절하다,to refuse a request
19,부탁을 거절당하다,to be rejected
20,도와주다,to help
21,도움을 주다,to give help
22,도움을 받다,to get help
23,빌리다,to borrow
24,고치다,to repair
25,옮기다,to move things from one place to another
26,반납하다,to return
27,물건을 전하다,to deliver something to someone
28,소포를 찾아오다,to bring/take back a package
29,가르치다,to teach
30,설명하다,to explain
31,번역하다,to translate
32,자료를 찾다,to search for materials
33,발표 준비를 돕다,to help preparing for a pesentation
34,필요하다,to need
35,사다 주다,to buy and give something for someone
36,먹을 것,something to eat
37,옆방,next room
38,발표문,speech script
39,한국인,Korean (people)
40,구경시키다,to show around
41,자세히,in detail
42,귀찮다,to be bothersome
43,도움이 되다,to be helpful
44,기간,term/period
45,곤란하다,to be difficult
46,메모,memo
47,새로,newly
48,갑자기,suddenly
49,한글 프로그램,Hangeul Programs
50,끄다,to turn off
51,켜다,to turn on
52,바이러스 체크,computer virus detection
53,AS센터,after-sales service center
54,세탁소,laundry
55,세탁비,laundry cost
56,서랍,drawer
57,메시지,message
58,하숙비,board charge
59,주인아주머니,landlady
60,중간에,in between
0,처음 뵙겠습니다,Nice to meet you
1,애틀란타,Atlanta
2,선배,Senior; older student
3,이쪽,this (person here)
4,지난번,before/last time
5,말씀드리다,to tell
6,나중에,later
7,한국어과,department of Korean language
8,되다,to become
9,한국어교육학,Korean language education
10,전공하다,to major in
11,전공,major
12,이탈리아어,Italian
13,부탁드리다,to ask a favor (of a person who is older)
14,하노이 국립대학교,Hanoi National University
15,졸업하다,to graduate
16,경영학,business administration
17,꿈,dream
18,발음,pronunciation
19,연습,practice
20,글씨,handwriting
21,단어,word
22,보고서,report
23,준비,preparation
24,한국어문학,Korean language & literature
25,영어영문학,English language & literature
26,일어일문학,Japanese language & literature
27,중어중문학,Chinese language & literature
28,동아시아학,East Asian studies
29,역사학,history
30,심리학,psychology
31,사회학,sociology
32,법학,law
33,경제학,academic economics
34,신문방송학,mass communication
35,의학,medicine
36,공학,engineering
37,교사,teacher
38,교수,professor
39,강사,lecturer
40,대학원생,graduate student
41,번역가,translator
42,통역가,interpreter
43,관광 안내원,tour guide
44,기자,journalist/reporter
45,변호사,lawyer
46,기술자,engineer
47,사업가,businessman/-woman
48,고등학교,high school
49,사업,business
50,자동차,car
51,여행사,travel agency
52,대사관,embassy
53,(서울)지점,(seoul)branch
54,여행사를 차리다,to open a travel agency
55,국제변호사,international lawyer
56,꿈을 이루다,to realize one’s dream
57,어느새,already
58,글쎄 말이에요,I suppose you’re right
0,닮다,to resemble
1,체격,physique
2,눈이 작다,to have small eyes
3,넥타이를 매다,to wear a tie
4,면접,job interview
5,최선을 다하다,to do one's best
6,넥타이를 풀다,to untie a necktie
7,기다리고 기다리던,to look forward to/to wait and wait
8,미팅,blind date
9,이상형,Mr./Miss Right
10,어깨가 넓다,to have broad shoulders
11,첫눈에 반하다,to fall in love at first sight
12,짝,partner
13,말을 걸다,to talk to
14,으악,"oh, no"
15,첫 번째,first
16,몸,body
17,체격이 크다/작다,to have a large/small physique/frame
18,어깨가 넓다/좁다,to have broad/narrow shoulders
19,키가 크다,to be tall
20,키가 작다,to be short
21,마르다,to be skinny
22,날씬하다,to be slender
23,뚱뚱하다,to be fat
24,다리가 길다/짧다,to have long/short legs
25,배가 나오다,to have a pot belly
26,얼굴,face
27,얼굴이 동그랗다,to have a round face
28,얼굴이 네모나다,to have a square face
29,코가 높다/낮다,to have a high/flat nose
30,눈이 크다/작다,to have big/small eyes
31,잘생기다,to be  good-looking
32,못생기다,to be bad-looking
33,보름달,full moon
34,젓가락,chopsticks
35,단춧구멍,buttonhole
36,운동화,sports shoes
37,구두,shoes
38,옷을 입다/벗다,to put on/take off clothes
39,신발을 신다/벗다,to put on/take off shoes
40,모자를 쓰다/벗다,to put on/take off a hat
41,안경을 쓰다/벗다,to put on/take off glasses
42,시계를 차다/풀다,to wear/unfasten a watch
43,장갑을 끼다/빼다,to put on/take off gloves
44,목도리를 하다/풀다,to put on/take off a muffler
45,가방을 메다,to shoulder a bag
46,가방을 들다,to take a bag
47,부츠,boots
48,평소,ordinary times/usually
49,형제,siblings
50,얼굴형,face shape
51,살이 찌다,to be chubby
52,보호하다,to look after
53,미아보호소,home for missing children
54,액세서리,accessories
55,세,age (honorific)
56,머리카락,hair
57,멀리서,from far away
58,알아보다,to recognise
59,실종,missing
60,당시,at that time
61,적히다,to be written down
62,목걸이,necklace
63,알아듣다,to understand
64,후사하다,to reward generously
65,천사,angel
66,호랑이,tiger
67,졸다,to doze off
68,늘다,to increase
69,줄다,to decrease
70,줄이다,to reduce
71,가늘다,to be thin
0,광화문,Gwanghwamun (area)
1,고려대역,Korea University station
2,청구역,Cheong-gu station
3,광화문역,Gwanghwamun station
4,올림픽공원,Seoul Olympic Park
5,마천행,bound for Macheon
6,한 번에 가다,go straight without any transfer
7,회사 동료,co-worker
8,노선도,subway linemap
9,미리,in advance
10,확인하다,to check
11,목포,Mokpo (city)
12,신촌,Sinchon (area)
13,인천공항,Incheon airport
14,서울대공원,Seoul Grand Park
15,압구정동,Apgujeong-dong (district)
16,신사동,Sinsa-dong (district)
17,복잡하다,to be congested
18,돌아가다,to go a longway rond
19,앉아서 가다,to get a seat
20,서서 가다,to stand
21,아직,yet
22,정거장,stop
23,정동극장,Jeong-dong Theater
24,보라매공원,Boramae Park
25,강남,Gangnam (area)
26,약수역,Yaksu station
27,동묘역,Dongmyo station
28,이태원,Itaewon (area)
29,삼각지역,Samgakji station
30,신길역,Sin-gil station
31,여위도,Yeo-ido (area)
32,충무로,Chungmu-ro (street)
33,청량리,Cheongnyangni (area)
34,방면,bound for (1)
35,안국,An-guk (area)
36,용산,Yongsan (area)
37,동대문역사문화공원,Dongdaemun History & Culture Park
38,부산,Busan (city)
39,행,bound for (2)
40,모란 (시장),Moran (market)
41,수서,Suseo (area)
42,보정,Bojeong (area)
43,평택,Pyungtaek (city)
44,천안,Cheonan (city)
45,사당,Sadang (area)
46,오이도(역),Oido (station)
47,이촌(역),Ichon (station)
48,성북(역),Seongbuk (station)
49,도봉산,Dobongsan (mountain)
50,출퇴근 시간,rush hour
51,도곡역,Dogok station
52,종로3가역,Jongno 3-ga station
53,강남역,Gangnam station
54,한 걸음 물러서다,to take a step backward
55,종착역,terminal station
56,두고 내리다,to leave something (when one gets off)
57,살펴보다,to take a close look at
58,이용하다,to use
59,조용히,quietly
60,드림,from (honorific)
61,주변,surroundings
62,혼잡하다,to be crowded
63,대중교통,public transportation
