오래간만이다	to haven't seen someone for a long time
오랜만이다	to haven't seen someone for a long time (2)
그동안	meanwhile
잘 지내다	to be quite well
덕분에	thanks to (you)
얼굴이 타다	to get sunburned
갔다 오다	to have been
지리산	Jirisan (mountain)
얼마 만이다	It's been a long time
계속	continuously
그랬구나	Oh, I see
연락하다	to get in touch with
기말 시험	finals
취직 준비	making an effort to get a job
새롭다	to be new
일을 구하다	to find a job
번역하다	to translate
덕분에 잘 지내다	to be doing just fine, thanks.
잘 보내다	to have a good time
잘 있다	to be fine
별일 없다	to be without any accident
바쁘다	to be busy
정신이 없다	to be deadly busy
한가하다	to have a lot of spare time
그저 그렇다	neither so good nor so bad
학교에 입학하다	to enter a school
학교를 휴학하다	to take time off school temporarily
유학을 가다	to go abroad for study
학교를 졸업하다	to graduate from a school
회사에 취직하다	to enter a company
회사를 옮기다	to move to another company
회사를 그만두다	to resign from a company
남자 친구가 생기다	to start going out with a guy
여자 친구가 생기다	to start going out with a girl
결혼하다	to marry
이사하다	to change one's residence
학기 시작	starting a semester
졸업식	commencement / graduation ceremony
회사 면접	job interview
결혼식	wedding ceremony
쉬다	to take a rest
책을 읽다	to read a book
학원에 다니다	to go to institutes
외국어를 배우다	to learn a foreign language
컴퓨터를 배우다	to learn how to use a computer
한국어능력시험 공부를 하다	to study for the Test of Proficiency in Korean
여행을 하다	to go on a trip
고향에 갔다 오다	to have been to one's hometown
아르바이트를 하다	to work a part-time job
한국 문화를 체험하다	to experience Korean culture
봉사 활동을 하다	to do community service
한옥	traditional Korean-style house
볼일	something to do
급하다	to be in a hurry
웬일이야?	What's up?
출장	business trip
똑같다	to be the same
우연히	by chance
회의	meeting
메시지를 남기다	to leave a message
드디어	finally
신나다	to be excited
구경시켜 주다	to show around
하숙집	boarding house
