도심 	downtown; center of a city 
적응이 되다 	to adapt; to adjust 
주택가 	residential area 
도시 근교 	suburbs; lit. "far from city"
한적하다 	tranquil; secluded 
번화하다 	bustling; busy 
쾌적하다 	pleasant 
중심가 	main street 
주거 	dwelling; abode 
간판	sign
시내 	downtown
표지판 	notice 
