,0,1
8,품앗이 ,exchange of labor 
9,향약,village code 
10,농경사회,agrarian society 
11,산업사회,industrial society 
12,종친회 ,clan gathering 
13,향우회 ,hometown gathering 
14,친목 도모하다 ,to promote friendship
15,공동구매 ,joint purchase
16,아파트 단지 ,apartment complex
17,공유하다 ,to share 
18,구애를 받다 ,to adhere to 
0,불경기,recession
1,구석,corner
2,웅변,oratory 
3,불공평하다,unfair 
4,졸졸,babbling
5,따돌림을 당하다,to be ostracized 
6,창시자,founder 
7,잔병,minor illness
8,진취적이다,adventurous 
9,기관지,bronchial tubes 
10,사치,luxury
11,도박,gambling 
12,우유부단하다,indecisive 
13,막연하다,vague 
14,사고방식,a way of thinking 
15,불이익,disadvantage 
16,꾸준히,steadily 
17,차차,slowly 
18,후다닥,nimbly
0,원산지,place of origin 
1,허위,false 
2,아동,child(ren)
3,납치하다,to kidnap 
4,곳곳에 ,here and there 
5,무제한으로 ,without restrictions 
6,한정,limit
7,건망증,forgetfulness 
8,회의,doubt 
9,고독,lonliness 
10,희로애락,emotions 
11,공동체,community 
12,이해타산ㄴ,calculation 
13,유능하다,competent 
14,무능하다,incompetent 
15,제각기 ,respectively 
16,발휘하다 ,to show; demonstrate 
17,평등,equality 
18,실현하다,to realize; fulfill 
19,좌절,frustration 
20,부계가족,paternal family 
21,안식처 ,place to find peace 
22,부양,support 
23,희박하다 ,to be rare 
24,양육,nurture
0,호기심,curiosity 
1,상상력,imagination 
2,살리다 ,to make use of 
3,적정,aptitude
4,마술사 ,magician 
5,목사 ,pastor 
6,목수 ,carpenter 
7,승무원,flight attendant 
8,성직자 ,clergyman
9,인공지능,artificial intelligence
10,위생,hygiene 
11,경영자 ,manager/executive 
12,성취하다 ,to achieve/accomplish
13,배려하다 ,to consider or regard 
14,결점 ,flaw
0,산더미처럼 ,as big as a mountain
1,계획적이다,as planned; premeditated 
2,효율적이다 ,efficient
3,비효율적이다 ,inefficient 
4,미루다 ,to delay/postpone 
5,시간에 쫓기다 ,to be pressed for time 
6,시간을 관리하다 ,to manage your time 
7,목록,list 
8,도자기 ,ceramics 
9,-는다고 해서 ,just because you say - 
10,범죄 ,crime 
11,심리학자 ,phycologist 
12,살인죄 ,a murder 
13,감옥,prison
14,성실하다 ,sincere
15,장기적이다,long-term 
16,구분하다 ,to divide
17,밀리다 ,to be left undone
0,후후 불다 ,to blow on something (like hot food)
1,쌉쌀하다,slightly bitter/sharp taste
2,짭짤하다 ,slight salty taste
3,새콤하다,a slightly sour taste 
4,담백하다,a light/clean taste
5,떫다,a bitter/sour taste (like unripened fruit)
6,비리다,the taste/smell of uncooked fish; fishy
7,구수하다,pleasant/delicate
8,차리다,to set the table 
9,꽃게,blue crab
10,꼬박꼬박,regularly 
11,1인당,per capita
12,천연조미료,natural seasoning
13,조리다,to boil down something 
14,화려하다,flashy; fancy
15,장식,decoration; ornamentation 
16,주식,diet stable 
0,감시,surveillance
1,악용하다,to misuse; abuse
2,침해,invasion; violation
3,인권,human rights 
4,소유권,right of ownership 
5,재산권,property rights 
6,저작권,copyright
7,초상권,portrait rights 
8,명예훼손,defamation 
9,손해배상,compensation
10,소송,lawsuit
11,감소,decrease
12,억체,suppress 
13,제기하다,to raise; bring forward 
14,청구,claim
15,김씨 소유의 N,the N of 김씨
16,집단,group 
17,시도,attempt
18,만사,everything 
19,지적되다,to be noted; pointed out 
20,의무,obligation 
21,무분별하다,to be thoughtless; indiscriminate 
22,찬상,agreement; consent 
23,검거,arrest; round up 
24,고 [이름],denotes dead person (고인)
0,사무소,office 
1,틀다 ,to turn on 
2,피해 ,"harm/damage (verbs used with 피해: 입다, 주다, 보다)"
3,해,"harm/damage (verbs used: 입다, 입히다, 주다)"
4,손해,"loss/damages (verbs used: 끼치다, 보다, 입다, 입히다)"
5,영향,"influence (verbs used: 끼치다, 미치다, 주다, 받다)"
6,수입하다,to import 
7,대기 오염,air pollution 
8,농작물,crops 
9,경기,economy 
10,교외,suburbs
11,일방적이다,unilateral; one-sided 
12,매를 들다,to spank 
13,부녀회,women's society 
14,재활용,recycled; recyclable 
15,지정되다 ,to be designated
16,임금,wages
17,인상하다,to raise 
18,수당,compensation 
19,유난히,particularly; especially
20,다수,majority 
21,벌금,fine 
22,사생활,privacy; private life 
23,권위적이다,bossy; authoritative
0,양로원,nursing home 
1,봉사 활동 ,volunteer work 
2,명예 ,honor
3,미모 ,good looks 
4,재력,wealth 
5,지혜 ,wisdom
6,출세 ,success 
7,학식 ,learning 
8,배우자 ,spouse 
9,빼어나다 ,outstanding 
10,고아원,orphanage 
11,체력,physical strength 
12,지식,knowledge 
13,지루하다 ,boring; tedious 
14,충실하다 ,faithful; devoted
15,재학생,enrolled student 
16,상대적으로 ,relatively 
17,외교관 ,diplomat
0,중매,matchmaking
1,결혼 적령기,marriageable age 
2,선호하다,to prefer
3,기혼,to be married 
4,미혼,single; unmarried
5,재혼,second marriage 
6,파혼,breaking an engagement 
7,혼기,marriageable age 
8,혼담,talks of marriage 
9,지참하다,to bring 
10,전자수첩,electronic notebook
11,고사장,examination hall
12,혼수,essential home items the wife buys after marriage 
13,지위,status; position
14,하녀,maid; servant girl 
15,무남독녀,an heiress
16,전업,full time job
17,안절부절하다,to fidget
18,소자하다,to possess (formal)
19,전시실,exhibition room
20,양해,understanding
21,비율,ratio; proportion 
22,편균연령,average age
23,통계청,national statistics office
24,개방되다,to become more open 
25,급증,a sudden increase
26,가사,housework
27,장래성,future potential 
28,수입,income
29,겸비하다,to combine; to have both of these
0,재테크 ,investment techniques 
1,관찰력,observation skill 
2,개성적이다,individualistic 
3,의존적이다,dependent 
4,진보적이다,progressive 
5,폐쇄적이다,closed; antisocial 
6,고집하다,to insist; persist 
7,과보호,overprotectiveness 
8,의지하다,to rely on
9,개다,to clear up 
10,신호위반,running a red light 
11,신용,credibility 
12,암탉,hen 
13,지아비 ,husband 
14,섬기다 ,to serve 
15,남존여비 ,male-dominated 
16,가족관,family values 
17,메마르다 ,to be parched; totally dry 
18,화재위험,fire risk 
19,주거지 ,dwelling 
20,수산물,marine products 
0,나날이 ,day by day 
1,유통기한 ,shelf life; expiration date 
2,산지,producing district 
3,훗날,future days (opposite of 옛날)
4,고대 ,ancient times 
5,중세 ,middle ages 
6,근대 ,modern history 
7,시각,time; hour 
8,결혼관,outlook on marriage 
9,휘발유,gasoline
10,무역,trade
11,바람직하다,desirable; advisable 
12,경계하다,to guard 
13,수명,life span 
14,초혼,first marriage
15,해저 ,sea floor
16,암초,submerged rock 
17,선장,captain 
18,물기둥,column of water; water spout 
19,잠수함,submarine 
20,열기구 ,hot air balloon
0,위반,violation
1,정들다,to become fond of 
2,세입자 ,tenant 
3,시세 ,market price 
4,중단하다 ,to suspend; halt 
5,전자 오락,video game
6,계약금,down payment 
7,보증금,security deposit 
8,부동산 중개소 ,real estate agency 
9,일정하다 ,to fix/set
10,수도세 ,water bill
11,관리비 ,maintenance fees
12,작성하다 ,compile; draw up 
13,운행하다 ,to operate/run 
0,전자 오락,video game
1,제기차기,Korean hacksack
2,연날리기,kite flying
3,그네뛰기,swinging while standing on a wooden plank
4,널뛰기,a standing seasaw
5,수단,way; means
6,온천,hot spring
7,유리창,glass window
8,내다보다,to look out/ahead
9,줄다리기,tug of war 
10,강강술래,women's circle game 
11,전국적이다,national
12,동글다,(Adj.) round 
13,원,circle 
14,대중교통,mass/public transportation
15,소꼽놀이,playing house
16,유난히,particularly; especially
17,과별,each (college) major 
