관악산	Gwanak Mountain
남산	Nam Mountain
대중	the public
배터리	battery
서울대입구역	Seoul University Station
승차권	ride pass, ticket
신호등	traffic light
열쇠	key
올해	this year
요금	fee, fare
일기	journal
자동차	automobile
주차장	parking lot
중간	the middle
지하도	underpass
고장나다	to break down
서두르다	to hurry
세우다	to stop, pull over
잃어버리다	to lose
잡다	to catch
지키다	to guard, protect
아쉽다	to be sorry, sad
중요하다	to be important
바로	directly
개월	month (counter)
~기로 하다	decided to
~는/ㄴ다	plain speech style
약도	rough map
경찰	police
고속도로	highway, freeway
공사	construction
교통카드	transportation card
도움	help
등산객	mountain climber
마을 버스	town shuttle bus
매표소	ticket office
발매기	vending machine
사고	accident
술	alcoholic beverage
운	luck, fortune
인도	sidewalk
자연	nature
장소	place, location
차도	street, road
(교통) 표지판	(traffic) sign
환승(하다)	transfer
횡단보도	crosswalk
(사고) 나다	to happen, occur
늘다	to improve
모이다	to gather
이용하다	to utilize
즐기다	to enjoy
외롭다	to be lonely
위험하다	to be dangerous
거의	almost
~다/라/자/냐고 하다	say that
아무리 ~어/아도	no matter how
