감상문	a description of one's impression
강사	a lecturer
강연	a lecture, speech
강의	a lecture, class
강조	an emphasis
과제	an assignment
교사	a teacher, professor
교육	an education
교재	a textbook, teaching materials
그룹	a group
기초	basic, foundation
마무리	finish, wrap up
맞추다	to figure out
문법	grammar
반복	repetition
붙다	1. to pass 2. to stick
성적	grades
일등	first place
잇다	1. to combine 2. to carry on
정답	a correct answer
제출	submission
참고	reference
출석	attendance
평균	an average
필기	note-taking
학습	learning
한자	a Chinese character
합격	a pass, an acceptance
향상	an improvement(ᄒ)
