경력	work experience
구직	job hunting
모집	recruit(ment)
뽑다	to hire
신입	a newcomer
실력	skill
이력서	a resume
인터뷰	an interview
일자리	a job
자격	qualification
작성	the act of filling out
최종	finality
취업	employment
통지	a notice
고개	head
기운	energy, vitality, vigor
눈물	a (crying) tear
목숨	a life
몸무게	body weight
보충	supplement
비결	key to (the secret of something)
뼈	a bone
수명	a life expectancy
신체	the body
쓰러지다	to collapse, fail, fall, faint
온몸	the entire body
음성	a voice
임신	a pregnancy
정신	the mind
정신적	mental, mentality
주름	a wrinkle
찌다	to gain weight
체중	weight
침	saliva
피부	skin
해지다	to harm
혈액	blood
힘	strength
