걸리다	to get jammed
그만두다	to quit (a job)
그만하다	to stop (doing something)
기한	a deadline
기획	planning
날아가다	to be gone
담당	a responsibility
답장	a written reply
대리	an assistant manager
마감	a deadline
맡다	to be in charge
명함	a business card
미루다	to postpone
보고	a report
볼일	1. an errand 2. a euphemism for using the restroom
부서	a department
부장	a department head
사원	an employee
사정	a situation
사항	information, issues
심사	a screening, an evaluation
쌓다	to accumulate (verb)
아이디어	an idea
업무	a task
여부	being either possible or impossible
연기	postponement
우수	excellence
일정	a schedule, an itinerary
입사	employment (entering a company)
자료	materials
전문	one's specialty
제안	a proposal
제한	a limit
조정	revision
지적	the act of pointing out
쫓기다	to be pressed
참석	attendance
책임	a responsibility
처리	handling
퇴직	retirement
프린터	a printer
한잔하다	to grab a drink
효율	efficiency
