가지	a kind (of), a sort (of), variety
각각	each
각자	separately
간	1. the distance between two things 2. a relationship
곁	a side (ㄱ)
고급	a high level
공동	a group, joint, communal
군데	a place (군...)
규모	size, scale
기준	criteria, a baseline
기타	other things
길이	length
깊이	depth
내부	the inside (ㄴ)
내외	1. an approximation 2. the inside and outside
높이	height (not 키)
다수	a majority
대부분	mostly
대형	a large size
딴	other
만	one's age in full
몇몇	several
미터	a meter
번째	a noun used after number to form ordinal numbers
범위	a scope, range, scale
선착순	first-come, first-serve basis
아무것	nothing
약	approximately
양	amount, quantity
양쪽	both sides
억	a hundred million
여럿	many people
외	outside of
위	a rank
이것저것	this and that
이내	being within
이상	being more than
이외	being besides, except (for)
이하	being below
일부	a part, portion, section
전원	everyone
전체	the whole
절반	a half
주요	a major thing
첫째	first
최고	the best
최대	a maximum
최소	a minimum
최소한	a minimum
편	counter for movies and literary works
한계	a limit
한두	once or twice
한쪽	one side
회	1. a noun to indicate the nth time 2. the number of times
횟수	the number of times
