날아가다	to fly, to be gone
다가가다	to approach
다녀가다	to come by
데려가다	to take (escort someone)
돌아다니다	to go around
들르다	to stop by
따라가다	to accompany (follow)
마중	picking up (meeting someone somewhere)
비키다	to move (out of the way)
이동	a change of location
쫓다	to chase
찾아가다	1. to pay a visit 2. to reclaim
향하다	to head for
헤매다	to wander
