관혼상제	the four ceremonial occasions of: coming of age, wedding, funeral, and ancestral rites
손톱	(finger) nail
금줄	a straw rope (to ward off evil spirits)
택일	set the date, choose an auspicious date
수의	shroud, winding sheet
풍수지리	feng-shui
연말연시	year-end and new year's
대신	instead
종종	sometimes, occasionally, more often than not
여기다	regard, consider
금기어	taboo word
제사	memorial service (ceremony)
까마귀	crow
재수	luck, fortune (2)
불길하다	unlucky, ominous
공경하다	rever, admire, venerate
성질	properties, quality, nature
공짜	for nothing, free
대비하다	prepare, provision
사주카페	saju café
점집	fortuneteller
이직	change jobs
재테크	investment techniques
승진	promotion
