피로 회복	fatigue recovery
자기 계발	self-improvement
활력소	energizer
친목 도모하다	promote friendship
기분 전환	refresh oneself
재충전	recharge
스트레스 해소	stress relieve
오락	entertainment, amusement
봉사	service, serve
종교	religion
관람	to watch, to see
조사	investigation
여가	leisure
활용하다	utilize
선호하다	prefer (to), preference (for)
실제로	actually
시청하다	watch (TV)
휴식을 취하다	take a rest
즐기다	enjoy
시간을 내다	make time for
관심	interest
캠핑	camping
인기를 끌다	gain popularity
배낭	backpack
근무	work
대중교통	public transportation
각종	of every kind
용품	goods, supplies
편의 시설	amenities
증가하다	increase
자갈밭	a gravelly field
야영	camping, encamp
갖추다	prepare, get ready
저렴하다	inexpensive
텐트	tent
부둥켜안다	hug
익숙하다	familiar (to), experienced, skilled
벗어나다	get out, escape
사교	social intercourse
미디어	media
